Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg
38,wiki_physics_02525,3,ყოველი ფიზიკური [MASK] განიხილებოდა როგორც ნაწილაკების ურთიერთქმედებისა და მოძრაობის შედეგი.,მოვლენა,მოვლენას,მოვლენამ,-314.03977222805906,314.03977222805906,-309.2411035955679,309.2411035955679,-312.23148102901575,312.23148102901575
39,wiki_physics_02526,4,ატომური ფიზიკის შემდგომი [MASK] ორი მიმართულებით წარიმართა.,განვითარება,განვითარებას,განვითარებამ,-305.71264413834695,305.71264413834695,-313.6765921376504,313.6765921376504,-319.6533044304474,319.6533044304474
40,wiki_politics_02585,2,"შემოსავლის [MASK] განსხვავდება „ნებაყოფლობითი“ ხელფასისა და ფასების სახელმძღვანელო პრინციპებიდან ვიდრე სავალდებულო კონტროლისთვის, როგორიცაა ფასის/ხელფასის გაყინვა.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,-684.5775810429046,684.5775810429046,-689.6041007169497,689.6041007169497,-690.1585854163735,690.1585854163735
41,wiki_politics_02592,1,[MASK] დაკავშირებულია „სანიტარულ კორდონთან“ რომელიც შემდგომში ეწოდა სსრკ-ის გეოპოლიტიკურ შეკავებას 1940-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,-423.4584530976526,423.4584530976526,-440.5272320863208,440.5272320863208,-423.7033518932524,423.7033518932524
42,wiki_psychology_02635,8,"ფილოსოფიურად, ადამიანის გონებისა და მისი პროცესების [MASK] ძველი ბერძნების დროიდან დაიწყო.",შესწავლა,შესწავლას,შესწავლამ,-473.4707634100664,473.4707634100664,-490.3260978907213,490.3260978907213,-489.76951114735124,489.76951114735124
43,wiki_psychology_02638,3,სამედიცინო ფსიქოლოგიის [MASK] არ განსხვავდება ზოგადად ფსიქოლოგიის მეთოდებისაგან.,მეთოდები,მეთოდებს,მეთოდებმა,-305.86148517145466,305.86148517145466,-304.683470970473,304.683470970473,-304.89345695387726,304.89345695387726
44,wiki_sinology_02673,7,2007 წელს თბილისის აზიისა და აფრიკის [MASK] თავისუფალი უნივერსიტეტის შემადგენლობაში შევიდა.,ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,-296.68391766722044,296.68391766722044,-318.31377326128137,318.31377326128137,-335.24193613593667,335.24193613593667
45,wiki_soil_02748,3,ნიადაგების მეცნიერული [MASK] დაიწყო XVIII-XIX სს. მიჯნაზე.,შესწავლა,შესწავლას,შესწავლამ,-312.6592736701558,312.6592736701558,-325.4611656444069,325.4611656444069,-330.80632991624117,330.80632991624117
46,wiki_soil_02751,3,ნიადაგთმცოდნეობის მეცნიერული [MASK] რუსეთში XIX საუკუნის II ნახევარში შეიქმნა და მას გენეზისური მიმართულება მიეცა.,თეორია,თეორიას,თეორიამ,-491.0750160152475,491.0750160152475,-501.4277278580641,501.4277278580641,-504.796095918498,504.796095918498
47,wiki_technology_02824,10,"ნანოტექნოლოგიას აქვს პოტენციალი შექმნას მრავალი ახალი მოწყობილობა, რომელთა [MASK] შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",გამოყენება,გამოყენებას,გამოყენებამ,-723.5403605016286,723.5403605016286,-744.4226732876537,744.4226732876537,-745.5307925832044,745.5307925832044
48,wiki_thermotechnics_02911,8,"თუ ორთქლის კონდენსაციის დროს სითხე წარმოიქმნა, [MASK] ჩამოედინება ზედაპირიდან სიმძიმის ძალის ზემოქმედებით ან წაიტაცება მოძრავი ორთქლით.",იგი,მას,მან,-630.7601904652659,630.7601904652659,-634.201141016303,634.201141016303,-627.3175891299425,627.3175891299425
49,wiki_zoology_02997,12,"იგი იკვლევს ორგანული სამყაროს ისტორიას, იმ ცხოველების ნამარხ ნარჩენებს, [MASK] ცხოვრობდნენ წარსულ გეოლოგიურ ეპოქებში.",რომლებიც,რომლებსაც,რომლებმაც,-540.2213709146207,540.2213709146207,-544.1256460405075,544.1256460405075,-542.96175317053,542.96175317053
50,wiki_automotive_00335,1,"[MASK] სამოქალაქო ინჟინერია XVI საუკუნის ჰოლანდიაში გამოჩნდა და გულისხმობდა გზების და ხიდების მშენებელ სპეციალისტს, პირველი სასწავლო დაწესებულებები ინჟინერთა მოსამზადებლად ჩამოყალიბდა დანიაში XVII საუკუნეში, შემდეგ - დიდ ბრიტანეთში, საფრანგეთში, ავსტრიაში, გერმანიაში და სხვაგან.",ტერმინი,ტერმინს,ტერმინმა,-1021.3979427323399,1021.3979427323399,-892.2655757740173,892.2655757740173,-1038.7661771110004,1038.7661771110004
51,wiki_aviation_00374,2,"სააგენტოს [MASK] შედგება საავიაციო უშიშროების დეპარტამენტის, ლიცენზიების სახელმწიფო რეესტრის, საერთაშორისო ურთიერთობების დეპარტამენტისა და ფინანსური და ეკონომიკური დეპარტამენტებისგან.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,-512.0717472218406,512.0717472218406,-509.26130971983747,509.26130971983747,-517.5546291829296,517.5546291829296
52,wiki_aviation_00381,1,"[MASK] ძირითადად გამოიყენება უძრავფრთიანი თვითმფრინავების აღსანიშნავად, საზღვაო ბაზირების შვეულმფრენებს ოპერაციების ჩატარება უფრო ფართო სპექტრის საზღვაო ხომალდებიდან შეუძლიათ.",ტერმინი,ტერმინს,ტერმინმა,-740.6514030128528,740.6514030128528,-670.6906558788801,670.6906558788801,-767.1463188692145,767.1463188692145
53,wiki_biochemistry_00428,14,"ლიპიდები (ბერძნ. λίπος, lípos — ცხიმი) — ცხიმისებრი ნივთიერებები, [MASK] ყველა ცოცხალი უჯრედის შედგენილობაში შედის და განსაკუთრებული მნიშვნელობა აქვს სასიცოცხლო პროცესებისათვის - განაპირობებს უჯრედის განვლადობას, მოქმედებს მრავალი ფერმენტის აქტივობაზე, მონაწილეობს ნერვული იმპულსის გადაცემაში, კუნთის შეკუმშვაში, უჯრედებს შორის კონტაქტობის წარმოქმნაში, იმუნოქიმიურ პროცესებში.",რომლებიც,რომლებსაც,რომლებმაც,-1900.1657823933062,1900.1657823933062,-1886.8429947395737,1886.8429947395737,-1888.8962232914416,1888.8962232914416
54,wiki_bioinformatics_00482,1,"[MASK] ბიოლოგიური საინჟინრო გამოიყენება, აგრეთვე, გარემოსდაცვითი ცვლილებების აღსაწერად: ნიადაგის დაცვა, ფერდობების სტაბილიზაცია, წყლის და სანაპიროს დაცვა, ქარიშხალი, მცენარეული ბარიერები.",ტერმინი,ტერმინს,ტერმინმა,-745.1464411318242,745.1464411318242,-659.6227399621802,659.6227399621802,-722.178436008986,722.178436008986
55,wiki_biotechnology_00533,3,"ინსულინის დასამზადებლად [MASK] მცირე რაოდენობით იღებენ ადამიანის უჯრედებს და მისგან გენეტიკურ მასალას (დიენემი) გამოყოფენ, რომელიც ინსულინის დასამზადებელ ინსტრუქციებსაც შეიცავს.",მეცნიერები,მეცნიერებს,მეცნიერებმა,-887.16156468651,887.16156468651,-877.9446357408476,877.9446357408476,-882.2267060602583,882.2267060602583
56,wiki_cellular_00596,1,"[MASK] ძირითადად მოხდა პალეონტოლოგიაში, გარდამავალი ნამარხების და განვითარების ბიოლოგიაში კომპლექსური უჯრედული მექანიზმის შესწავლის გზით.",ეს,ამას,ამან,-554.4314734170753,554.4314734170753,-563.794337468047,563.794337468047,-580.801754260672,580.801754260672
57,wiki_children's_00639,7,"იგი მოისყიდის მიგასა და ჟულიოს, [MASK] მთელი ფულით გარბიან და არაფერს უტოვებენ ნეზნაიკასა და კოზლიკს.",რომლებიც,რომლებსაც,რომლებმაც,-482.3136381381486,482.3136381381486,-485.438118282466,485.438118282466,-479.52484379819504,479.52484379819504
58,wiki_computer_00675,2,"იგივე [MASK] შეიძლება იყოს ადამიანისთვის აღქმად ფორმაში, რომელსაც პროგრამის კოდი (ან სორს კოდი) ეწოდება.",პროგრამა,პროგრამას,პროგრამამ,-300.1372126807137,300.1372126807137,-337.7431043314027,337.7431043314027,-322.5241014890186,322.5241014890186
59,wiki_criminal_00753,8,"ფართოდ გავრცელებული აზრის თანახმად, თანამედროვე სისხლის [MASK] ჩაისახა XVIII საუკუნეში, როდესაც ძირითადმა ევროპულმა ქვეყნებმა მიიღეს შესაბამისი საერო კანონმდებლობა და მისი აღსრულების უზრუნველსაყოფად შექმნეს საპოლიციო სისტემები.",სამართალი,სამართალს,სამართალმა,-1164.493994334424,1164.493994334424,-1166.6715761934634,1166.6715761934634,-1180.1463059336445,1180.1463059336445
60,wiki_cultural_00794,4,"თანამედროვე მნიშვნელობით, [MASK] კულტურა XVII საუკუნიდან იხმარება.",ტერმინი,ტერმინს,ტერმინმა,-194.58989114127095,194.58989114127095,-201.41884183090093,201.41884183090093,-201.35565032742994,201.35565032742994
61,wiki_agriculture_00040,7,სოფლის მეურნეობის განვითარების საერთაშორისო ფონდის სტრატეგიული [MASK] დეტალურად არის გაწერილი განვითარების საერთაშორისო ფონდის 2011-2015 წლების სტრატეგიაში: სოფლის მოსახლეობის სიღარიბის დაძლევა.,პოლიტიკა,პოლიტიკას,პოლიტიკამ,-595.7199492261333,595.7199492261333,-613.8649970474153,613.8649970474153,-603.8405379086129,603.8405379086129
62,wiki_agriculture_00044,2,"ჩაის [MASK] ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის კომპანიამ სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",მრეწველობა,მრეწველობას,მრეწველობამ,-484.3870703141415,484.3870703141415,-480.692373118403,480.692373118403,-509.45162246103996,509.45162246103996
63,wiki_agrochemistry_00049,1,"[MASK] მჭიდროდ უკავშირდება ნიადაგთმცოდნეობას, მიწათმოქმედებას, მეტეოროლოგიას, მცენარეთა ფიზიოლოგიასა და ბიოქიმიას, სასოფლო-სამეურნეო მიკრობიოლოგიას, ფიზიკას, ქიმიას.",იგი,მას,მან,-907.5680181181261,907.5680181181261,-921.5608410818578,921.5608410818578,-903.5138938495048,903.5138938495048
64,wiki_archaeology_00146,11,"არქეოლოგიური ძეგლების დასათარიღებლად გამოიყენება პალეოკლიმატოლოგიის, პალეობოტანიკის, პალეოზოოლოგიის მეცნიერებათა [MASK].",მიღწევები,მიღწევებს,მიღწევებმა,-894.5986454714454,894.5986454714454,-896.3767756085706,896.3767756085706,-909.9307689845255,909.9307689845255
65,wiki_archaeology_00147,10,მასობრივი არქეოლოგიური მასალის შესწავლისას ხშირად გამოიყენება სტატისტიკურ — კომბინატორული [MASK].,მეთოდები,მეთოდებს,მეთოდებმა,-368.8627394530069,368.8627394530069,-369.82698711696946,369.82698711696946,-374.4727489847772,374.4727489847772
66,wiki_art_00196,2,"კრეატიული [MASK] უმეტესწილად იყოფა სხვადასხვა სპეციფიკურ კატეგორიებად, ადვილად გასარჩევ კატეგორიებად, როგორებიცაა მედია, ჟანრი, სტილი და ფორმა.",ხელოვნება,ხელოვნებას,ხელოვნებამ,-682.9992777779831,682.9992777779831,-599.705553566315,599.705553566315,-681.349100283673,681.349100283673
67,wiki_art_00204,5,"კულტურული შოკი - ეს [MASK] XX საუკუნის 50-იანი წლების მიწურულიდან გვხვდება სამეცნიერო ლიტერატურაში დაძაბულობის, დაურწმუნებლობისა და შფოთვის იმ შეგრძნების აღსანიშნავად, რომელსაც ადამიანი ან ადამიანთა ჯგუფი (მაგალითად, მასობრივი ემიგრაციის შემთხვევაში) განიცდის ახალ და უჩვეულო კულტურულ გარემოში აღმოჩენისას (K. Oberg, Culture Shock and the Problem of Adjusment in New Cultural Enviroments).",ტერმინი,ტერმინს,ტერმინმა,-1929.6529984334743,1929.6529984334743,-1930.3477379874848,1930.3477379874848,-1903.907802373901,1903.907802373901
68,wiki_art_00211,1,[MASK] მუდმივად თანამშრომლობს ხელოვნების სხვა ინსტიტუტებთან გამოფენების თანადაფინანსებისა და მოწყობის მიზნით.,მუზეუმი,მუზეუმს,მუზეუმმა,-313.4611278125723,313.4611278125723,-427.99759133966535,427.99759133966535,-420.3433453565564,420.3433453565564
69,wiki_art_00229,3,"ძირითადად, [MASK] დაკავებულია კულტურული პოლიტიკის ფორმირებით და ქმნის ინფრასტრუქტურას შიდა თანამედროვე ხელოვნების განვითარების პროექტებისთვის.",ცენტრი,ცენტრს,ცენტრმა,-361.44481954507506,361.44481954507506,-376.78011258709574,376.78011258709574,-392.0184497148436,392.0184497148436
