Index,sentence_id,match_id,masked_text,form_grammatical_erg,form_ungrammatical_dat,form_ungrammatical_nom,p_form_grammatical_erg,I_form_grammatical_erg,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,certainty
16,wiki_mineralogy_02115,22,მინერალოგიური შინაარსის უძველესი წერილობითი წყარო - ეპიფანე კვიპრელის (319-403) მინერალოგიური ტრაქტატის თარგმანი „თვალთა“ — შემოგვინახა „შატბერდის [MASK]“ (X ს.).,კრებულმა,კრებულს,კრებული,8.960330960572527e-09,26.733800833047294,7.615120935190122e-06,17.00270162109307,3.707313453131e-09,28.006978753892685,0.74
17,wiki_molecular_02137,5,50-იანი წლების ბოლოს ინგლისელმა [MASK] ჯ. კენდრიუმ და მ. პერუციმ რენტგენოსტრუქტურული ანალიზით დაადგინეს მიოგლობინისა და ჰემოგლობინის სამგანზომილებიანი სტრუქტურა.,მეცნიერმა,მეცნიერს,მეცნიერი,3.910042675798083e-05,14.642456120657057,1.0815985643804682e-08,26.46225961727237,4.304534410408933e-09,27.79149565355797,0.77
18,wiki_novel_02194,1,[MASK] შთააგონა ალფრედ ჰიჩკოკის 1960 წლის ამავე სახელწოდების ფილმი და ტელესერიალი „ბეიტსის მოტელი“ (2013-2017).,რომანმა,რომანს,რომანი,2.9049220984234146e-19,61.578134327603635,1.923317768159903e-18,58.851108565328666,5.08478206029394e-18,57.44851976816138,1.0
19,wiki_oriental_02269,1,"[MASK], თურქთა დემოგრაფიული მოძლიერების შედეგად ევროპაში, მეტად გაიფართოვა მეცნიერული კვლევის სპექტრი, საქართველოში კი თურქოლოგიას ჩაეყარა საფუძველი თბილისის უნივერსიტეტის დაარსების შემდეგ.",თურქოლოგიამ,თურქოლოგიას,თურქოლოგია,1.6946374644895123e-27,88.93108189280078,1.9659865485733757e-25,82.07294892149889,1.5827303693432243e-27,89.02964306008046,1.0
20,wiki_paleontology_02316,4,ყველა ამ ტექნიკის [MASK] პალეონტოლოგებს საშუალება მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,გამოყენებამ,გამოყენებას,გამოყენება,0.12894383536777457,2.9551852934309193,0.130005344748497,2.9433571586825087,0.00014181746314955406,12.78367718513828,0.88
21,wiki_philology_02413,5,განსაკუთრებული განვითარება ჰპოვა ამ [MASK] მეოცე საუკუნის საქართველოში.,დარგმა,დარგს,დარგი,4.464985572440507e-06,17.772913055702684,3.181965227114486e-06,18.26165049950801,7.418623043807567e-08,23.684273323225426,0.7
22,wiki_physical_02471,1,[MASK] დაადგინა ფიზიკური ქიმიის ერთ-ერთი ძირითადი კანონი — მასის მუდმივობის კანონი.,მანვე,მას,იგი,8.656806312501419e-17,53.35894273211923,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.0
23,wiki_politics_02589,5,ისინი მიიჩნევენ რომ ამ [MASK] ჩინეთის ეკონომიკურ განვითარებაში დიდი წვლილი შეიტანა.,პოლიტიკამ,პოლიტიკას,პოლიტიკა,0.0031268856983884255,8.321057801370387,0.0032026665285229683,8.286510696568849,1.5762469494683035e-05,15.953146895947526,0.73
24,wiki_semiotics_02659,15,"მის ჩამოყალიბებას ხელი შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის [MASK].",განვითარებამ,განვითარებას,განვითარება,0.04115628374077752,4.6027434716536835,0.04532177001237869,4.463651983995466,0.0016064664822387777,9.281893404327302,0.79
25,wiki_sociology_02734,4,"მისი აზრით, [MASK] ბუნებისმეტყველებიდან უნდა აიღოს ისეთი მეთოდები, როგორიც არის დაკვირვება, ცდა და შედარებითი ანალიზი.",სოციოლოგიამ,სოციოლოგიას,სოციოლოგია,3.271543173227181e-13,41.475093924049474,1.5372226913389337e-11,35.920882866098445,4.3786102084101636e-13,41.05459220928148,0.73
26,wiki_tax_02795,1,[MASK] თავისი შემოსავალის (გამომუშავებული ფულის) გარკვეული პროცენტი სახელმწიფოს უნდა გადაუხადოს.,მოსახლეობამ,მოსახლეობას,მოსახლეობა,1.2369390788080634e-17,56.166003166017305,1.000000000000001e-12,39.86313713864835,1.013917608361223e-17,56.45283719036729,1.0
27,wiki_telecommunications_02839,7,პირველი ელექტრომაგნიტური ტელეგრაფი 1832 წელს რუსმა [MASK] პავლე შილინგმა შექმნა.,მეცნიერმა,მეცნიერს,მეცნიერი,0.0005118382399245107,10.93202444301899,3.1623257850971526e-07,21.592510661368852,3.568853917663769e-08,24.739963909708404,0.73
28,wiki_telecommunications_02847,10,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა [MASK], საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",ინფორმაციამ,ინფორმაციას,ინფორმაცია,0.002910290427905556,8.424621152837217,0.0029331925325095662,8.413312513062479,0.0008410598966293038,10.215503832941769,0.73
29,wiki_theology_02898,2,ამ [MASK] ახლებურად დააყენა ღვთისმეტყველების პრობლემატიკა.,მოვლენამ,მოვლენას,მოვლენა,1.809014021277906e-08,25.720221169077995,3.233399088820232e-07,21.560445078205014,7.438693593108343e-09,27.00230358107189,0.66
30,wiki_veterinary_02926,10,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი ინსტიტუტი და [MASK] მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",მან,მას,იგი,0.8467346429824829,0.24001817873501344,0.0034191568847745657,8.192143663676813,0.0008980722632259128,10.120880843710902,0.93
31,wiki_automotive_00362,1,[MASK] მეცნიერული სახე მიიღო გალილეო გალილეის შრომებში.,მექანიკამ,მექანიკას,მექანიკა,1.3185009143627975e-24,79.32737570560411,2.579590421152618e-24,78.35913225981865,1.0603382960280108e-25,82.96367774877544,1.0
32,wiki_biography_00445,4,"ვიზუალურმა და კინომატოგრაფიულმა [MASK] პერსონალური ცხოვრების აღწერაში ახალი განზომილება შეიტანეს, ის რაც წერითი ფორმებისთვის აქამდე შეუძლებელი იყო.",ეფექტებმა,ეფექტებს,ეფექტები,4.19066613538584e-10,31.15210136035891,4.321836467546419e-14,44.3953488448243,8.506570245274399e-14,43.41841575791108,0.79
33,wiki_bioinformatics_00465,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,7.479952974496789e-08,23.672395558995817,7.501025949660578e-08,23.66833682598896,2.0261878893931352e-08,25.556656796940484,0.89
34,wiki_bioinformatics_00480,12,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ [MASK] არ იცოდნენ საკმარისი და საჭირო ინფორმაცია ბიოლოგიის შესახებ.",ინჟინრებმა,ინჟინრებს,ინჟინრები,3.663269473559912e-18,57.92157387701366,1.9250729206726178e-13,42.24015213822155,8.324762129417524e-15,46.77151237390282,0.88
35,wiki_biology_00498,13,"პირველად ვირუსის, როგორც დაავადებათა გამომწვევის არსებობა, 1892 წელს დაამტკიცა რუსმა [MASK] დავით ივანოვსკიმ.",მეცნიერმა,მეცნიერს,მეცნიერი,0.0002204899936585384,12.146999195089878,6.004557211982553e-08,23.98936689645356,2.5249459044260805e-09,28.561100374736576,0.8
36,wiki_biotechnology_00542,13,"ახალი ტექნოლოგიების (მიკროელექტრონიკა, რობოტექნიკა, ბიოტექნოლოგია და სხვ.) არნახულმა [MASK], რევოლუციამ ტელეკომუნიკაციებში, მსოფლიო კომპიუტერული ქსელის (ინტერნეტის, ელექტროფოსტის), ფიჭური კავშირგაბმულობის გავრცელებამ, მათი შესაძლებლობების განუხრელმა ზრდამ და გამოყენებამ, შედეგად მოგვცა ის, რომ შეიცვალა დროისა და მანძილის ოდინდელი მნიშვნელობა.",განვითარებამ,განვითარებას,განვითარება,0.1507769111993653,2.7295125724377476,0.15168535709381104,2.720846272768272,5.8417018634029954e-05,14.063251743651714,0.74
37,wiki_biotechnology_00547,5,"2022 წელს სინგაპურის ბიოფარმულმა [MASK] 18 მილიარდი ამერიკული დოლარის ღირებულების პროდუქცია აწარმოა, რაც ბოლო ორ ათწლეულში გასამმაგებული მაჩვენებელია.",მრეწველობამ,მრეწველობას,მრეწველობა,2.743529105422966e-15,48.372888542225944,2.797258213462275e-15,48.34490798891454,5.604566099289711e-16,50.66424683305898,0.85
38,wiki_children's_00631,3,"მიუხედავად ამისა [MASK] მოახერხა კუნძულიდან გამოქცევა, მისი ცხოვრებაც კარგად წარიმართა, მაგრამ იგი თავისი მეგობარის დაუდევრობის გამო დაიღუპა.",მან,მას,იგი,0.08227702975273132,3.603366477078044,0.003281316254287957,8.251509636704863,0.0013433092972263698,9.539992760835377,0.76
39,wiki_computer_00677,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,7.479952974496789e-08,23.672395558995817,7.501025949660578e-08,23.66833682598896,2.0261878893931352e-08,25.556656796940484,0.89
40,wiki_criminal_00766,2,"ახალმა [MASK] ჩამოაყალიბა მტკიცებულებებისა და მტკიცების წესების ახლებური და მარტივი სისტემა, რომელიც ეყრდნობა ძირითად მტკიცებით სტანდარტებს — გონივრული ეჭვის, დასაბუთებული ვარაუდის, მაღალი ალბათობის ხარისხისა და გონივრული ეჭვის მიღმა (უტყუარი მტკიცებულების) სტანდარტებს.",კოდექსმა,კოდექსს,კოდექსი,6.637055534776052e-11,33.81066569789988,9.83512374445978e-10,29.921337744423163,1.2805739035045467e-13,42.82827471848173,0.75
41,GLC_00105,7,რატომღაც ბრძოლის ველის თავისებურ დრტვინვას მიამსგავსა [MASK] ეს გრგვინვა.,მან,მას,იგი,0.00040264448034577066,11.27820582321271,0.00037811818765476346,11.368875134275445,0.0038788339588791123,8.010161264871327,0.85
42,wiki_agriculture_00039,5,სოფლის მეურნეობის განვითარების საერთაშორისო [MASK] განვითარებად ქვეყნებში მაღალი ფასების პირობებში სოფლის მეურნეობის პროდუქციის გასაზრდელად გრანტისა და სესხების სახით 200 მილიონი აშშ დოლარი გამოყო.,ფონდმა,ფონდს,ფონდი,0.052967351971433756,4.238752804854251,0.21288353204727173,2.231863742808003,0.0001479616420067067,12.722489163554599,0.82
43,wiki_agriculture_00044,10,"ჩაის მრეწველობა ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის [MASK] სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",კომპანიამ,კომპანიას,კომპანია,2.5179260001257856e-05,15.277404590434816,0.0002444965939503162,11.99789801222558,2.6148134686185916e-06,18.544860535852834,0.89
44,wiki_analytical_00094,13,"ისტორიული წყაროების თანახმად ტერმინი „ქიმია“ იმ მნიშვნელობით, რომელიც, [MASK] დასავლურ ევროპულ ცივილიზაციაში შეიძინა, პირველად გამოიყენა ზოსიმე პანოპოლიტანელმა ჩვენი წელთაღრიცხვის IV საუკუნის მეორე ნახევარში.",მან,მას,იგი,0.0048747947439551345,7.680442810027971,0.0006872723461128772,10.506830468968559,0.0009556073928251865,10.031294364651208,0.77
45,wiki_anthropology_00134,1,"[MASK] პირველმა გამოთქვა მოსაზრება კლიმატის გავლენის თაობაზე, როგორც ადამიანის, ასევე მისი სულიერი განვითარების წყობის ჩამოყალიბებაზე.",მან,მას,იგი,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.0
46,wiki_art_00191,4,უძველესი ცივილიზაციების თითოეულმა [MASK] განავითარა მისთვის დამახასიათებელი გამორჩეული ხელოვნების სტილი.,ცენტრმა,ცენტრს,ცენტრი,1.874657045837016e-09,28.990726164257946,1.3076422646918226e-06,19.544600656580286,3.410276146963878e-13,41.41517666738748,0.77
47,wiki_art_00192,3,"აღორძინების ხანის [MASK] განსაკუთრებული მნიშვნელობა მიანიჭა მატერიალური სამყაროს რეალურად გამოსახვას და ადამიანის როლს მასში, რაც აისახა ადამიანის სხეულის რეალისტურ გადმოცემაში და გრაფიკული პერსპექტივის სისტემატიური მეთოდის განვითარებაში სამგანზომილებიანი სივრცის სიღრმის გადმოსაცემად.",ხელოვნებამ,ხელოვნებას,ხელოვნება,0.0023199614312580104,8.751683463531363,0.002732472494244576,8.515577311222975,5.5933434223182856e-05,14.12592956223147,0.77
48,wiki_art_00214,1,[MASK] პრიორიტეტად ავსტრალიური ხელოვნები 2002 წლიდან გაიხადა.,მუზეუმმა,მუზეუმს,მუზეუმი,6.834003030269057e-22,70.30968720004844,1.000000000000001e-12,39.86313713864835,4.714259086197074e-22,70.84538703913746,1.0
49,wiki_automatic_00317,6,საბჭოთა ოკუპაციის შემდეგ სახელმწიფო კონტროლიორის [MASK] ფუნქციონირება შეწყვიტა.,ინსტიტუტმა,ინსტიტუტს,ინსტიტუტი,6.121047382773602e-09,27.28357431795616,0.0033083707094192505,8.2396633842896,2.8714841997445196e-07,21.73170004085184,0.78
