Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg,p_form_ungrammatical_dat,I_form_ungrammatical_dat,certainty
26,wiki_music_02181,6,თანამედროვე ევროპული მუსიკალური ნოტაციის პირველი [MASK] კათოლიკე ბერებმა მსოფლიო მასშტაბით საეკლესიო ლიტურგიის სტანდარტიზების მიზნით განავითარეს.,ფორმები,ფორმებს,ფორმებმა,3.5195450693769644e-08,24.760035798580017,2.2923945051782717e-10,32.02242560561299,3.3427510811100004e-10,31.478245020606497,0.71
27,wiki_novel_02197,5,"ბლოხმა მოგვიანებით წიგნის სამი [MASK] დაწერა, თუმცა ფილმის გაგრძელებებთან კავშირში არცერთი მათგანია.",გაგრძელება,გაგრძელებას,გაგრძელებამ,5.169065827238703e-11,34.171305468865995,1.3064889891704486e-13,42.79937026757363,4.363237653346495e-15,47.70352236789377,0.93
28,wiki_novel_02205,2,"ეს [MASK] ლიტერატურის თეორიაში პირველად შემოიტანეს ნორთროპ ფრაიმ და მიხეილ ბახტინმა, როგორც განზოგადება ანტიკური ჟანრისა „მენიპოსის სატირა“.",ტერმინი,ტერმინს,ტერმინმა,3.919866392010368e-05,14.638835993277208,2.7103648740971382e-08,25.13693767629602,2.882243716701044e-07,21.726304332165256,0.79
29,wiki_paleogeography_02282,4,"ქართულ პალეოგრაფიას მეცნიერული [MASK] ივანე ჯავახიშვილმა ჩაუყარა, წიგნით — „ქართული დამწერლობათმცოდნეობა, ანუ პალეოგრაფია“.",საფუძველი,საფუძველს,საფუძველმა,4.155650060430128e-11,34.48613487107275,2.2192122268970656e-14,45.356945687002934,2.6711291037555106e-13,41.76761552605892,0.75
30,wiki_paleogeography_02284,4,ფილიგრანის აღმნიშვნელი ქართული [MASK] ჭვირნიშანი ივანე ჯავახიშვილმა შემოიღო.,ტერმინი,ტერმინს,ტერმინმა,0.0003221769981566808,11.599858883114742,2.1358834240869987e-07,22.158663756924458,3.6668185367816912e-06,18.05703969748319,0.69
31,wiki_paleontology_02316,6,ყველა ამ ტექნიკის გამოყენებამ პალეონტოლოგებს [MASK] მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,საშუალება,საშუალებას,საშუალებამ,0.947015643119812,0.07853983807967792,0.0017061798567010037,9.195014548501963,0.006311269477009775,7.307854060123151,0.98
32,wiki_philology_02413,2,განსაკუთრებული [MASK] ჰპოვა ამ დარგმა მეოცე საუკუნის საქართველოში.,განვითარება,განვითარებას,განვითარებამ,0.004987052176147699,7.647596987639456,3.6461051513784336e-05,14.743284306042566,0.004067947053267074,7.94148338287231,0.8
33,wiki_physical_02468,1,[MASK] ფიზიკური ქიმია შემოიღო მიხეილ ლომონოსოვმა.,ტერმინი,ტერმინს,ტერმინმა,2.8190002194605823e-16,51.65566592797492,1.2621972018678226e-17,56.13684028285129,6.664700049441341e-17,53.736237666041156,1.0
34,wiki_physical_02476,11,1840 წელს ჰერმან ჰესმა აღმოაჩინა რეაქციის სითბური ეფექტების ჯამის მუდმივობის [MASK].,კანონი,კანონს,კანონმა,0.0005800176877528428,10.751615483370932,4.551113569231455e-07,21.067277076208512,0.00011965789343699165,13.028796809695297,0.71
35,wiki_physical_02478,7,მან მათემატიკურად გამოსახა ქიმიური კინეტიკის ძირითადი [MASK] (ვანტ-ჰოფის კანონი).,კანონები,კანონებს,კანონებმა,0.004662082971441217,7.7448096042147,1.9785102217096356e-06,18.947154050502462,0.00025066615517561875,11.961945162222817,0.89
36,wiki_physical_02487,8,გასული საუკუნის 30-იან წწ. ფიზიკური გეოგრაფიის ძირითადი [MASK] დაამუშავეს ლევ ბერგისა და ანდრია გრიგორიევის მიმდევრებმა.,მიმართულებები,მიმართულებებს,მიმართულებებმა,5.1702856169403944e-09,27.527108873878966,2.499061463596993e-16,51.82946313372551,7.443411087830075e-12,36.9671732227296,0.76
37,wiki_physical_02495,1,[MASK] დედამიწისმცოდნეობა პირველად შემოიღო გერმანელმა გეოგრაფმა კარლ რიტერმა XIX საუკუნის დასწყისში და იხმარებოდა დაახლოებით ქვეყანათმცოდნეობის გაგებით.,ტერმინი,ტერმინს,ტერმინმა,1.6400381355197238e-17,55.75904825111648,6.961094186408466e-18,56.9953916126408,2.2260285277297996e-18,58.64023362627621,1.0
38,wiki_phytopathology_02532,3,ამ აღმოჩენებმა [MASK] დააინტერესა და შემდგომში ასეთივე ბუნების პარაზიტული სხვა ორგანიზმებიც (ბაქტერიები და სხვა) აღმოაჩინეს.,ბევრი,ბევრს,ბევრმა,0.08826802670955658,3.5019652440976445,2.230890603241961e-05,15.452020704929133,0.0002454579973509322,11.992236207139355,0.7
39,wiki_semiotics_02659,3,"მის ჩამოყალიბებას [MASK] შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის განვითარებამ.",ხელი,ხელს,ხელმა,0.9970740079879761,0.0042275020045180346,1.0220078139448823e-07,23.22209043750896,0.002577001461759209,8.60009092912068,1.0
40,wiki_sociology_02715,1,[MASK] პირველად გამოიყენა სოციოლოგიის მამად აღიარებულმა ოგიუსტ კონტმა.,ტერმინი,ტერმინს,ტერმინმა,7.655788067495466e-17,53.53622672033088,9.968360245693447e-17,53.15542140635204,2.2441425244323932e-17,55.306613309347775,1.0
41,wiki_telecommunications_02847,7,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც [MASK] ჩაუყარა წერილობითმა ინფორმაციამ, საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",საფუძველი,საფუძველს,საფუძველმა,9.748539875389767e-12,36.5779509887381,3.1823283848099076e-14,44.836910613215366,3.090938362171652e-10,31.591236063838252,0.74
42,wiki_theater_02866,6,"1949 წლის 9 ივნისს ხანძარმა [MASK] გაანადგურა, გადარჩა მხოლოდ ფასადი, რუსთაველის პროსპექტზე, რომლის  აღდგენა ერთ წელიწადში მოხერხდა.",შენობა,შენობას,შენობამ,0.33743101358413696,1.5673355157853557,6.724630375518654e-06,17.18211359831831,0.00014548431251941443,12.746848782914938,0.83
43,wiki_veterinary_02931,2,"პირველად [MASK] „ვეტერინარია“, იხმარა რომაელმა აგრონომმა და მეცნიერმა კოლუმელიამ (ახ.წ. I საუკუნე).",ტერმინი,ტერმინს,ტერმინმა,0.053715876234974765,4.218507636381502,1.4590601574250554e-05,16.064601107267634,0.014262967480618723,6.131582016956285,0.82
44,wiki_automotive_00362,3,მექანიკამ მეცნიერული [MASK] მიიღო გალილეო გალილეის შრომებში.,სახე,სახეს,სახემ,0.02328456193208694,5.4244824497402035,1.184707608639515e-05,16.365109435242804,0.00013184048134660964,12.888918964659165,0.86
45,wiki_banking_00400,17,"2014 წლის 18 ივლისს, ეროვნული ბანკის აღმასრულებელმა დირექტორმა, გიორგი მელაშვილმა Unicode Consortium-ს გაუგზავნა წერილობითი [MASK], ლარის სიმბოლოს Unicode Standard-ის ვალუტების ბლოკში დასარეგისტრირებლად.",მოთხოვნა,მოთხოვნას,მოთხოვნამ,0.13056403398513797,2.937170557400622,3.945938865116891e-05,14.629271870041817,0.00012559701364281065,12.958910218297044,0.9
46,wiki_bioinformatics_00465,4,ინფორმატიკის განვითარებას დიდი [MASK] მისცა კომპიუტერის გამოგონებამ და კომპიუტერული ტექნოლოგიის განვითარებამ.,სტიმული,სტიმულს,სტიმულმა,2.0890483354659373e-09,28.834506980762537,6.340210113834934e-17,53.808246961180295,2.6506702158848428e-17,55.06642042515208,0.94
47,wiki_bioinformatics_00480,18,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ ინჟინერებმა არ იცოდნენ საკმარისი და საჭირო [MASK] ბიოლოგიის შესახებ.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,0.17245279252529144,2.5357266043618893,0.0013733767965974368,9.508056790273265,0.00844378303736448,6.887894775486693,0.85
48,wiki_criminal_00758,4,"პირველი სისხლის სამართლის [MASK] მიიღო საფრანგეთმა, რომელსაც ნაპოლეონის კოდექსსაც კი უწოდებენ.",კოდექსი,კოდექსს,კოდექსმა,3.331622729951088e-06,18.19534352889823,1.259391341280919e-08,26.2426981055917,3.883547160699857e-10,31.26190596312696,0.89
49,GLC_00004,4,მე ჩემი წილი [MASK] ჩავისუნთქე.,სული,სულს,სულმა,3.818864507732813e-06,17.99842483488079,4.093447048356821e-06,17.898252336154666,4.686274917015987e-05,14.38119888306512,0.71
