Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
10,wiki_international_01662,7,"საერთაშორისო სამართლის ქვესახეობას წარმოადგენს საერთაშორისო საზღვაო [MASK], საერთაშორისო საჰაერო სამართალი, საერთაშორისო სამართალი კოსმოსური სივრცის გამოყენების თაობაზე, ადამიანის უფლებები, საერთაშორისო ეკონომიკური სამართალი, საერთაშორისო გარემოს დაცვის სამართალი.",სამართალი,სამართალს,სამართალმა,1.062915868039533e-11,36.45318163463009,9.816124807048193e-12,36.567983546395205,2.9493405900194006e-17,54.9123851785596,0.63
11,wiki_international_01704,2,"ორივე [MASK] სახელმწიფოს და მის ინტერესებს, როგორც ცენტრალური სუვიექრის ანალიზებს, უპირველესად მიიჩნევს; ნეოლიბერალებს უბრალოდ აქვთ ამ ინტერესების უფრო დიდი კონცეფცია.",თეორია,თეორიას,თეორიამ,1.5616873441548136e-17,55.829671963822314,1.6366148525742744e-17,55.76206276326885,1.529837154828073e-17,55.85939952122967,0.63
12,wiki_irrigation_01717,3,ამ მეთოდების [MASK] აუმჯობესებს სასოფლო სამეურნეო კულტურების მოსავლიანობას.,გამოყენება,გამოყენებას,გამოყენებამ,3.4882266579038384e-12,38.060643352085755,3.0414220617705654e-12,38.258391103873834,9.7788172203721e-13,39.89540525644575,0.63
13,wiki_linguistics_01814,3,"მონათესავე ენათა [MASK] გულისხმობს ლექსიკის (მარტივი ფუძეების ანუ ძირების), ბგერების (ფონემების), ფორმანტებისა და შესიტყვების (სინტაგმის) სტრუქტურის შესწავლას.",შედარება,შედარებას,შედარებამ,3.873099447997454e-17,54.519289067750194,1.25676164527266e-17,56.1430665558408,1.3309877336840646e-22,72.66992081201576,0.63
14,wiki_literary_01833,2,"ლიტერატურის [MASK] (პოეტოლოგია) შეისწავლის ზოგად ლიტ. კანონზომიერებებს, ლიტ-რას, როგორც ფენომენს.",თეორია,თეორიას,თეორიამ,4.0139802395765876e-17,54.467744098610595,4.8872917664876104e-18,57.50567047334906,3.8668142289746786e-17,54.521632157527854,0.63
15,wiki_management_01908,3,სამუშაოს დაშლის [MASK] წარმოადგენს პროექტის ზოგადი დაგეგმვის და კონტროლის სტანდარტულ ჩარჩოს.,სტრუქტურა,სტრუქტურას,სტრუქტურამ,8.037491272954841e-17,53.46603234711072,1.1983286887172084e-16,52.88982584000206,4.948789664274881e-17,54.16570188766266,0.63
16,wiki_metallurgy_02027,6,"ტექნოლოგიური თვალსაზრისით, მეურნეობის ეს [MASK] მოიცავს ფერადი, კეთილშობილი და იშვიათი ლითონების მოპოვებას, მათ გამდიდრებას და გამოდნობას.",დარგი,დარგს,დარგმა,2.5786930604284108e-11,35.17456898313909,2.001013058972639e-17,55.47204703052237,1.9015409895412966e-17,55.545608575105035,0.63
17,wiki_molecular_02130,8,დნმ-ის მოლეკულის ასეთი თვითგაორმაგების უნარის გამო მემკვიდრეული [MASK] თაობიდან თაობას გადაეცემა.,ინფორმაცია,ინფორმაციას,ინფორმაციამ,4.514940883382227e-06,17.75686147149836,5.576924221357889e-12,37.38366747072053,4.907756593106194e-11,34.246145345417595,0.63
18,wiki_music_02171,2,"ეს [MASK] კონკრეტულად ერთ ჟანრს ან ჟღერადობას არ გულისხმობს და მას სხვადასხვაგვარი მნიშვნელობა აქვს, დროისა და ადგილის მიხედვით.",ტერმინი,ტერმინს,ტერმინმა,1.4345145638752907e-12,39.34257452354003,2.8856764457243944e-17,54.943868065271694,4.885233490019267e-18,57.506278190437456,0.63
19,wiki_novel_02190,3,ეს ვრცელი [MASK] ბოლო ორი საუკუნის საქართველოს სულიერ მდგომარეობას ასახავს და შეუნელებელი ინტერესით იკითხება.,რომანი,რომანს,რომანმა,6.434436258076054e-12,37.1773233838784,1.3995387740583063e-11,36.05625758659883,2.0738796918281662e-11,35.488876839598866,0.63
20,wiki_philology_02400,10,"ანგლისტიკა შეიძლება განიხილებოდეს გერმანისტიკული მეცნიერების ერთ-ერთ დარგადაც, განსაკუთრებით [MASK] შეეხება ენათმეცნიერების სფეროს.",ეს,ამას,ამან,6.796637535444466e-06,17.166747383358125,5.540829988603943e-06,17.46146646836476,1.7942998501796188e-11,35.69778804078402,0.63
21,wiki_physics_02511,8,მის ერთ-ერთ ცენტრალურ თემას წარმოადგენს მატერიის აგებულების [MASK].,შესწავლა,შესწავლას,შესწავლამ,3.8751625105337735e-18,57.8404488948179,3.023256462163693e-18,58.19860234032085,1.2510199457694662e-18,59.471600916523705,0.63
22,wiki_political_02561,1,"[MASK] პლურალიზმი ნიშნავს განსხვავებული აზრების, მსოფლმხედველობების, ცხოვრების წესის, ინტერესების თანაარსებობას.",ტერმინი,ტერმინს,ტერმინმა,4.5832064993697205e-12,37.66677984990205,7.210445284927223e-18,56.94461735134697,8.831411296541102e-18,56.652061702961056,0.63
23,wiki_politics_02578,6,მონეტარულ პოლიტიკას ძირითადად წარმართავს ცენტრალური [MASK] მონეტარული პოლიტიკის ინსტრუმენტების მეშვეობით.,ბანკი,ბანკს,ბანკმა,2.5004364436945554e-16,51.8286695832311,3.829489076496477e-17,54.53562568985773,2.9843652291356216e-17,54.89535350845068,0.63
24,wiki_politics_02588,8,"ზოგიერთი ეკონომისტი თანხმდება, რომ სანდო შემოსავლის [MASK] ხელს შეუწყობს ინფლაციის თავიდან აცილებას.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,4.952140337811405e-13,40.87701303412979,5.328759146025614e-13,40.771265607172076,1.0459933290340102e-12,39.79826348801975,0.63
25,wiki_sinology_02674,1,"[MASK] მოიცავს როგორც ჩინური ენის 7 დონეს, აგრეთვე ფონეტიკას, ჩინურ კულტურასა და ლიტერატურას, მითოლოგიას, რელიგიებსა და ჩინეთის ისტორიას.",პროგრამა,პროგრამას,პროგრამამ,6.179823626673001e-12,37.235571474718576,1.0693559213853164e-11,36.44446692825689,7.54545086573122e-12,36.94753002950401,0.63
26,wiki_sociology_02730,1,[MASK] სოციოლოგიას სოციალურ სტატიკად და სოციალურ დინამიკად ყოფდა.,კონტი,კონტს,კონტმა,9.27416769478584e-12,36.649919324999466,6.026635228510124e-11,33.94985629769193,2.2303158053492042e-11,35.383961038300086,0.63
27,wiki_sociology_02732,11,"ფემინიზმი მოიცავს სოციოლოგიურ თეორიებს, პოლიტიკურ და ფილოსოფიურ მოძრაობებს, [MASK] ეხება ქალთა მდგომარეობას სოციალურ, პოლიტიკურ და ეკონომიკურ კონტექსტში.",რომლებიც,რომლებსაც,რომლებმაც,3.2228415420831905e-06,18.243235312378978,8.63239974381486e-12,36.75337546484811,7.885597051138937e-13,40.2058452419812,0.63
28,wiki_tax_02805,2,"საგადასახადო [MASK] ადგენს ხარჯებს, რომელიც არ შეიძლება გამოიქვითოს.",კოდექსი,კოდექსს,კოდექსმა,1.6517381264880192e-17,55.74879263913941,3.926498975560549e-23,74.43110266171308,1.3972367168916357e-23,75.92176972261038,0.63
29,wiki_technology_02823,4,"თანამედროვე კომპიუტერები, [MASK] ეფუძნება ინტეგრირებულ წრედებს, მილიონიდან მილიარდამდე უფრო მეტად უნარიანია, ვიდრე ადრეული მანქანები და იკავებენ მცირე სივრცეს.",რომლებიც,რომლებსაც,რომლებმაც,4.174490186414914e-06,17.869968551483904,6.791196794905756e-12,37.09947129938769,1.185365901524926e-12,39.61780467629039,0.63
30,wiki_telecommunications_02847,13,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა ინფორმაციამ, საფოსტო [MASK] ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",კავშირი,კავშირს,კავშირმა,3.3074074455456486e-18,58.069004923266185,3.356138104401684e-17,54.72597552947787,5.328686281765876e-18,57.38092580883281,0.63
31,wiki_veterinary_02926,8,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი [MASK] და მან მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,8.622121640655673e-06,16.82352565316212,4.435365165528393e-18,57.64565282085102,4.866285768303303e-24,77.44345323354963,0.63
32,wiki_volcanology_02983,14,"ძლიერი ამონთხევისას ლავა რელიეფის დადაბლებებს ავსებს და გაცივების შემდეგ ჩნდება ლავური განფენი, [MASK] შერჩევითი ეროზიის შედეგად ლავურ პლატოებს (ზეგნებს) წარმოქმნის.",რომლებიც,რომლებსაც,რომლებმაც,4.560322850011287e-06,17.74243260510466,2.6643722085197325e-12,38.44934149997942,5.154476695239046e-12,37.49731117225886,0.63
33,wiki_aviation_00388,3,საერთაშორისო საჰაერო [MASK] უპირატესად არეგულირებს სამოქალაქო ავიაციის საქმიანობას.,სამართალი,სამართალს,სამართალმა,4.3285234332254537e-11,34.42733407397295,2.751903687587922e-11,35.080779064953084,2.1460996061544809e-16,52.049132481259804,0.63
34,wiki_aviation_00390,9,"ასეთი ფრენების შესრულება რეგულირდება სპეციალური აერსანავიგაციო წესებით, [MASK] ქმნის საერთაშორისო ფრენების რეჟიმს.",რომლებიც,რომლებსაც,რომლებმაც,4.324466772231974e-06,17.81904631691769,6.015699929640188e-12,37.27440453320475,8.920046923234826e-13,40.028013934181594,0.63
35,wiki_banking_00411,3,საქართველოს ეროვნული [MASK] წარმოადგენს საქართველოს ცენტრალურ ბანკს და მისი სტატუსი განსაზღვრულია ქვეყნის კონსტიტუციით.,ბანკი,ბანკს,ბანკმა,9.12945357679326e-17,53.282249099605316,1.1984433348845404e-17,56.21161591637488,2.954165946282017e-17,54.910026743260815,0.63
36,wiki_bioinformatics_00481,25,"ამ პრობლემის გადასაჭრელად, ინჟინრები, რომელთაც სურდათ ბიოლოგიური ინჟინერიის შესწავლა, უფრო მეტი დროის დათმობა დაიწყეს და კვლევა ჩაუტარეს დეტალებსა და პროცესებს, [MASK] მოიცავენ როგორიცაა ბიოლოგიას, ფსიქოლოგიას და მედიცინას.",რომლებიც,რომლებსაც,რომლებმაც,6.736432624165894e-06,17.17958377582834,5.38713435785006e-12,37.43361909148011,9.29228594657353e-12,36.64710358853131,0.63
37,wiki_biotechnology_00532,8,"თანამედროვე ბიოტექნოლოგიები მეტწილად გენურ ინჟინერიას იყენებენ — [MASK] მარტივ ცხოველთა და მცენარეთა უჯრედებს ცვლიან, რათა სასარგებლო თვისებები მიანიჭონ.",მეცნიერები,მეცნიერებს,მეცნიერებმა,8.05047391046285e-12,36.85406342521611,9.009806847056673e-12,36.69164096088705,1.1394573148931818e-11,36.3528621628132,0.63
38,wiki_cellular_00578,7,"ძირითადი პროცესი, რომელსაც ცხოველთა ემბრიონული [MASK] მოიცავს არის: ემბრიონული ინდუქცია, მორფოგენეზი, უჯრედების დიფერენცირება, ზრდა და დროის ზოგადი კონტროლი, ევოლუციური განვითარების ბიოლოგის კვლევის პერიოდში.",განვითარება,განვითარებას,განვითარებამ,1.6710305317246819e-06,19.190830475921853,5.678593731083094e-12,37.35760343926767,4.226295861336905e-12,37.78374337214624,0.63
39,wiki_cellular_00584,7,"ბიოპოლიმერები — მაღალმოლეკულური ბუნებრივი ნაერთები, [MASK] ყველა ცოცხალი ორგანიზმის სტრუქტურულ საფუძველს წარმოადგენენ და ცხოველმოქმედების პროცესში განმსაზღვრელ როლს ასრულებენ.",რომლებიც,რომლებსაც,რომლებმაც,1.1284048014204023e-05,16.43535576464611,2.8938059138925223e-11,35.00824087947757,1.1954624318733232e-11,36.283640250559344,0.63
40,wiki_cellular_00591,4,"დნმ-ის მოლეკულის ხაზოვანი [MASK] უზრუნველყოფს გენეტიკური ინფორმაციის ჩაწერას, მის გაორმაგებას დნმ-ის მატრიცული სინთეზის დროს და ერთი და იმავე გენის ასლების ე.ი. რნმ-ის მოლეკულების მიღებას.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,3.0833433068842396e-17,54.84828208154953,9.500405698121826e-17,53.22478849057092,3.381841205406619e-17,54.714968693594756,0.63
41,wiki_civil_00652,9,"როგორც წესი, სამოქალაქო საქმეს პირველი ინსტანციით ერთი [MASK] იხილავს.",მოსამართლე,მოსამართლეს,მოსამართლემ,7.909918001473065e-18,56.8110429689611,6.7314512247664315e-18,57.043788140867804,1.6427693788475596e-17,55.756647652180085,0.63
42,wiki_civil_00666,2,„[MASK] ბატონისშვილის ვახტანგისა“ განსაზღვრავს სახელმწიფოსა და ეკლესიის მესვეურთა სტატუსს.,სამართალი,სამართალს,სამართალმა,8.152405352167687e-11,33.51398325709739,5.7179144252744655e-11,34.02572001510992,4.4474918173478e-17,54.31978566191147,0.63
43,wiki_criminal_00764,1,[MASK] ადგენს წინასასამართლო სხდომის სავალდებულოობას ყველა სისხლის სამართლის საქმეზე და ტარდება ბრალდებულის მოსამართლესთან პირველი წარდგენიდან სამოცი დღის ვადაში.,კოდექსი,კოდექსს,კოდექსმა,1.2045559426934089e-17,56.2042762154638,1.1306922738529467e-22,72.90521174474917,1.8473215739564027e-23,75.51891115595359,0.63
44,wiki_criminology_00780,8,"დანაშაულთა გახსნის სასწავლო-სამეცნიერო და მეთოდოლოგიური რეკომენდაციების გარდა [MASK] შეისწავლის და ქმნის, აგრეთვე დანაშაულის გახსნისა და თავიდან აცილებისათვის გამოსაძიებელ საქმეზე საჭირო მტკიცებულებათა აღმოჩენის, მათი გამოკვლევის სპეციალურ ხერხებსა და სამეცნიერო-ტექნიკურ საშუალებებს.",იგი,მას,მან,7.595720944664214e-06,17.00638166530389,7.098108198988481e-06,17.104134003243946,1.667589822318404e-05,15.871876002248378,0.63
45,GLC_00094,1,[MASK] საშუალებას იძლევა გადაწყდეს მნიშვნელოვანი პრობლემები განსაკუთრებული ძალების და სახსრების დახარჯვის გარეშე.,ეს,ამას,ამან,1.0283471283401022e-06,19.891241227165583,9.598290489520884e-06,16.66879109285588,8.913750600086814e-12,36.70710454263512,0.63
46,GLC_00123,3,დადგენილ დღეს [MASK] წერენ ტესტს.,მოსწავლეები,მოსწავლეებს,მოსწავლეებმა,5.778970316272012e-18,57.26389324845478,9.376932290300514e-24,76.49715826217306,6.723989461907441e-24,76.9769568137675,0.63
47,wiki_architecture_00179,4,"უფრო ზუსტად ეს [MASK] აღწერს არქიტექტურას, რომლის მეშვეობით სახელმწიფო მასებზე იდეოლოგიურ ზეგავლენას ახდენდა, იყენებდა რა ამგვარ კონსტრუქციებს სახელმწიფოს ძლიერების გამოხატვის საშუალებად.",ტერმინი,ტერმინს,ტერმინმა,2.729960702153371e-12,38.414256954981795,5.88362570407844e-18,57.23800023773018,3.604515559740545e-18,57.94490033103714,0.63
48,wiki_art_00219,2,"ხელოვნების [MASK], როგორც ფორმა სათავეს იღებს იმანუელ კანტის ფილოსოფიაში, ხოლო XX საუკუნის დასაწყისში იგი როჯერ ფრაიმ და ქლაივ ბელმა განავითარეს.",თეორია,თეორიას,თეორიამ,8.580190651682663e-18,56.69369600323357,5.816159844231487e-18,57.25463878890222,4.171032281820163e-18,57.734301229923844,0.63
49,wiki_automotive_00326,2,კომპიუტერული [MASK] უმეტესად სწავლობენ ელექტრო და პროგრამულ ინჟინერიას.,ინჟინრები,ინჟინრებს,ინჟინრებმა,2.725390012864132e-22,71.63595538814138,3.2159008335900924e-22,71.39719516766358,2.3037343164133894e-28,91.81001231267638,0.63
