Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
12,wiki_geography_01349,3,გეოგრაფიული გარსის [MASK] იცვლება დროსა და სივრცეში.,განვითარება,განვითარებას,განვითარებამ,1.0781539003801308e-06,19.823005439965115,6.546403294980642e-12,37.152434655461185,6.105038893527094e-13,40.57506474727964,0.63
13,wiki_history_01509,1,"[MASK] უძველეს ხანაში წარმოიშვა, ხოლო XV-XVI საუკუნეებიდან მეცნიერთა პროფესიული გაერთიანების სახე მიიღო (ხშირად მათ აკადემიებს უწოდებდნენ).",იგი,მას,მან,1.0185113978877778e-06,19.90510644411692,2.1766218196717095e-06,18.809477803175813,2.1636196834151646e-06,18.81812164181891,0.63
14,wiki_hydrobiology_01542,10,"ჰიდრობიოლოგია — მეცნიერება იმ ორგანიზმების მთელი კომპლექსის შესახებ, [MASK] წყალში (მტკნარ წყლებში, ზღვებსა და ოკეანეებში) ცხოვრობენ.",რომლებიც,რომლებსაც,რომლებმაც,1.1003852705471214e-05,16.47163174105759,8.8082315002626e-12,36.72428475195635,9.347843221328107e-12,36.638503600688196,0.63
15,wiki_ideology_01602,1,"[MASK] გამოიყენება, როგორც პოპულარულ, ისე ფილოსოფიურ ტერმინოლოგიაში.",ტერმინი,ტერმინს,ტერმინმა,8.727072449825951e-12,36.73763936457013,9.241393175413705e-18,56.58659534813306,2.6511231287910608e-18,58.38810203166735,0.63
16,wiki_international_01675,5,"არსებობს იმდენი საერთაშორისო კერძო [MASK], რამდენი სახელმწიფოცაა მსოფლიოში.",სამართალი,სამართალს,სამართალმა,1.2727800862219621e-12,39.51515396993901,1.7510662372435822e-11,35.732975386411304,5.3937275066474856e-18,57.36342307011028,0.63
17,wiki_linguistics_01801,1,"[MASK] მომდინარეობს ლათინური lingua-საგან, რაც ნიშნავს „ენას“.",იგი,მას,მან,3.5249740903964253e-06,18.113955916009612,7.047556664474543e-06,17.114445396779946,8.417951562478262e-07,20.180027455883657,0.63
18,wiki_linguistics_01802,6,"მონათესავედ მიაჩნიათ ისეთი ენები, [MASK] ერთი ენისგან მომდინარეობენ, ერთი ენის დიალექტთა დიფერენციაციის პროცესში გაჩნდნენ.",რომლებიც,რომლებსაც,რომლებმაც,7.629216156601615e-07,20.321961825379073,7.916717220353921e-12,36.87823481840853,1.4170972322865813e-10,32.716342198574566,0.63
19,wiki_literary_01831,1,"[MASK] გვევლინება შემფასებლად, მხატვრული ქმნილების ავ-კარგის განმსაზღვრელად.",იგი,მას,მან,9.122010169448907e-07,20.064144885661854,2.4069422579486876e-06,18.664367037054888,2.477728230587672e-06,18.622550615051995,0.63
20,wiki_literary_01839,2,"ლიტერატურის [MASK] ეფუძნება ხელოვნების თეორიასა და ფილოსოფიას, მჭიდრო კავშირი აქვს რელიგიასთან, ლინგვისტიკასთან, ესთეტიკასთან, კულტუროლოგიასთან, ანთროპოლოგიასთან, ფსიქოლოგიასთან და ა.შ.",თეორია,თეორიას,თეორიამ,4.1249429251587215e-18,57.750331550349856,7.724118339332844e-18,56.84533544033585,1.5880937490862466e-18,59.127409627135464,0.63
21,wiki_literature_01857,5,პოეზიისა და მუსიკის მჭიდრო [MASK] განპირობებულია მათი ძირითადი მასალის ბგერითი ბუნებით.,კავშირი,კავშირს,კავშირმა,8.798939559441562e-17,53.3354479512127,1.5771865377857185e-16,52.493496216837165,1.481693951361204e-16,52.58360203307129,0.63
22,wiki_management_01907,12,"პროექტის შედეგები (Deliverable) წარმოადგენენ მატერიალურ ან არამატერიალურ ობიექტებს, [MASK] შექმნილია პროექტის ფარგლებში და განსაზღვრულია დამკვეთისთვის გადასაცემად.",რომლებიც,რომლებსაც,რომლებმაც,3.907357040588978e-06,17.9653754793638,6.0715967081924095e-12,37.26106117240315,1.6396611385835047e-11,35.82781135342879,0.63
23,wiki_material_01948,3,"ამ მასალების [MASK] ტრადიციულად ცალკეულ სეგმენტებად და სპეციალობებად იყოფა, მაგ. დურგლობა, სანტექნიკა, თბოიზოლაცია, გადახურვა და ა.შ.",გამოყენება,გამოყენებას,გამოყენებამ,2.2892400895961493e-12,38.66826836168503,1.4903154723246999e-12,39.287519383676596,1.960252424252074e-12,38.89209769463018,0.63
24,wiki_mathematics_01976,1,"[MASK] ნიშნავს რომ, მისი თითოეული მტკიცებულება - თეორემა მიიღება სხვა უკვე ცნობილი თეორემების საფუძველზე, დამტკიცების საშუალებით.",ეს,ამას,ამან,3.5648993161885275e-06,18.097707238261385,1.040661800288944e-06,19.874067279092824,4.1237983524457566e-11,34.497235254953864,0.63
25,wiki_metallurgy_02038,1,[MASK] „ლითონმცოდნეობა“ შემოიღეს გერმანიაში XX საუკუნის 20-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,2.3011918646463038e-11,35.33882776874567,7.718519082695855e-17,53.52445354240515,1.157772933833938e-16,52.9394971831378,0.63
26,wiki_microbiology_02087,3,ამიტომ მათი [MASK] შეიძლება მხოლოდ ელექტრონული მიკროსკოპის საშუალებით.,შესწავლა,შესწავლას,შესწავლამ,1.3446806185272656e-18,59.36744215584667,5.291000824245754e-18,57.3911650654805,1.880695371650255e-18,58.88343952280134,0.63
27,wiki_morphology_02148,1,[MASK] ორი ნაწილისაგან შედგება: მორფოლოგია და სინტაქსი.,იგი,მას,მან,4.650879873224766e-06,17.714064892102165,2.728284471231746e-06,18.48357449100365,1.3643090142068091e-06,19.483398119410875,0.63
28,wiki_novel_02192,3,"თემატიკის მიხედვით [MASK] შეიძლება იყოს ისტორიული, სოციალური, ფილოსოფიური, საოჯახო-ყოფითი, სათავგადასავლო, ფანტასტიკური და ა.შ.",რომანი,რომანს,რომანმა,6.4451265786693365e-12,37.174928446062154,7.94326651919261e-12,36.873404728015004,4.5244990287510024e-11,34.36345098388513,0.63
29,wiki_organic_02247,1,"[MASK] მოიცავს დნობის ტემპერატურას, დუღილის ტემპერატურას და რეფრაქციის ინდექსს.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,5.772345502919049e-06,17.402410914604186,1.2783122926098947e-11,36.1869687129838,1.0638121415559834e-11,36.45196563575466,0.63
30,wiki_oriental_02257,2,თავდაპირველად [MASK] უმთავრესად ვითარდებოდა როგორც ფილოლოგიური დისციპლინა.,თურქოლოგია,თურქოლოგიას,თურქოლოგიამ,2.830958836470079e-17,54.971486841182454,4.878384012138164e-17,54.186374285742026,1.3609349558443058e-17,56.02817949637057,0.63
31,wiki_paleontology_02315,8,პროფესორ გ. ხარატიშვილის სახელობის გეოლოგიისა და პალეონტოლოგიის [MASK] შეიქმნა 1953 წელს.,მუზეუმი,მუზეუმს,მუზეუმმა,6.673070655057556e-17,53.73442683377169,2.812843857736244e-22,71.59038861731578,1.2703796704577295e-22,72.73715835680227,0.63
32,wiki_paleontology_02318,1,[MASK] ასევე გამოიყენებოდა მნიშვნელოვანი ევოლუციური მოვლენების თარიღების გასაგებად.,იგი,მას,მან,1.1636386716418205e-06,19.71292542134946,2.66491019829118e-06,18.51748165122259,2.575753796918433e-06,18.56657386909368,0.63
33,wiki_pharmacology_02373,12,"ანტიბიოტიკები, აგრეთვე, ანტიბაქტერიული საშუალებები — არის ანტიმიკრობული პრეპარატები, [MASK] გამოიყენება ბაქტერიული ინფექციის სამკურნალოდ და პრევენციისთვის.",რომლებიც,რომლებსაც,რომლებმაც,3.2746834222052682e-06,18.220213127495644,9.874240082543953e-12,36.55946741541613,6.332258697332054e-11,33.87848884739294,0.63
34,wiki_philology_02415,15,"სწორედ მეოცე საუკუნის ქართული არაბისტიკის ერთ–ერთ თვალსაჩინო ფიგურას წარმოადგენს აკადემიკოსი გიორგი წერეთელი, რომლის [MASK] თავისი მნიშვნელოვნებით სცდება საქართველოს ფარგლებს.",შრომები,შრომებს,შრომებმა,1.0165457219436072e-16,53.1271744123729,4.487004548691659e-17,54.30702496654102,1.152876354231407e-16,52.945611725678724,0.63
35,wiki_philosophy_02431,1,"[MASK] წერს, რომ ისტორიული პროცესის საშუალებით სამყაროს აბსოლუტური გონი სრულყოფასა და თვითრეალიზაციის უმაღლეს ფორმას აღწევს.",იგი,მას,მან,1.0624318065310953e-06,19.84419832622606,2.472581172696662e-06,18.625550685134677,2.294012574566295e-06,18.733695269855914,0.63
36,wiki_physical_02484,2,"კატალიზის [MASK] ბუნებაში გავრცელებულია (ცოცხალ ორგანიზმებში მიმდინარე პროცესების უმრავლესობა კატალიტურია) და ფართოდ გამოიყენება ტექნიკაში (ნავთობგადამუშავებასა და ნავთობქიმიაში, გოგირდმჟავის, ამიაკის, აზოტმჟავის წარმოებაში და ა.შ.).",მოვლენა,მოვლენას,მოვლენამ,2.2387105086863905e-17,55.31010963008657,5.3352148041852394e-18,57.37915935056964,1.2476353475862654e-17,56.15358128072935,0.63
37,wiki_physical_02500,14,გასული საუკუნის 40-იან წწ. დაიწყო საქართველოსა და მისი რეგიონების ფიზიკურ-გეოგრაფიული (ლანდშაფტური) [MASK].,შესწავლა,შესწავლას,შესწავლამ,2.8997310024987558e-18,58.258786635098154,4.6003814062173625e-18,57.59295223157512,2.2913380004220385e-18,58.59851541844163,0.63
38,wiki_physics_02525,3,ყოველი ფიზიკური [MASK] განიხილებოდა როგორც ნაწილაკების ურთიერთქმედებისა და მოძრაობის შედეგი.,მოვლენა,მოვლენას,მოვლენამ,7.725118921840713e-18,56.84514856568311,1.3828203640458463e-17,56.00516385842802,3.993519545891811e-18,57.79704493314092,0.63
39,wiki_physics_02526,4,ატომური ფიზიკის შემდგომი [MASK] ორი მიმართულებით წარიმართა.,განვითარება,განვითარებას,განვითარებამ,1.1144495601911326e-06,19.775237247395737,4.5029073663287605e-12,37.69228033974113,2.692270583769944e-12,38.4343137248942,0.63
40,wiki_politics_02585,2,"შემოსავლის [MASK] განსხვავდება „ნებაყოფლობითი“ ხელფასისა და ფასების სახელმძღვანელო პრინციპებიდან ვიდრე სავალდებულო კონტროლისთვის, როგორიცაა ფასის/ხელფასის გაყინვა.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,7.077455945552198e-13,40.36183436959984,1.2157918278788855e-12,39.581240912002535,2.754781410721758e-13,41.723127386673596,0.63
41,wiki_politics_02592,1,[MASK] დაკავშირებულია „სანიტარულ კორდონთან“ რომელიც შემდგომში ეწოდა სსრკ-ის გეოპოლიტიკურ შეკავებას 1940-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,7.357453135205464e-12,36.98393069099297,1.24259307917497e-17,56.15942368899614,2.0647342983966832e-17,55.42682147359477,0.63
42,wiki_psychology_02635,8,"ფილოსოფიურად, ადამიანის გონებისა და მისი პროცესების [MASK] ძველი ბერძნების დროიდან დაიწყო.",შესწავლა,შესწავლას,შესწავლამ,7.041145773139098e-19,60.30082359179194,2.4953579757709523e-18,58.47545891332235,6.940794284824011e-18,56.99960493779049,0.63
43,wiki_psychology_02638,3,სამედიცინო ფსიქოლოგიის [MASK] არ განსხვავდება ზოგადად ფსიქოლოგიის მეთოდებისაგან.,მეთოდები,მეთოდებს,მეთოდებმა,2.086966213025765e-17,55.411370368933724,1.2663228390959401e-18,59.45406045250568,1.3897029663733917e-17,55.998001057282764,0.63
44,wiki_sinology_02673,7,2007 წელს თბილისის აზიისა და აფრიკის [MASK] თავისუფალი უნივერსიტეტის შემადგენლობაში შევიდა.,ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,9.117805348068936e-06,16.742881959241174,1.1557484050420522e-15,49.620094051685754,5.033538836132869e-23,74.07277313700716,0.63
45,wiki_soil_02748,3,ნიადაგების მეცნიერული [MASK] დაიწყო XVIII-XIX სს. მიჯნაზე.,შესწავლა,შესწავლას,შესწავლამ,4.591766951142603e-18,57.59565628611634,8.6110814212858e-18,56.688511278346255,2.8187368836879795e-18,58.299656892822185,0.63
46,wiki_soil_02751,3,ნიადაგთმცოდნეობის მეცნიერული [MASK] რუსეთში XIX საუკუნის II ნახევარში შეიქმნა და მას გენეზისური მიმართულება მიეცა.,თეორია,თეორიას,თეორიამ,3.986120234236663e-18,57.79972048080587,2.2505413201251105e-17,55.30250556011804,3.71417928477312e-18,57.90166225160863,0.63
47,wiki_technology_02824,10,"ნანოტექნოლოგიას აქვს პოტენციალი შექმნას მრავალი ახალი მოწყობილობა, რომელთა [MASK] შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",გამოყენება,გამოყენებას,გამოყენებამ,5.284347373307139e-12,37.46141183154975,7.1416109719954006e-12,37.02688759112304,4.093395252938855e-12,37.82983916037857,0.63
48,wiki_thermotechnics_02911,8,"თუ ორთქლის კონდენსაციის დროს სითხე წარმოიქმნა, [MASK] ჩამოედინება ზედაპირიდან სიმძიმის ძალის ზემოქმედებით ან წაიტაცება მოძრავი ორთქლით.",იგი,მას,მან,4.572374109557134e-06,17.738625120294497,2.253422735520871e-06,18.75945058498728,4.2147121348534705e-07,21.178062565855942,0.63
49,wiki_zoology_02997,12,"იგი იკვლევს ორგანული სამყაროს ისტორიას, იმ ცხოველების ნამარხ ნარჩენებს, [MASK] ცხოვრობდნენ წარსულ გეოლოგიურ ეპოქებში.",რომლებიც,რომლებსაც,რომლებმაც,3.6877868296869556e-06,18.048813305271104,1.1576910479582323e-11,36.32995874988822,5.271878776237002e-11,34.14289184696063,0.63
50,wiki_automotive_00335,1,"[MASK] სამოქალაქო ინჟინერია XVI საუკუნის ჰოლანდიაში გამოჩნდა და გულისხმობდა გზების და ხიდების მშენებელ სპეციალისტს, პირველი სასწავლო დაწესებულებები ინჟინერთა მოსამზადებლად ჩამოყალიბდა დანიაში XVII საუკუნეში, შემდეგ - დიდ ბრიტანეთში, საფრანგეთში, ავსტრიაში, გერმანიაში და სხვაგან.",ტერმინი,ტერმინს,ტერმინმა,1.2883249764149983e-11,36.175712488565196,9.149685948850761e-17,53.27905538748205,2.8663911629096055e-17,54.95354211224907,0.63
51,wiki_aviation_00374,2,"სააგენტოს [MASK] შედგება საავიაციო უშიშროების დეპარტამენტის, ლიცენზიების სახელმწიფო რეესტრის, საერთაშორისო ურთიერთობების დეპარტამენტისა და ფინანსური და ეკონომიკური დეპარტამენტებისგან.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,1.3511786439901665e-17,56.03855918212227,3.0563448481065447e-17,54.86097028090751,7.644299835926166e-18,56.86032134104907,0.63
52,wiki_aviation_00381,1,"[MASK] ძირითადად გამოიყენება უძრავფრთიანი თვითმფრინავების აღსანიშნავად, საზღვაო ბაზირების შვეულმფრენებს ოპერაციების ჩატარება უფრო ფართო სპექტრის საზღვაო ხომალდებიდან შეუძლიათ.",ტერმინი,ტერმინს,ტერმინმა,1.315971494961078e-11,36.145080804325886,1.7512055179265088e-17,55.664429207615,7.959948090523325e-18,56.801946685468515,0.63
53,wiki_biochemistry_00428,14,"ლიპიდები (ბერძნ. λίπος, lípos — ცხიმი) — ცხიმისებრი ნივთიერებები, [MASK] ყველა ცოცხალი უჯრედის შედგენილობაში შედის და განსაკუთრებული მნიშვნელობა აქვს სასიცოცხლო პროცესებისათვის - განაპირობებს უჯრედის განვლადობას, მოქმედებს მრავალი ფერმენტის აქტივობაზე, მონაწილეობს ნერვული იმპულსის გადაცემაში, კუნთის შეკუმშვაში, უჯრედებს შორის კონტაქტობის წარმოქმნაში, იმუნოქიმიურ პროცესებში.",რომლებიც,რომლებსაც,რომლებმაც,2.43792578658031e-06,18.64591436008556,1.2891985843719353e-11,36.17473453442767,1.1027620395565172e-11,36.40008753242297,0.63
54,wiki_bioinformatics_00482,1,"[MASK] ბიოლოგიური საინჟინრო გამოიყენება, აგრეთვე, გარემოსდაცვითი ცვლილებების აღსაწერად: ნიადაგის დაცვა, ფერდობების სტაბილიზაცია, წყლის და სანაპიროს დაცვა, ქარიშხალი, მცენარეული ბარიერები.",ტერმინი,ტერმინს,ტერმინმა,2.0018775287553132e-11,35.53985532835931,9.643321716289598e-17,53.20324743362532,1.0330127357483266e-17,56.425919572156445,0.63
55,wiki_biotechnology_00533,3,"ინსულინის დასამზადებლად [MASK] მცირე რაოდენობით იღებენ ადამიანის უჯრედებს და მისგან გენეტიკურ მასალას (დიენემი) გამოყოფენ, რომელიც ინსულინის დასამზადებელ ინსტრუქციებსაც შეიცავს.",მეცნიერები,მეცნიერებს,მეცნიერებმა,9.886513491028824e-12,36.55767529875754,1.1031488530294751e-11,36.399581570113455,2.5577590207891297e-12,38.50825679150829,0.63
56,wiki_cellular_00596,1,"[MASK] ძირითადად მოხდა პალეონტოლოგიაში, გარდამავალი ნამარხების და განვითარების ბიოლოგიაში კომპლექსური უჯრედული მექანიზმის შესწავლის გზით.",ეს,ამას,ამან,3.4781796784955107e-06,18.13323610689854,1.0059862916023125e-06,19.922957923397544,4.5930507937473514e-11,34.341756305601166,0.63
57,wiki_children's_00639,7,"იგი მოისყიდის მიგასა და ჟულიოს, [MASK] მთელი ფულით გარბიან და არაფერს უტოვებენ ნეზნაიკასა და კოზლიკს.",რომლებიც,რომლებსაც,რომლებმაც,2.153425384676666e-06,18.8249352336812,2.8203329458158962e-11,35.04534355811427,1.8910868115327136e-10,32.30006535624009,0.63
58,wiki_computer_00675,2,"იგივე [MASK] შეიძლება იყოს ადამიანისთვის აღქმად ფორმაში, რომელსაც პროგრამის კოდი (ან სორს კოდი) ეწოდება.",პროგრამა,პროგრამას,პროგრამამ,5.927691708499423e-12,37.29566672173753,3.055385199476721e-11,34.92985476835117,5.707228317498339e-12,37.3503468595075,0.63
59,wiki_criminal_00753,8,"ფართოდ გავრცელებული აზრის თანახმად, თანამედროვე სისხლის [MASK] ჩაისახა XVIII საუკუნეში, როდესაც ძირითადმა ევროპულმა ქვეყნებმა მიიღეს შესაბამისი საერო კანონმდებლობა და მისი აღსრულების უზრუნველსაყოფად შექმნეს საპოლიციო სისტემები.",სამართალი,სამართალს,სამართალმა,2.344746633198334e-12,38.633705101100325,1.4098571318133536e-12,39.36758816444087,3.778335675028663e-18,57.876954828589675,0.63
60,wiki_cultural_00794,4,"თანამედროვე მნიშვნელობით, [MASK] კულტურა XVII საუკუნიდან იხმარება.",ტერმინი,ტერმინს,ტერმინმა,2.3063662235458755e-11,35.33558742975504,5.367195710408598e-17,54.048609117318506,1.1090471152839044e-17,56.323456956744614,0.63
61,wiki_agriculture_00040,7,სოფლის მეურნეობის განვითარების საერთაშორისო ფონდის სტრატეგიული [MASK] დეტალურად არის გაწერილი განვითარების საერთაშორისო ფონდის 2011-2015 წლების სტრატეგიაში: სოფლის მოსახლეობის სიღარიბის დაძლევა.,პოლიტიკა,პოლიტიკას,პოლიტიკამ,1.5313455645970781e-12,39.24833725941918,1.7687458657834017e-12,39.040410362814505,2.766808292053901e-12,38.39491445338667,0.63
62,wiki_agriculture_00044,2,"ჩაის [MASK] ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის კომპანიამ სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",მრეწველობა,მრეწველობას,მრეწველობამ,6.111509118108738e-22,70.47088941805387,5.300361765820161e-29,93.9298239203703,9.651165202118177e-28,89.74328352484507,0.63
63,wiki_agrochemistry_00049,1,"[MASK] მჭიდროდ უკავშირდება ნიადაგთმცოდნეობას, მიწათმოქმედებას, მეტეოროლოგიას, მცენარეთა ფიზიოლოგიასა და ბიოქიმიას, სასოფლო-სამეურნეო მიკრობიოლოგიას, ფიზიკას, ქიმიას.",იგი,მას,მან,4.697482381743615e-06,17.699680818603543,2.1095468127896328e-06,18.85463546667798,6.689315910080045e-07,20.511637984525397,0.63
64,wiki_archaeology_00146,11,"არქეოლოგიური ძეგლების დასათარიღებლად გამოიყენება პალეოკლიმატოლოგიის, პალეობოტანიკის, პალეოზოოლოგიის მეცნიერებათა [MASK].",მიღწევები,მიღწევებს,მიღწევებმა,2.255139058964847e-16,51.97763312086196,3.282249522763116e-17,54.75809269368228,1.2320161548872802e-16,52.84982834461388,0.63
65,wiki_archaeology_00147,10,მასობრივი არქეოლოგიური მასალის შესწავლისას ხშირად გამოიყენება სტატისტიკურ — კომბინატორული [MASK].,მეთოდები,მეთოდებს,მეთოდებმა,1.2780527619101579e-17,56.118830216726,6.291293920430278e-19,60.46327703844039,3.030452594410176e-17,54.87324433854548,0.63
66,wiki_art_00196,2,"კრეატიული [MASK] უმეტესწილად იყოფა სხვადასხვა სპეციფიკურ კატეგორიებად, ადვილად გასარჩევ კატეგორიებად, როგორებიცაა მედია, ჟანრი, სტილი და ფორმა.",ხელოვნება,ხელოვნებას,ხელოვნებამ,2.7930527389170517e-12,38.38129432354973,1.0124105150551556e-11,36.52341464706389,8.645803934764724e-13,40.073065113650486,0.63
67,wiki_art_00204,5,"კულტურული შოკი - ეს [MASK] XX საუკუნის 50-იანი წლების მიწურულიდან გვხვდება სამეცნიერო ლიტერატურაში დაძაბულობის, დაურწმუნებლობისა და შფოთვის იმ შეგრძნების აღსანიშნავად, რომელსაც ადამიანი ან ადამიანთა ჯგუფი (მაგალითად, მასობრივი ემიგრაციის შემთხვევაში) განიცდის ახალ და უჩვეულო კულტურულ გარემოში აღმოჩენისას (K. Oberg, Culture Shock and the Problem of Adjusment in New Cultural Enviroments).",ტერმინი,ტერმინს,ტერმინმა,7.931254023513506e-12,36.875588147817346,1.4515391463440484e-16,52.61326603787988,5.1495956946990546e-17,54.10831844528439,0.63
68,wiki_art_00211,1,[MASK] მუდმივად თანამშრომლობს ხელოვნების სხვა ინსტიტუტებთან გამოფენების თანადაფინანსებისა და მოწყობის მიზნით.,მუზეუმი,მუზეუმს,მუზეუმმა,2.005766913965151e-17,55.46862365000872,1.574487924741618e-22,72.42753539450224,1.198156005333859e-22,72.82160232174216,0.63
69,wiki_art_00229,3,"ძირითადად, [MASK] დაკავებულია კულტურული პოლიტიკის ფორმირებით და ქმნის ინფრასტრუქტურას შიდა თანამედროვე ხელოვნების განვითარების პროექტებისთვის.",ცენტრი,ცენტრს,ცენტრმა,1.216332520925789e-06,19.64903088272123,7.810070817234265e-12,36.89780150869217,4.413788361027874e-12,37.72111968388711,0.63
