Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg
10,wiki_geochemistry_01318,1,"[MASK] ემიჯნება გეოლოგიურ, ფიზიკურ და ქიმიურ მეცნიერებებს და ბიოგეოქიმიის საშუალებით უკავშირდება ბიოლოგიას.",იგი,მას,მან,-498.39328409382614,498.39328409382614,-487.5288399898507,487.5288399898507,-492.07688013599596,492.07688013599596
11,wiki_geochemistry_01334,1,[MASK] გეოქიმია მეცნიერებაში შემოიტანა შვეიცარიელმა ქიმიკოსმა კრისტიან ფრიდრიხ შენბაინმა 1838 წ.,ტერმინი,ტერმინს,ტერმინმა,-451.76960282736445,451.76960282736445,-451.797853039458,451.797853039458,-456.0383502134645,456.0383502134645
12,wiki_geography_01349,3,გეოგრაფიული გარსის [MASK] იცვლება დროსა და სივრცეში.,განვითარება,განვითარებას,განვითარებამ,-261.3815914554477,261.3815914554477,-264.36447197318506,264.36447197318506,-276.3703392422318,276.3703392422318
13,wiki_history_01509,1,"[MASK] უძველეს ხანაში წარმოიშვა, ხოლო XV-XVI საუკუნეებიდან მეცნიერთა პროფესიული გაერთიანების სახე მიიღო (ხშირად მათ აკადემიებს უწოდებდნენ).",იგი,მას,მან,-578.6866013761568,578.6866013761568,-574.0148776304178,574.0148776304178,-579.705974463882,579.705974463882
14,wiki_hydrobiology_01542,10,"ჰიდრობიოლოგია — მეცნიერება იმ ორგანიზმების მთელი კომპლექსის შესახებ, [MASK] წყალში (მტკნარ წყლებში, ზღვებსა და ოკეანეებში) ცხოვრობენ.",რომლებიც,რომლებსაც,რომლებმაც,-620.8664227812135,620.8664227812135,-634.4899131786977,634.4899131786977,-640.2065221503568,640.2065221503568
15,wiki_ideology_01602,1,"[MASK] გამოიყენება, როგორც პოპულარულ, ისე ფილოსოფიურ ტერმინოლოგიაში.",ტერმინი,ტერმინს,ტერმინმა,-282.9083777842085,282.9083777842085,-280.3575996266859,280.3575996266859,-288.698444102068,288.698444102068
16,wiki_international_01675,5,"არსებობს იმდენი საერთაშორისო კერძო [MASK], რამდენი სახელმწიფოცაა მსოფლიოში.",სამართალი,სამართალს,სამართალმა,-231.00033287170106,231.00033287170106,-234.20824183378176,234.20824183378176,-232.8701974926163,232.8701974926163
17,wiki_linguistics_01801,1,"[MASK] მომდინარეობს ლათინური lingua-საგან, რაც ნიშნავს „ენას“.",იგი,მას,მან,-277.154090001937,277.154090001937,-276.54250883572263,276.54250883572263,-278.0707871323308,278.0707871323308
18,wiki_linguistics_01802,6,"მონათესავედ მიაჩნიათ ისეთი ენები, [MASK] ერთი ენისგან მომდინარეობენ, ერთი ენის დიალექტთა დიფერენციაციის პროცესში გაჩნდნენ.",რომლებიც,რომლებსაც,რომლებმაც,-510.1385606204737,510.1385606204737,-523.2804305036232,523.2804305036232,-530.2344298502663,530.2344298502663
19,wiki_literary_01831,1,"[MASK] გვევლინება შემფასებლად, მხატვრული ქმნილების ავ-კარგის განმსაზღვრელად.",იგი,მას,მან,-363.53724065236867,363.53724065236867,-359.93753178799614,359.93753178799614,-360.9497854262734,360.9497854262734
20,wiki_literary_01839,2,"ლიტერატურის [MASK] ეფუძნება ხელოვნების თეორიასა და ფილოსოფიას, მჭიდრო კავშირი აქვს რელიგიასთან, ლინგვისტიკასთან, ესთეტიკასთან, კულტუროლოგიასთან, ანთროპოლოგიასთან, ფსიქოლოგიასთან და ა.შ.",თეორია,თეორიას,თეორიამ,-868.8439993592519,868.8439993592519,-874.4064111511174,874.4064111511174,-873.4446009984082,873.4446009984082
21,wiki_literature_01857,5,პოეზიისა და მუსიკის მჭიდრო [MASK] განპირობებულია მათი ძირითადი მასალის ბგერითი ბუნებით.,კავშირი,კავშირს,კავშირმა,-334.2363270517215,334.2363270517215,-335.8093332692594,335.8093332692594,-335.5202011032402,335.5202011032402
22,wiki_management_01907,12,"პროექტის შედეგები (Deliverable) წარმოადგენენ მატერიალურ ან არამატერიალურ ობიექტებს, [MASK] შექმნილია პროექტის ფარგლებში და განსაზღვრულია დამკვეთისთვის გადასაცემად.",რომლებიც,რომლებსაც,რომლებმაც,-766.6259697707744,766.6259697707744,-779.9961710209556,779.9961710209556,-787.9546606295124,787.9546606295124
23,wiki_material_01948,3,"ამ მასალების [MASK] ტრადიციულად ცალკეულ სეგმენტებად და სპეციალობებად იყოფა, მაგ. დურგლობა, სანტექნიკა, თბოიზოლაცია, გადახურვა და ა.შ.",გამოყენება,გამოყენებას,გამოყენებამ,-634.7232318075967,634.7232318075967,-645.374298020419,645.374298020419,-654.1533699215203,654.1533699215203
24,wiki_mathematics_01976,1,"[MASK] ნიშნავს რომ, მისი თითოეული მტკიცებულება - თეორემა მიიღება სხვა უკვე ცნობილი თეორემების საფუძველზე, დამტკიცების საშუალებით.",ეს,ამას,ამან,-531.0735419129844,531.0735419129844,-523.1801488564238,523.1801488564238,-516.0911911570391,516.0911911570391
25,wiki_metallurgy_02038,1,[MASK] „ლითონმცოდნეობა“ შემოიღეს გერმანიაში XX საუკუნის 20-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,-288.08242379945347,288.08242379945347,-282.17660132432445,282.17660132432445,-291.2049165005018,291.2049165005018
26,wiki_microbiology_02087,3,ამიტომ მათი [MASK] შეიძლება მხოლოდ ელექტრონული მიკროსკოპის საშუალებით.,შესწავლა,შესწავლას,შესწავლამ,-273.4466879641417,273.4466879641417,-282.4168046100037,282.4168046100037,-282.32974948750893,282.32974948750893
27,wiki_morphology_02148,1,[MASK] ორი ნაწილისაგან შედგება: მორფოლოგია და სინტაქსი.,იგი,მას,მან,-199.5552328142585,199.5552328142585,-197.94170159256032,197.94170159256032,-200.99018350354754,200.99018350354754
28,wiki_novel_02192,3,"თემატიკის მიხედვით [MASK] შეიძლება იყოს ისტორიული, სოციალური, ფილოსოფიური, საოჯახო-ყოფითი, სათავგადასავლო, ფანტასტიკური და ა.შ.",რომანი,რომანს,რომანმა,-515.3069071529418,515.3069071529418,-523.6814886675551,523.6814886675551,-528.9098538743955,528.9098538743955
29,wiki_organic_02247,1,"[MASK] მოიცავს დნობის ტემპერატურას, დუღილის ტემპერატურას და რეფრაქციის ინდექსს.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,-438.7435485453754,438.7435485453754,-454.656024245389,454.656024245389,-452.68935107156784,452.68935107156784
30,wiki_oriental_02257,2,თავდაპირველად [MASK] უმთავრესად ვითარდებოდა როგორც ფილოლოგიური დისციპლინა.,თურქოლოგია,თურქოლოგიას,თურქოლოგიამ,-328.40008708308466,328.40008708308466,-335.0144494998342,335.0144494998342,-337.83213504203,337.83213504203
31,wiki_paleontology_02315,8,პროფესორ გ. ხარატიშვილის სახელობის გეოლოგიისა და პალეონტოლოგიის [MASK] შეიქმნა 1953 წელს.,მუზეუმი,მუზეუმს,მუზეუმმა,-381.33472432910446,381.33472432910446,-398.1966382672755,398.1966382672755,-399.88377817144266,399.88377817144266
32,wiki_paleontology_02318,1,[MASK] ასევე გამოიყენებოდა მნიშვნელოვანი ევოლუციური მოვლენების თარიღების გასაგებად.,იგი,მას,მან,-289.59529511031064,289.59529511031064,-286.8346155959389,286.8346155959389,-289.9867552851127,289.9867552851127
33,wiki_pharmacology_02373,12,"ანტიბიოტიკები, აგრეთვე, ანტიბაქტერიული საშუალებები — არის ანტიმიკრობული პრეპარატები, [MASK] გამოიყენება ბაქტერიული ინფექციის სამკურნალოდ და პრევენციისთვის.",რომლებიც,რომლებსაც,რომლებმაც,-613.73093987818,613.73093987818,-634.2745287274264,634.2745287274264,-642.2214485362942,642.2214485362942
34,wiki_philology_02415,15,"სწორედ მეოცე საუკუნის ქართული არაბისტიკის ერთ–ერთ თვალსაჩინო ფიგურას წარმოადგენს აკადემიკოსი გიორგი წერეთელი, რომლის [MASK] თავისი მნიშვნელოვნებით სცდება საქართველოს ფარგლებს.",შრომები,შრომებს,შრომებმა,-587.117209322093,587.117209322093,-594.4515136972011,594.4515136972011,-595.8061636593831,595.8061636593831
35,wiki_philosophy_02431,1,"[MASK] წერს, რომ ისტორიული პროცესის საშუალებით სამყაროს აბსოლუტური გონი სრულყოფასა და თვითრეალიზაციის უმაღლეს ფორმას აღწევს.",იგი,მას,მან,-525.6282924280938,525.6282924280938,-524.9011177503894,524.9011177503894,-532.6504169980702,532.6504169980702
36,wiki_physical_02484,2,"კატალიზის [MASK] ბუნებაში გავრცელებულია (ცოცხალ ორგანიზმებში მიმდინარე პროცესების უმრავლესობა კატალიტურია) და ფართოდ გამოიყენება ტექნიკაში (ნავთობგადამუშავებასა და ნავთობქიმიაში, გოგირდმჟავის, ამიაკის, აზოტმჟავის წარმოებაში და ა.შ.).",მოვლენა,მოვლენას,მოვლენამ,-1124.8095069823557,1124.8095069823557,-1148.9588479522629,1148.9588479522629,-1149.5209960995674,1149.5209960995674
37,wiki_physical_02500,14,გასული საუკუნის 40-იან წწ. დაიწყო საქართველოსა და მისი რეგიონების ფიზიკურ-გეოგრაფიული (ლანდშაფტური) [MASK].,შესწავლა,შესწავლას,შესწავლამ,-414.88819604475634,414.88819604475634,-425.0094903256737,425.0094903256737,-427.58499924168683,427.58499924168683
38,wiki_physics_02525,3,ყოველი ფიზიკური [MASK] განიხილებოდა როგორც ნაწილაკების ურთიერთქმედებისა და მოძრაობის შედეგი.,მოვლენა,მოვლენას,მოვლენამ,-392.22235405402745,392.22235405402745,-401.9562570058109,401.9562570058109,-401.2947985835941,401.2947985835941
39,wiki_physics_02526,4,ატომური ფიზიკის შემდგომი [MASK] ორი მიმართულებით წარიმართა.,განვითარება,განვითარებას,განვითარებამ,-290.9786259944879,290.9786259944879,-292.09384830410073,292.09384830410073,-300.16229255029714,300.16229255029714
40,wiki_politics_02585,2,"შემოსავლის [MASK] განსხვავდება „ნებაყოფლობითი“ ხელფასისა და ფასების სახელმძღვანელო პრინციპებიდან ვიდრე სავალდებულო კონტროლისთვის, როგორიცაა ფასის/ხელფასის გაყინვა.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,-776.6017995873009,776.6017995873009,-778.3962193366068,778.3962193366068,-783.6715240759369,783.6715240759369
41,wiki_politics_02592,1,[MASK] დაკავშირებულია „სანიტარულ კორდონთან“ რომელიც შემდგომში ეწოდა სსრკ-ის გეოპოლიტიკურ შეკავებას 1940-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,-507.70281606567653,507.70281606567653,-493.4349773976618,493.4349773976618,-502.076161939366,502.076161939366
42,wiki_psychology_02635,8,"ფილოსოფიურად, ადამიანის გონებისა და მისი პროცესების [MASK] ძველი ბერძნების დროიდან დაიწყო.",შესწავლა,შესწავლას,შესწავლამ,-317.1633430326205,317.1633430326205,-326.67140065300407,326.67140065300407,-326.7153103011275,326.7153103011275
43,wiki_psychology_02638,3,სამედიცინო ფსიქოლოგიის [MASK] არ განსხვავდება ზოგადად ფსიქოლოგიის მეთოდებისაგან.,მეთოდები,მეთოდებს,მეთოდებმა,-359.9169444705087,359.9169444705087,-360.01984580008906,360.01984580008906,-368.44504797012246,368.44504797012246
44,wiki_sinology_02673,7,2007 წელს თბილისის აზიისა და აფრიკის [MASK] თავისუფალი უნივერსიტეტის შემადგენლობაში შევიდა.,ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,-285.3254770408578,285.3254770408578,-306.09485313637975,306.09485313637975,-305.64058855865295,305.64058855865295
45,wiki_soil_02748,3,ნიადაგების მეცნიერული [MASK] დაიწყო XVIII-XIX სს. მიჯნაზე.,შესწავლა,შესწავლას,შესწავლამ,-250.04028013293154,250.04028013293154,-261.000909475605,261.000909475605,-261.2401402012486,261.2401402012486
46,wiki_soil_02751,3,ნიადაგთმცოდნეობის მეცნიერული [MASK] რუსეთში XIX საუკუნის II ნახევარში შეიქმნა და მას გენეზისური მიმართულება მიეცა.,თეორია,თეორიას,თეორიამ,-479.90715577574315,479.90715577574315,-486.0354418321494,486.0354418321494,-480.8831912001701,480.8831912001701
47,wiki_technology_02824,10,"ნანოტექნოლოგიას აქვს პოტენციალი შექმნას მრავალი ახალი მოწყობილობა, რომელთა [MASK] შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",გამოყენება,გამოყენებას,გამოყენებამ,-629.3521764817963,629.3521764817963,-641.3141363765648,641.3141363765648,-640.5474046298615,640.5474046298615
48,wiki_thermotechnics_02911,8,"თუ ორთქლის კონდენსაციის დროს სითხე წარმოიქმნა, [MASK] ჩამოედინება ზედაპირიდან სიმძიმის ძალის ზემოქმედებით ან წაიტაცება მოძრავი ორთქლით.",იგი,მას,მან,-636.0500405399206,636.0500405399206,-640.4497015314762,640.4497015314762,-638.8996082943061,638.8996082943061
49,wiki_zoology_02997,12,"იგი იკვლევს ორგანული სამყაროს ისტორიას, იმ ცხოველების ნამარხ ნარჩენებს, [MASK] ცხოვრობდნენ წარსულ გეოლოგიურ ეპოქებში.",რომლებიც,რომლებსაც,რომლებმაც,-525.6561437501573,525.6561437501573,-546.5707063047009,546.5707063047009,-556.2997537459318,556.2997537459318
50,wiki_automotive_00335,1,"[MASK] სამოქალაქო ინჟინერია XVI საუკუნის ჰოლანდიაში გამოჩნდა და გულისხმობდა გზების და ხიდების მშენებელ სპეციალისტს, პირველი სასწავლო დაწესებულებები ინჟინერთა მოსამზადებლად ჩამოყალიბდა დანიაში XVII საუკუნეში, შემდეგ - დიდ ბრიტანეთში, საფრანგეთში, ავსტრიაში, გერმანიაში და სხვაგან.",ტერმინი,ტერმინს,ტერმინმა,-1052.807090620875,1052.807090620875,-1051.6009573136535,1051.6009573136535,-1065.3309900161833,1065.3309900161833
51,wiki_aviation_00374,2,"სააგენტოს [MASK] შედგება საავიაციო უშიშროების დეპარტამენტის, ლიცენზიების სახელმწიფო რეესტრის, საერთაშორისო ურთიერთობების დეპარტამენტისა და ფინანსური და ეკონომიკური დეპარტამენტებისგან.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,-767.720105647142,767.720105647142,-788.4499142013982,788.4499142013982,-782.9491834167964,782.9491834167964
52,wiki_aviation_00381,1,"[MASK] ძირითადად გამოიყენება უძრავფრთიანი თვითმფრინავების აღსანიშნავად, საზღვაო ბაზირების შვეულმფრენებს ოპერაციების ჩატარება უფრო ფართო სპექტრის საზღვაო ხომალდებიდან შეუძლიათ.",ტერმინი,ტერმინს,ტერმინმა,-786.8502625708904,786.8502625708904,-776.2867035438389,776.2867035438389,-774.5457827802895,774.5457827802895
53,wiki_biochemistry_00428,14,"ლიპიდები (ბერძნ. λίπος, lípos — ცხიმი) — ცხიმისებრი ნივთიერებები, [MASK] ყველა ცოცხალი უჯრედის შედგენილობაში შედის და განსაკუთრებული მნიშვნელობა აქვს სასიცოცხლო პროცესებისათვის - განაპირობებს უჯრედის განვლადობას, მოქმედებს მრავალი ფერმენტის აქტივობაზე, მონაწილეობს ნერვული იმპულსის გადაცემაში, კუნთის შეკუმშვაში, უჯრედებს შორის კონტაქტობის წარმოქმნაში, იმუნოქიმიურ პროცესებში.",რომლებიც,რომლებსაც,რომლებმაც,-1758.9116125390674,1758.9116125390674,-1777.9705482220495,1777.9705482220495,-1782.1259569857714,1782.1259569857714
54,wiki_bioinformatics_00482,1,"[MASK] ბიოლოგიური საინჟინრო გამოიყენება, აგრეთვე, გარემოსდაცვითი ცვლილებების აღსაწერად: ნიადაგის დაცვა, ფერდობების სტაბილიზაცია, წყლის და სანაპიროს დაცვა, ქარიშხალი, მცენარეული ბარიერები.",ტერმინი,ტერმინს,ტერმინმა,-765.7418054848067,765.7418054848067,-758.4707674310318,758.4707674310318,-766.8021433468531,766.8021433468531
55,wiki_biotechnology_00533,3,"ინსულინის დასამზადებლად [MASK] მცირე რაოდენობით იღებენ ადამიანის უჯრედებს და მისგან გენეტიკურ მასალას (დიენემი) გამოყოფენ, რომელიც ინსულინის დასამზადებელ ინსტრუქციებსაც შეიცავს.",მეცნიერები,მეცნიერებს,მეცნიერებმა,-741.6874719704308,741.6874719704308,-743.5307254879033,743.5307254879033,-745.266719680528,745.266719680528
56,wiki_cellular_00596,1,"[MASK] ძირითადად მოხდა პალეონტოლოგიაში, გარდამავალი ნამარხების და განვითარების ბიოლოგიაში კომპლექსური უჯრედული მექანიზმის შესწავლის გზით.",ეს,ამას,ამან,-579.5816897322925,579.5816897322925,-564.5417260034721,564.5417260034721,-538.3149904668843,538.3149904668843
57,wiki_children's_00639,7,"იგი მოისყიდის მიგასა და ჟულიოს, [MASK] მთელი ფულით გარბიან და არაფერს უტოვებენ ნეზნაიკასა და კოზლიკს.",რომლებიც,რომლებსაც,რომლებმაც,-468.6920369598509,468.6920369598509,-490.3711968638437,490.3711968638437,-500.9964562716948,500.9964562716948
58,wiki_computer_00675,2,"იგივე [MASK] შეიძლება იყოს ადამიანისთვის აღქმად ფორმაში, რომელსაც პროგრამის კოდი (ან სორს კოდი) ეწოდება.",პროგრამა,პროგრამას,პროგრამამ,-347.805135325266,347.805135325266,-354.4276287993343,354.4276287993343,-353.99969081806825,353.99969081806825
59,wiki_criminal_00753,8,"ფართოდ გავრცელებული აზრის თანახმად, თანამედროვე სისხლის [MASK] ჩაისახა XVIII საუკუნეში, როდესაც ძირითადმა ევროპულმა ქვეყნებმა მიიღეს შესაბამისი საერო კანონმდებლობა და მისი აღსრულების უზრუნველსაყოფად შექმნეს საპოლიციო სისტემები.",სამართალი,სამართალს,სამართალმა,-980.5618184279285,980.5618184279285,-982.274264390396,982.274264390396,-985.6472896492193,985.6472896492193
60,wiki_cultural_00794,4,"თანამედროვე მნიშვნელობით, [MASK] კულტურა XVII საუკუნიდან იხმარება.",ტერმინი,ტერმინს,ტერმინმა,-269.2159840095371,269.2159840095371,-271.7804866225887,271.7804866225887,-281.13820056062673,281.13820056062673
61,wiki_agriculture_00040,7,სოფლის მეურნეობის განვითარების საერთაშორისო ფონდის სტრატეგიული [MASK] დეტალურად არის გაწერილი განვითარების საერთაშორისო ფონდის 2011-2015 წლების სტრატეგიაში: სოფლის მოსახლეობის სიღარიბის დაძლევა.,პოლიტიკა,პოლიტიკას,პოლიტიკამ,-692.3014185398024,692.3014185398024,-697.9809579410944,697.9809579410944,-702.3161776502226,702.3161776502226
62,wiki_agriculture_00044,2,"ჩაის [MASK] ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის კომპანიამ სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",მრეწველობა,მრეწველობას,მრეწველობამ,-480.5818390485676,480.5818390485676,-492.4181586271994,492.4181586271994,-492.0598063481788,492.0598063481788
63,wiki_agrochemistry_00049,1,"[MASK] მჭიდროდ უკავშირდება ნიადაგთმცოდნეობას, მიწათმოქმედებას, მეტეოროლოგიას, მცენარეთა ფიზიოლოგიასა და ბიოქიმიას, სასოფლო-სამეურნეო მიკრობიოლოგიას, ფიზიკას, ქიმიას.",იგი,მას,მან,-879.5275567549502,879.5275567549502,-875.6036590634106,875.6036590634106,-875.1017054062168,875.1017054062168
64,wiki_archaeology_00146,11,"არქეოლოგიური ძეგლების დასათარიღებლად გამოიყენება პალეოკლიმატოლოგიის, პალეობოტანიკის, პალეოზოოლოგიის მეცნიერებათა [MASK].",მიღწევები,მიღწევებს,მიღწევებმა,-541.5760144070183,541.5760144070183,-553.4742942499986,553.4742942499986,-555.6543775549945,555.6543775549945
65,wiki_archaeology_00147,10,მასობრივი არქეოლოგიური მასალის შესწავლისას ხშირად გამოიყენება სტატისტიკურ — კომბინატორული [MASK].,მეთოდები,მეთოდებს,მეთოდებმა,-352.74873168226395,352.74873168226395,-352.111163592622,352.111163592622,-359.0559651950331,359.0559651950331
66,wiki_art_00196,2,"კრეატიული [MASK] უმეტესწილად იყოფა სხვადასხვა სპეციფიკურ კატეგორიებად, ადვილად გასარჩევ კატეგორიებად, როგორებიცაა მედია, ჟანრი, სტილი და ფორმა.",ხელოვნება,ხელოვნებას,ხელოვნებამ,-612.50233368065,612.50233368065,-620.928234991167,620.928234991167,-619.601186487954,619.601186487954
67,wiki_art_00204,5,"კულტურული შოკი - ეს [MASK] XX საუკუნის 50-იანი წლების მიწურულიდან გვხვდება სამეცნიერო ლიტერატურაში დაძაბულობის, დაურწმუნებლობისა და შფოთვის იმ შეგრძნების აღსანიშნავად, რომელსაც ადამიანი ან ადამიანთა ჯგუფი (მაგალითად, მასობრივი ემიგრაციის შემთხვევაში) განიცდის ახალ და უჩვეულო კულტურულ გარემოში აღმოჩენისას (K. Oberg, Culture Shock and the Problem of Adjusment in New Cultural Enviroments).",ტერმინი,ტერმინს,ტერმინმა,-1697.8649568246647,1697.8649568246647,-1712.956685564682,1712.956685564682,-1741.3924799129707,1741.3924799129707
68,wiki_art_00211,1,[MASK] მუდმივად თანამშრომლობს ხელოვნების სხვა ინსტიტუტებთან გამოფენების თანადაფინანსებისა და მოწყობის მიზნით.,მუზეუმი,მუზეუმს,მუზეუმმა,-472.6539662396309,472.6539662396309,-477.3757007938063,477.3757007938063,-473.17869946789676,473.17869946789676
69,wiki_art_00229,3,"ძირითადად, [MASK] დაკავებულია კულტურული პოლიტიკის ფორმირებით და ქმნის ინფრასტრუქტურას შიდა თანამედროვე ხელოვნების განვითარების პროექტებისთვის.",ცენტრი,ცენტრს,ცენტრმა,-504.0925832066389,504.0925832066389,-532.9604253715165,532.9604253715165,-530.4632592989668,530.4632592989668
