Index,sentence_id,match_id,masked_text,form_grammatical_erg,form_ungrammatical_dat,form_ungrammatical_nom,p_form_grammatical_erg,I_form_grammatical_erg,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat
10,wiki_mechanics_01979,1,[MASK] დასრულებული სახე მიიღო ისააკ ნიუტონის შრომებში.,მექანიკამ,მექანიკას,მექანიკა,-248.714322381628,248.714322381628,-235.9794045304131,235.9794045304131,-248.3661576824561,248.3661576824561
11,wiki_medicine_02020,4,"ბუნებისმეტყველებისა და ტექნიკის [MASK], კლინიკურ-ანატომიური და კლინიკურ-ექსპერიმენტული მიმართულებების განვითარებამ, ავადმყოფობის კვლევის ობიექტურმა მეთოდებმა განაპირობებს მეცნიერული მედიცინის ჩამოყალიბება.",მიღწევებმა,მიღწევებს,მიღწევები,-850.9343192031687,850.9343192031687,-835.2339904449856,835.2339904449856,-828.1029455140318,828.1029455140318
12,wiki_metallurgy_02045,7,ლითონმცოდნეობის დამოუკიდებელ მეცნიერებად ჩამოყალიბება განაპირობა ტექნიკურმა [MASK].,მოთხოვნებმა,მოთხოვნებს,მოთხოვნები,-337.54576490652676,337.54576490652676,-337.21834938580935,337.21834938580935,-338.2159898778893,338.2159898778893
13,wiki_metaphysics_02050,2,ფარდობითობის [MASK] უარყო აბსოლუტური უძრაობის არსებობის მეტაფიზიკური თვალსაზრისი.,თეორიამ,თეორიას,თეორია,-390.1581992899091,390.1581992899091,-383.1775742453625,383.1775742453625,-392.95896871220066,392.95896871220066
14,wiki_metaphysics_02067,1,"[MASK] ვერ შეძლო ბუნების მრავალფეროვნების ახსნა, არსის მეტაფიზიკა დაუპირისპირა ფიზიკას, როგორც ბუნების ფილოსოფიას.",პარმენიდემ,პარმენიდეს,პარმენიდე,-484.54413215427587,484.54413215427587,-477.9362888541934,477.9362888541934,-470.28996935097473,470.28996935097473
15,wiki_mineralogy_02109,4,1635 წელს იტალიელმა [MASK] ბ. ცეზიუსმა შემოიღო ტერმინი „მინერალოგია“.,მეცნიერმა,მეცნიერს,მეცნიერი,-519.492985812628,519.492985812628,-505.9766639722863,505.9766639722863,-508.8957510989288,508.8957510989288
16,wiki_mineralogy_02115,22,მინერალოგიური შინაარსის უძველესი წერილობითი წყარო - ეპიფანე კვიპრელის (319-403) მინერალოგიური ტრაქტატის თარგმანი „თვალთა“ — შემოგვინახა „შატბერდის [MASK]“ (X ს.).,კრებულმა,კრებულს,კრებული,-894.8591995305788,894.8591995305788,-882.4600436677118,882.4600436677118,-892.1110761599064,892.1110761599064
17,wiki_molecular_02137,5,50-იანი წლების ბოლოს ინგლისელმა [MASK] ჯ. კენდრიუმ და მ. პერუციმ რენტგენოსტრუქტურული ანალიზით დაადგინეს მიოგლობინისა და ჰემოგლობინის სამგანზომილებიანი სტრუქტურა.,მეცნიერმა,მეცნიერს,მეცნიერი,-1005.1014308332783,1005.1014308332783,-978.4463488579197,978.4463488579197,-988.4447730414058,988.4447730414058
18,wiki_novel_02194,1,[MASK] შთააგონა ალფრედ ჰიჩკოკის 1960 წლის ამავე სახელწოდების ფილმი და ტელესერიალი „ბეიტსის მოტელი“ (2013-2017).,რომანმა,რომანს,რომანი,-481.69973817777776,481.69973817777776,-488.0239906857265,488.0239906857265,-510.3414768320874,510.3414768320874
19,wiki_oriental_02269,1,"[MASK], თურქთა დემოგრაფიული მოძლიერების შედეგად ევროპაში, მეტად გაიფართოვა მეცნიერული კვლევის სპექტრი, საქართველოში კი თურქოლოგიას ჩაეყარა საფუძველი თბილისის უნივერსიტეტის დაარსების შემდეგ.",თურქოლოგიამ,თურქოლოგიას,თურქოლოგია,-708.1142585815759,708.1142585815759,-690.026381536245,690.026381536245,-697.2017258742966,697.2017258742966
20,wiki_paleontology_02316,4,ყველა ამ ტექნიკის [MASK] პალეონტოლოგებს საშუალება მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,გამოყენებამ,გამოყენებას,გამოყენება,-430.8442536243172,430.8442536243172,-416.34164157644517,416.34164157644517,-429.29219279021635,429.29219279021635
21,wiki_philology_02413,5,განსაკუთრებული განვითარება ჰპოვა ამ [MASK] მეოცე საუკუნის საქართველოში.,დარგმა,დარგს,დარგი,-182.4127179605048,182.4127179605048,-165.40229351261704,165.40229351261704,-179.25877823136605,179.25877823136605
22,wiki_physical_02471,1,[MASK] დაადგინა ფიზიკური ქიმიის ერთ-ერთი ძირითადი კანონი — მასის მუდმივობის კანონი.,მანვე,მას,იგი,-296.70456258257485,296.70456258257485,-271.5538817428337,271.5538817428337,-260.22641478817064,260.22641478817064
23,wiki_politics_02589,5,ისინი მიიჩნევენ რომ ამ [MASK] ჩინეთის ეკონომიკურ განვითარებაში დიდი წვლილი შეიტანა.,პოლიტიკამ,პოლიტიკას,პოლიტიკა,-280.5463994388652,280.5463994388652,-267.9962920418553,267.9962920418553,-278.6891438834353,278.6891438834353
24,wiki_semiotics_02659,15,"მის ჩამოყალიბებას ხელი შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის [MASK].",განვითარებამ,განვითარებას,განვითარება,-486.5361532404094,486.5361532404094,-471.86664671287815,471.86664671287815,-483.55539760971675,483.55539760971675
25,wiki_sociology_02734,4,"მისი აზრით, [MASK] ბუნებისმეტყველებიდან უნდა აიღოს ისეთი მეთოდები, როგორიც არის დაკვირვება, ცდა და შედარებითი ანალიზი.",სოციოლოგიამ,სოციოლოგიას,სოციოლოგია,-480.87463368508696,480.87463368508696,-470.34440728595956,470.34440728595956,-482.33815254448456,482.33815254448456
26,wiki_tax_02795,1,[MASK] თავისი შემოსავალის (გამომუშავებული ფულის) გარკვეული პროცენტი სახელმწიფოს უნდა გადაუხადოს.,მოსახლეობამ,მოსახლეობას,მოსახლეობა,-302.5393373507345,302.5393373507345,-279.1005079807619,279.1005079807619,-269.5340369316186,269.5340369316186
27,wiki_telecommunications_02839,7,პირველი ელექტრომაგნიტური ტელეგრაფი 1832 წელს რუსმა [MASK] პავლე შილინგმა შექმნა.,მეცნიერმა,მეცნიერს,მეცნიერი,-307.71263546603325,307.71263546603325,-304.41337506810316,304.41337506810316,-302.4394462954258,302.4394462954258
28,wiki_telecommunications_02847,10,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა [MASK], საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",ინფორმაციამ,ინფორმაციას,ინფორმაცია,-623.0071395589138,623.0071395589138,-612.9994531764855,612.9994531764855,-615.2307794868958,615.2307794868958
29,wiki_theology_02898,2,ამ [MASK] ახლებურად დააყენა ღვთისმეტყველების პრობლემატიკა.,მოვლენამ,მოვლენას,მოვლენა,-229.03169210111523,229.03169210111523,-216.93815044340423,216.93815044340423,-227.9490427276617,227.9490427276617
30,wiki_veterinary_02926,10,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი ინსტიტუტი და [MASK] მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",მან,მას,იგი,-1190.4207986502295,1190.4207986502295,-1191.4099373266545,1191.4099373266545,-1193.4434904610534,1193.4434904610534
31,wiki_automotive_00362,1,[MASK] მეცნიერული სახე მიიღო გალილეო გალილეის შრომებში.,მექანიკამ,მექანიკას,მექანიკა,-275.33060282419683,275.33060282419683,-269.1085217221182,269.1085217221182,-272.8561976485789,272.8561976485789
32,wiki_biography_00445,4,"ვიზუალურმა და კინომატოგრაფიულმა [MASK] პერსონალური ცხოვრების აღწერაში ახალი განზომილება შეიტანეს, ის რაც წერითი ფორმებისთვის აქამდე შეუძლებელი იყო.",ეფექტებმა,ეფექტებს,ეფექტები,-607.4332787084971,607.4332787084971,-596.01075134752,596.01075134752,-600.5116912428741,600.5116912428741
33,wiki_bioinformatics_00465,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,-404.18318401366713,404.18318401366713,-393.2026080530175,393.2026080530175,-393.57155450806516,393.57155450806516
34,wiki_bioinformatics_00480,12,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ [MASK] არ იცოდნენ საკმარისი და საჭირო ინფორმაცია ბიოლოგიის შესახებ.",ინჟინრებმა,ინჟინრებს,ინჟინრები,-467.2798346435168,467.2798346435168,-453.7806852422346,453.7806852422346,-454.7228402687081,454.7228402687081
35,wiki_biology_00498,13,"პირველად ვირუსის, როგორც დაავადებათა გამომწვევის არსებობა, 1892 წელს დაამტკიცა რუსმა [MASK] დავით ივანოვსკიმ.",მეცნიერმა,მეცნიერს,მეცნიერი,-441.0439275211923,441.0439275211923,-438.0080810403142,438.0080810403142,-439.63477130576393,439.63477130576393
36,wiki_biotechnology_00542,13,"ახალი ტექნოლოგიების (მიკროელექტრონიკა, რობოტექნიკა, ბიოტექნოლოგია და სხვ.) არნახულმა [MASK], რევოლუციამ ტელეკომუნიკაციებში, მსოფლიო კომპიუტერული ქსელის (ინტერნეტის, ელექტროფოსტის), ფიჭური კავშირგაბმულობის გავრცელებამ, მათი შესაძლებლობების განუხრელმა ზრდამ და გამოყენებამ, შედეგად მოგვცა ის, რომ შეიცვალა დროისა და მანძილის ოდინდელი მნიშვნელობა.",განვითარებამ,განვითარებას,განვითარება,-1292.8390211280578,1292.8390211280578,-1283.7429295338513,1283.7429295338513,-1287.2075692240076,1287.2075692240076
37,wiki_biotechnology_00547,5,"2022 წელს სინგაპურის ბიოფარმულმა [MASK] 18 მილიარდი ამერიკული დოლარის ღირებულების პროდუქცია აწარმოა, რაც ბოლო ორ ათწლეულში გასამმაგებული მაჩვენებელია.",მრეწველობამ,მრეწველობას,მრეწველობა,-801.9811694357784,801.9811694357784,-783.7478674227367,783.7478674227367,-788.7260721191147,788.7260721191147
38,wiki_children's_00631,3,"მიუხედავად ამისა [MASK] მოახერხა კუნძულიდან გამოქცევა, მისი ცხოვრებაც კარგად წარიმართა, მაგრამ იგი თავისი მეგობარის დაუდევრობის გამო დაიღუპა.",მან,მას,იგი,-402.05040184749924,402.05040184749924,-433.00883153541986,433.00883153541986,-382.64144654318955,382.64144654318955
39,wiki_computer_00677,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,-404.18318401366713,404.18318401366713,-393.2026080530175,393.2026080530175,-393.57155450806516,393.57155450806516
40,wiki_criminal_00766,2,"ახალმა [MASK] ჩამოაყალიბა მტკიცებულებებისა და მტკიცების წესების ახლებური და მარტივი სისტემა, რომელიც ეყრდნობა ძირითად მტკიცებით სტანდარტებს — გონივრული ეჭვის, დასაბუთებული ვარაუდის, მაღალი ალბათობის ხარისხისა და გონივრული ეჭვის მიღმა (უტყუარი მტკიცებულების) სტანდარტებს.",კოდექსმა,კოდექსს,კოდექსი,-965.0666583019017,965.0666583019017,-995.9309229428881,995.9309229428881,-992.7090808603664,992.7090808603664
41,GLC_00105,7,რატომღაც ბრძოლის ველის თავისებურ დრტვინვას მიამსგავსა [MASK] ეს გრგვინვა.,მან,მას,იგი,-356.70502747116205,356.70502747116205,-360.35658823362166,360.35658823362166,-358.4188168652577,358.4188168652577
42,wiki_agriculture_00039,5,სოფლის მეურნეობის განვითარების საერთაშორისო [MASK] განვითარებად ქვეყნებში მაღალი ფასების პირობებში სოფლის მეურნეობის პროდუქციის გასაზრდელად გრანტისა და სესხების სახით 200 მილიონი აშშ დოლარი გამოყო.,ფონდმა,ფონდს,ფონდი,-476.2391666373186,476.2391666373186,-463.09489338507444,463.09489338507444,-477.1891071042524,477.1891071042524
43,wiki_agriculture_00044,10,"ჩაის მრეწველობა ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის [MASK] სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",კომპანიამ,კომპანიას,კომპანია,-448.22057811127127,448.22057811127127,-434.657977765307,434.657977765307,-445.53617258919695,445.53617258919695
44,wiki_analytical_00094,13,"ისტორიული წყაროების თანახმად ტერმინი „ქიმია“ იმ მნიშვნელობით, რომელიც, [MASK] დასავლურ ევროპულ ცივილიზაციაში შეიძინა, პირველად გამოიყენა ზოსიმე პანოპოლიტანელმა ჩვენი წელთაღრიცხვის IV საუკუნის მეორე ნახევარში.",მან,მას,იგი,-710.6057879183656,710.6057879183656,-706.688720664785,706.688720664785,-707.3218025763276,707.3218025763276
45,wiki_anthropology_00134,1,"[MASK] პირველმა გამოთქვა მოსაზრება კლიმატის გავლენის თაობაზე, როგორც ადამიანის, ასევე მისი სულიერი განვითარების წყობის ჩამოყალიბებაზე.",მან,მას,იგი,-331.0258976486837,331.0258976486837,-328.69366543788726,328.69366543788726,-327.5782263521399,327.5782263521399
46,wiki_art_00191,4,უძველესი ცივილიზაციების თითოეულმა [MASK] განავითარა მისთვის დამახასიათებელი გამორჩეული ხელოვნების სტილი.,ცენტრმა,ცენტრს,ცენტრი,-415.4123167160252,415.4123167160252,-402.54996125297237,402.54996125297237,-410.13555804545393,410.13555804545393
47,wiki_art_00192,3,"აღორძინების ხანის [MASK] განსაკუთრებული მნიშვნელობა მიანიჭა მატერიალური სამყაროს რეალურად გამოსახვას და ადამიანის როლს მასში, რაც აისახა ადამიანის სხეულის რეალისტურ გადმოცემაში და გრაფიკული პერსპექტივის სისტემატიური მეთოდის განვითარებაში სამგანზომილებიანი სივრცის სიღრმის გადმოსაცემად.",ხელოვნებამ,ხელოვნებას,ხელოვნება,-925.0828160211983,925.0828160211983,-929.559002735807,929.559002735807,-919.5752427466832,919.5752427466832
48,wiki_art_00214,1,[MASK] პრიორიტეტად ავსტრალიური ხელოვნები 2002 წლიდან გაიხადა.,მუზეუმმა,მუზეუმს,მუზეუმი,-303.42974079477347,303.42974079477347,-243.01578193859086,243.01578193859086,-296.75991560762975,296.75991560762975
49,wiki_automatic_00317,6,საბჭოთა ოკუპაციის შემდეგ სახელმწიფო კონტროლიორის [MASK] ფუნქციონირება შეწყვიტა.,ინსტიტუტმა,ინსტიტუტს,ინსტიტუტი,-342.9758915746125,342.9758915746125,-310.48989809890213,310.48989809890213,-334.2070928418999,334.2070928418999
