Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
11,wiki_international_01704,2,"ორივე [MASK] სახელმწიფოს და მის ინტერესებს, როგორც ცენტრალური სუვიექრის ანალიზებს, უპირველესად მიიჩნევს; ნეოლიბერალებს უბრალოდ აქვთ ამ ინტერესების უფრო დიდი კონცეფცია.",თეორია,თეორიას,თეორიამ,2.7576830870721105e-06,18.46811189745403,2.434461614914408e-08,25.291822005835957,2.456318041026099e-08,25.27892738792456,0.73
12,wiki_irrigation_01717,3,ამ მეთოდების [MASK] აუმჯობესებს სასოფლო სამეურნეო კულტურების მოსავლიანობას.,გამოყენება,გამოყენებას,გამოყენებამ,0.8540631532669067,0.22758534174379288,0.004801576825055219,7.702276023804392,0.023963278423512858,5.38303089259173,0.94
13,wiki_linguistics_01814,3,"მონათესავე ენათა [MASK] გულისხმობს ლექსიკის (მარტივი ფუძეების ანუ ძირების), ბგერების (ფონემების), ფორმანტებისა და შესიტყვების (სინტაგმის) სტრუქტურის შესწავლას.",შედარება,შედარებას,შედარებამ,7.421793088736408e-10,30.327513167996486,6.774692180417345e-14,43.7468379317535,2.4384798774908778e-12,38.57715507144738,0.73
14,wiki_literary_01833,2,"ლიტერატურის [MASK] (პოეტოლოგია) შეისწავლის ზოგად ლიტ. კანონზომიერებებს, ლიტ-რას, როგორც ფენომენს.",თეორია,თეორიას,თეორიამ,0.0018773023041494454,9.05712329694408,2.098305304746471e-05,15.540415868209708,4.473518260862798e-06,17.770158663862375,0.72
15,wiki_management_01908,3,სამუშაოს დაშლის [MASK] წარმოადგენს პროექტის ზოგადი დაგეგმვის და კონტროლის სტანდარტულ ჩარჩოს.,სტრუქტურა,სტრუქტურას,სტრუქტურამ,4.279411344018085e-07,21.15608430437781,5.35134607004934e-09,27.477451023346426,5.743078196866884e-11,34.01938483839016,0.71
16,wiki_metallurgy_02027,6,"ტექნოლოგიური თვალსაზრისით, მეურნეობის ეს [MASK] მოიცავს ფერადი, კეთილშობილი და იშვიათი ლითონების მოპოვებას, მათ გამდიდრებას და გამოდნობას.",დარგი,დარგს,დარგმა,3.859978787785028e-06,17.98297565002808,3.0190995006620575e-09,28.303234549355256,5.299796019438365e-09,27.491416020236432,0.77
17,wiki_molecular_02130,8,დნმ-ის მოლეკულის ასეთი თვითგაორმაგების უნარის გამო მემკვიდრეული [MASK] თაობიდან თაობას გადაეცემა.,ინფორმაცია,ინფორმაციას,ინფორმაციამ,0.001801648759283126,9.116466506935891,4.530875685304637e-06,17.751778661490945,0.00014613574554055072,12.74040326775683,0.74
18,wiki_music_02171,2,"ეს [MASK] კონკრეტულად ერთ ჟანრს ან ჟღერადობას არ გულისხმობს და მას სხვადასხვაგვარი მნიშვნელობა აქვს, დროისა და ადგილის მიხედვით.",ტერმინი,ტერმინს,ტერმინმა,0.0010216956321401139,9.93481880991495,1.9485700865768383e-06,18.969152745726703,4.62697008107135e-07,21.043428894037426,0.78
19,wiki_novel_02190,3,ეს ვრცელი [MASK] ბოლო ორი საუკუნის საქართველოს სულიერ მდგომარეობას ასახავს და შეუნელებელი ინტერესით იკითხება.,რომანი,რომანს,რომანმა,0.00029955256680272457,11.704903183844117,9.172774114951062e-07,20.056138551260307,4.7565196443187774e-08,24.32551842262573,0.78
20,wiki_philology_02400,10,"ანგლისტიკა შეიძლება განიხილებოდეს გერმანისტიკული მეცნიერების ერთ-ერთ დარგადაც, განსაკუთრებით [MASK] შეეხება ენათმეცნიერების სფეროს.",ეს,ამას,ამან,0.23133528232574463,2.1119427780938507,4.819831883651202e-05,14.340657648490408,1.3936911917053155e-07,22.774585733958926,0.92
21,wiki_physics_02511,8,მის ერთ-ერთ ცენტრალურ თემას წარმოადგენს მატერიის აგებულების [MASK].,შესწავლა,შესწავლას,შესწავლამ,1.955919471403466e-05,15.641793501180645,1.8257116702198895e-07,22.385037721884387,2.735410413228091e-08,25.12366745196477,0.74
22,wiki_political_02561,1,"[MASK] პლურალიზმი ნიშნავს განსხვავებული აზრების, მსოფლმხედველობების, ცხოვრების წესის, ინტერესების თანაარსებობას.",ტერმინი,ტერმინს,ტერმინმა,2.066581510007391e-17,55.42553134554288,2.960002575491678e-18,58.229107276831996,6.274024713093253e-19,60.467242590958115,1.0
23,wiki_politics_02578,6,მონეტარულ პოლიტიკას ძირითადად წარმართავს ცენტრალური [MASK] მონეტარული პოლიტიკის ინსტრუმენტების მეშვეობით.,ბანკი,ბანკს,ბანკმა,0.00017333061338980352,12.494185895938974,4.9891490672768294e-06,17.61277479406318,6.75012444324599e-06,17.17665446982753,0.83
24,wiki_politics_02588,8,"ზოგიერთი ეკონომისტი თანხმდება, რომ სანდო შემოსავლის [MASK] ხელს შეუწყობს ინფლაციის თავიდან აცილებას.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,0.041045680642127984,4.606625778832562,0.00010722598184416736,13.187057853081917,0.022967342501440058,5.444272254338575,0.8
25,wiki_sinology_02674,1,"[MASK] მოიცავს როგორც ჩინური ენის 7 დონეს, აგრეთვე ფონეტიკას, ჩინურ კულტურასა და ლიტერატურას, მითოლოგიას, რელიგიებსა და ჩინეთის ისტორიას.",პროგრამა,პროგრამას,პროგრამამ,1.000000000000001e-12,39.86313713864835,1.8714974885369883e-18,58.89051259576332,2.5649799795246593e-19,61.75768623767208,1.0
26,wiki_sociology_02730,1,[MASK] სოციოლოგიას სოციალურ სტატიკად და სოციალურ დინამიკად ყოფდა.,კონტი,კონტს,კონტმა,8.465628411613596e-19,60.03501663814492,2.5514294677009294e-20,65.08725613766484,6.501233401571201e-22,70.38170463806931,1.0
27,wiki_sociology_02732,11,"ფემინიზმი მოიცავს სოციოლოგიურ თეორიებს, პოლიტიკურ და ფილოსოფიურ მოძრაობებს, [MASK] ეხება ქალთა მდგომარეობას სოციალურ, პოლიტიკურ და ეკონომიკურ კონტექსტში.",რომლებიც,რომლებსაც,რომლებმაც,0.14727330207824707,2.763432174699002,0.0013176675420254473,9.567797871807791,0.0002378625504206867,12.037584230843576,0.81
28,wiki_tax_02805,2,"საგადასახადო [MASK] ადგენს ხარჯებს, რომელიც არ შეიძლება გამოიქვითოს.",კოდექსი,კოდექსს,კოდექსმა,6.508563680524487e-07,20.55115746177493,4.281105348832124e-10,31.1212976112674,8.149340506546716e-11,33.51452573121874,0.67
29,wiki_technology_02823,4,"თანამედროვე კომპიუტერები, [MASK] ეფუძნება ინტეგრირებულ წრედებს, მილიონიდან მილიარდამდე უფრო მეტად უნარიანია, ვიდრე ადრეული მანქანები და იკავებენ მცირე სივრცეს.",რომლებიც,რომლებსაც,რომლებმაც,0.8564982414245605,0.22347781073882378,0.006696515250951051,7.222373747007803,0.00018339746748097246,12.412738662524161,0.96
30,wiki_telecommunications_02847,13,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა ინფორმაციამ, საფოსტო [MASK] ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",კავშირი,კავშირს,კავშირმა,0.37123191356658936,1.4296073554208535,1.3968612987640304e-06,19.44937979375905,3.9023659162466566e-06,17.96721950670184,0.76
31,wiki_veterinary_02926,8,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი [MASK] და მან მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,0.7382105588912964,0.43789572176988434,7.822252652519314e-08,23.60784062437679,3.4185901158808366e-09,28.12395139794058,0.91
32,wiki_volcanology_02983,14,"ძლიერი ამონთხევისას ლავა რელიეფის დადაბლებებს ავსებს და გაცივების შემდეგ ჩნდება ლავური განფენი, [MASK] შერჩევითი ეროზიის შედეგად ლავურ პლატოებს (ზეგნებს) წარმოქმნის.",რომლებიც,რომლებსაც,რომლებმაც,0.018246190622448928,5.776260895302944,2.8282856874284345e-05,15.109712619134179,1.8451164578436874e-06,19.04785669187253,0.96
33,wiki_aviation_00388,3,საერთაშორისო საჰაერო [MASK] უპირატესად არეგულირებს სამოქალაქო ავიაციის საქმიანობას.,სამართალი,სამართალს,სამართალმა,7.071620608036894e-12,37.04109626233332,1.4934077847570496e-16,52.57224136162111,1.1883716726554412e-14,46.258007207405534,0.75
34,wiki_aviation_00390,9,"ასეთი ფრენების შესრულება რეგულირდება სპეციალური აერსანავიგაციო წესებით, [MASK] ქმნის საერთაშორისო ფრენების რეჟიმს.",რომლებიც,რომლებსაც,რომლებმაც,0.16578006744384766,2.5926575399753995,8.787352999206638e-05,13.474211824429672,4.64134427602403e-05,14.395097759714515,0.94
35,wiki_banking_00411,3,საქართველოს ეროვნული [MASK] წარმოადგენს საქართველოს ცენტრალურ ბანკს და მისი სტატუსი განსაზღვრულია ქვეყნის კონსტიტუციით.,ბანკი,ბანკს,ბანკმა,0.9083116533612738,0.1387407052845617,0.0001411569707484312,12.79041200445738,7.491045266913523e-05,13.704473434500747,0.96
36,wiki_bioinformatics_00481,25,"ამ პრობლემის გადასაჭრელად, ინჟინრები, რომელთაც სურდათ ბიოლოგიური ინჟინერიის შესწავლა, უფრო მეტი დროის დათმობა დაიწყეს და კვლევა ჩაუტარეს დეტალებსა და პროცესებს, [MASK] მოიცავენ როგორიცაა ბიოლოგიას, ფსიქოლოგიას და მედიცინას.",რომლებიც,რომლებსაც,რომლებმაც,0.9119873046875,0.13291435338316318,0.03784233704209328,4.723855001337257,0.0005151221994310616,10.922797664533899,0.96
37,wiki_biotechnology_00532,8,"თანამედროვე ბიოტექნოლოგიები მეტწილად გენურ ინჟინერიას იყენებენ — [MASK] მარტივ ცხოველთა და მცენარეთა უჯრედებს ცვლიან, რათა სასარგებლო თვისებები მიანიჭონ.",მეცნიერები,მეცნიერებს,მეცნიერებმა,3.80489512234179e-09,27.969496165976935,1.2496279728157889e-11,36.21971039020132,3.7659321551832367e-11,34.628202034319294,0.93
38,wiki_cellular_00578,7,"ძირითადი პროცესი, რომელსაც ცხოველთა ემბრიონული [MASK] მოიცავს არის: ემბრიონული ინდუქცია, მორფოგენეზი, უჯრედების დიფერენცირება, ზრდა და დროის ზოგადი კონტროლი, ევოლუციური განვითარების ბიოლოგის კვლევის პერიოდში.",განვითარება,განვითარებას,განვითარებამ,0.14293216168880463,2.806597515834376,0.007340689646920253,7.089868676163994,0.00027870923822993944,11.808951556054156,0.82
39,wiki_cellular_00584,7,"ბიოპოლიმერები — მაღალმოლეკულური ბუნებრივი ნაერთები, [MASK] ყველა ცოცხალი ორგანიზმის სტრუქტურულ საფუძველს წარმოადგენენ და ცხოველმოქმედების პროცესში განმსაზღვრელ როლს ასრულებენ.",რომლებიც,რომლებსაც,რომლებმაც,0.9659417271614075,0.04999193736986358,0.001098058302886784,9.83082962644599,0.00038957156357355416,11.325824006514903,0.98
40,wiki_cellular_00591,4,"დნმ-ის მოლეკულის ხაზოვანი [MASK] უზრუნველყოფს გენეტიკური ინფორმაციის ჩაწერას, მის გაორმაგებას დნმ-ის მატრიცული სინთეზის დროს და ერთი და იმავე გენის ასლების ე.ი. რნმ-ის მოლეკულების მიღებას.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,1.7922709211216585e-06,19.089779836495563,1.4732781230767076e-10,32.66025114313817,1.168320552642999e-11,36.31677288233419,0.7
41,wiki_civil_00652,9,"როგორც წესი, სამოქალაქო საქმეს პირველი ინსტანციით ერთი [MASK] იხილავს.",მოსამართლე,მოსამართლეს,მოსამართლემ,3.938549309438465e-07,21.2758323262742,1.411791665071389e-10,32.72175373982829,1.5658375568119133e-08,25.928490206838873,0.73
42,wiki_civil_00666,2,„[MASK] ბატონისშვილის ვახტანგისა“ განსაზღვრავს სახელმწიფოსა და ეკლესიის მესვეურთა სტატუსს.,სამართალი,სამართალს,სამართალმა,2.6878254555433037e-10,31.79284149475925,7.171088884332705e-14,43.664801128777185,2.0383765142565986e-14,45.479572768047824,0.9
43,wiki_criminal_00764,1,[MASK] ადგენს წინასასამართლო სხდომის სავალდებულოობას ყველა სისხლის სამართლის საქმეზე და ტარდება ბრალდებულის მოსამართლესთან პირველი წარდგენიდან სამოცი დღის ვადაში.,კოდექსი,კოდექსს,კოდექსმა,1.8027510233240537e-20,65.5883617368166,6.966611960494929e-25,80.24774516460631,4.1246244921286155e-24,77.68201149563603,1.0
44,wiki_criminology_00780,8,"დანაშაულთა გახსნის სასწავლო-სამეცნიერო და მეთოდოლოგიური რეკომენდაციების გარდა [MASK] შეისწავლის და ქმნის, აგრეთვე დანაშაულის გახსნისა და თავიდან აცილებისათვის გამოსაძიებელ საქმეზე საჭირო მტკიცებულებათა აღმოჩენის, მათი გამოკვლევის სპეციალურ ხერხებსა და სამეცნიერო-ტექნიკურ საშუალებებს.",იგი,მას,მან,0.013846063055098059,6.1743803664460595,0.004598231054842472,7.7647053233253756,0.0035256398841738714,8.147899162201634,0.78
45,GLC_00094,1,[MASK] საშუალებას იძლევა გადაწყდეს მნიშვნელოვანი პრობლემები განსაკუთრებული ძალების და სახსრების დახარჯვის გარეშე.,ეს,ამას,ამან,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,5.420220986707164e-17,54.03442594048623,1.0
46,GLC_00123,3,დადგენილ დღეს [MASK] წერენ ტესტს.,მოსწავლეები,მოსწავლეებს,მოსწავლეებმა,0.0025735784134954544,8.602008544457798,1.370805041278102e-05,16.154617071796277,6.061597108025342e-07,20.65379869951427,0.69
47,wiki_architecture_00179,4,"უფრო ზუსტად ეს [MASK] აღწერს არქიტექტურას, რომლის მეშვეობით სახელმწიფო მასებზე იდეოლოგიურ ზეგავლენას ახდენდა, იყენებდა რა ამგვარ კონსტრუქციებს სახელმწიფოს ძლიერების გამოხატვის საშუალებად.",ტერმინი,ტერმინს,ტერმინმა,0.0007089007450268581,10.462128733299876,2.128737270884243e-08,25.485426855988777,1.7825933654628886e-08,25.741447117569844,0.71
48,wiki_art_00219,2,"ხელოვნების [MASK], როგორც ფორმა სათავეს იღებს იმანუელ კანტის ფილოსოფიაში, ხოლო XX საუკუნის დასაწყისში იგი როჯერ ფრაიმ და ქლაივ ბელმა განავითარეს.",თეორია,თეორიას,თეორიამ,0.0003234562397760613,11.594141835580396,1.3859222308455984e-05,16.138794169574403,1.4810177639834157e-06,19.364979624269942,0.66
49,wiki_automotive_00326,2,კომპიუტერული [MASK] უმეტესად სწავლობენ ელექტრო და პროგრამულ ინჟინერიას.,ინჟინრები,ინჟინრებს,ინჟინრებმა,1.2840305323937148e-06,19.57088906124925,5.477244579558319e-09,27.44390255042506,2.018226740940043e-11,35.528120778308896,0.76
