Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg,p_form_ungrammatical_dat,I_form_ungrammatical_dat
10,wiki_hydrology_01568,2,"პრაქტიკული [MASK] ჰპოვა სელური მოვლენებისა და მდინარეთა მყარი ჩამონადენის შესწავლამ (ი. ხერხეულიძე, მ. გაგოშიძე, გ. ხმალაძე და სხვ).",გამოყენება,გამოყენებას,გამოყენებამ,-535.440351335125,535.440351335125,-519.3485674650667,519.3485674650667,-547.7563735061406,547.7563735061406
11,wiki_hydrology_01572,3,"დედამიწის ბუნებრივი [MASK] მხოლოდ ადამიანთა საზოგადოების გაჩენამ (ადრინდელი პალეოლითი) აქცია გეოგრაფიულ გარემოდ და ისიც მხოლოდ იმ ტერიტორიაზე, სადაც საზოგადოება ცხოვრობდა.",გარემო,გარემოს,გარემომ,-385.5212880933782,385.5212880933782,-396.6875590186811,396.6875590186811,-373.9518688466277,373.9518688466277
12,wiki_industry_01622,13,"1913 წელს უკვე ფუნქციონირებდა 5 ფაბრიკა, რომლებმაც გამოიმუშავა 131 ტ ბაიხაოს [MASK].",ჩაი,ჩაის,ჩაიმ,-293.4946747397759,293.4946747397759,-304.8038443931791,304.8038443931791,-291.8333188646209,291.8333188646209
13,wiki_irrigation_01719,7,"2008 წლის აგვისტოს ომის შემდეგ არხის [MASK] ე.წ. სამხრეთ ოსეთის დე ფაქტო ხელისუფლებამ გადაკეტა, რის შედეგადაც მრავალი სოფელი სარწყავი წყლის გარეშე დარჩა.",სათავე,სათავეს,სათავემ,-428.67812892718996,428.67812892718996,-444.1439775314797,444.1439775314797,-450.1141807124271,450.1141807124271
14,wiki_literature_01851,2,"ლიტერატურული [MASK], რომელსაც ევალება მწერალთათვის ყოველნაირი მატერიალურ-საყოფაცხოვრებო დახმარების აღმოჩენა, 1927 წელს ხელახლა ჩამოაყალიბა საბჭოთა მწერლების გაერთიანებათა ფედერაციამ, ხოლო 1934 — სსრკ მწერალთა კავშირმა.",ფონდი,ფონდს,ფონდმა,-649.8749932976552,649.8749932976552,-618.5627823648359,618.5627823648359,-625.1613019925335,625.1613019925335
15,wiki_marketing_01927,11,"გამოკვლევების მიხედვით, აშშ-ის ფირმებმა 2011 წელს 1.51 მილიარდი აშშ [MASK] დახარჯეს E-mail მარკეტინგზე.",დოლარი,დოლარს,დოლარმა,-308.43884569958414,308.43884569958414,-326.48090021142076,326.48090021142076,-314.3849390772592,314.3849390772592
16,wiki_marketing_01928,3,"ღია ვაჭრობამ [MASK] კიდევ ერთხელ 1920-იან წლებში დაიწყო, თუმცა დიდი დეპრესიის დროს კოლაფსი განიცადა (კონკრეტულად, ევროპასა და ჩრდილოეთ ამერიკაში).",ზრდა,ზრდას,ზრდამ,-417.8276879885267,417.8276879885267,-448.8553376461084,448.8553376461084,-406.3169283394368,406.3169283394368
17,wiki_mechanics_01979,3,მექანიკამ დასრულებული [MASK] მიიღო ისააკ ნიუტონის შრომებში.,სახე,სახეს,სახემ,-158.61992414453192,158.61992414453192,-160.62885597697704,160.62885597697704,-154.07482504210873,154.07482504210873
18,wiki_medicine_02020,19,"ბუნებისმეტყველებისა და ტექნიკის მიღწევებმა, კლინიკურ-ანატომიური და კლინიკურ-ექსპერიმენტული მიმართულებების განვითარებამ, ავადმყოფობის კვლევის ობიექტურმა მეთოდებმა განაპირობებს მეცნიერული მედიცინის [MASK].",ჩამოყალიბება,ჩამოყალიბებას,ჩამოყალიბებამ,-536.6502048500529,536.6502048500529,-543.9041357522783,543.9041357522783,-536.5791550126978,536.5791550126978
19,wiki_metallurgy_02045,4,ლითონმცოდნეობის დამოუკიდებელ მეცნიერებად [MASK] განაპირობა ტექნიკურმა მოთხოვნებმა.,ჩამოყალიბება,ჩამოყალიბებას,ჩამოყალიბებამ,-191.31256339033425,191.31256339033425,-205.92887726824586,205.92887726824586,-197.79608059909378,197.79608059909378
20,wiki_metaphysics_02067,6,"პარმენიდემ ვერ შეძლო ბუნების მრავალფეროვნების [MASK], არსის მეტაფიზიკა დაუპირისპირა ფიზიკას, როგორც ბუნების ფილოსოფიას.",ახსნა,ახსნას,ახსნამ,-424.90062892446304,424.90062892446304,-433.8499590741449,433.8499590741449,-433.05886266871426,433.05886266871426
21,wiki_mineralogy_02109,8,1635 წელს იტალიელმა მეცნიერმა ბ. ცეზიუსმა შემოიღო [MASK] „მინერალოგია“.,ტერმინი,ტერმინს,ტერმინმა,-262.69095554313736,262.69095554313736,-274.426843272804,274.426843272804,-274.2991679141067,274.2991679141067
22,wiki_mineralogy_02115,5,მინერალოგიური შინაარსის უძველესი წერილობითი [MASK] - ეპიფანე კვიპრელის (319-403) მინერალოგიური ტრაქტატის თარგმანი „თვალთა“ — შემოგვინახა „შატბერდის კრებულმა“ (X ს.).,წყარო,წყაროს,წყარომ,-552.9074769206308,552.9074769206308,-553.4849679827407,553.4849679827407,-556.6303091260035,556.6303091260035
23,wiki_molecular_02137,18,50-იანი წლების ბოლოს ინგლისელმა მეცნიერმა ჯ. კენდრიუმ და მ. პერუციმ რენტგენოსტრუქტურული ანალიზით დაადგინეს მიოგლობინისა და ჰემოგლობინის სამგანზომილებიანი [MASK].,სტრუქტურა,სტრუქტურას,სტრუქტურამ,-660.5377868890725,660.5377868890725,-669.2955367682379,669.2955367682379,-668.2459488212057,668.2459488212057
24,wiki_morphology_02147,1,"[MASK] „მორფოლოგია“ მეცნიერებაში დაამკვიდრა იოჰან ვოლფგანგ ფონ გოეთემ[1], როდესაც გამოაქვეყნა შრომა სახელწოდებით „მცენარეთა მეტამორფოზების ახსნის ცდა“.",ტერმინი,ტერმინს,ტერმინმა,-586.8777351685189,586.8777351685189,-599.95500788235,599.95500788235,-617.2401990853454,617.2401990853454
25,wiki_morphology_02161,2,გეომორფოლოგიური [MASK] (მორფოლოგიური ანალიზი) შემოგვთავაზა გერმანელმა გეოლოგმა და გეომორფოლოგმა ვალტერ პენკმა 1924 წელს.,ანალიზი,ანალიზს,ანალიზმა,-443.9847825622005,443.9847825622005,-436.1208548487866,436.1208548487866,-456.36224301797023,456.36224301797023
26,wiki_music_02181,6,თანამედროვე ევროპული მუსიკალური ნოტაციის პირველი [MASK] კათოლიკე ბერებმა მსოფლიო მასშტაბით საეკლესიო ლიტურგიის სტანდარტიზების მიზნით განავითარეს.,ფორმები,ფორმებს,ფორმებმა,-277.1680592815509,277.1680592815509,-297.25831586949397,297.25831586949397,-296.39064386535307,296.39064386535307
27,wiki_novel_02197,5,"ბლოხმა მოგვიანებით წიგნის სამი [MASK] დაწერა, თუმცა ფილმის გაგრძელებებთან კავშირში არცერთი მათგანია.",გაგრძელება,გაგრძელებას,გაგრძელებამ,-280.61787804545645,280.61787804545645,-279.47327752830495,279.47327752830495,-270.03608830356956,270.03608830356956
28,wiki_novel_02205,2,"ეს [MASK] ლიტერატურის თეორიაში პირველად შემოიტანეს ნორთროპ ფრაიმ და მიხეილ ბახტინმა, როგორც განზოგადება ანტიკური ჟანრისა „მენიპოსის სატირა“.",ტერმინი,ტერმინს,ტერმინმა,-502.67576187261704,502.67576187261704,-450.32762744445324,450.32762744445324,-470.8052006435307,470.8052006435307
29,wiki_paleogeography_02282,4,"ქართულ პალეოგრაფიას მეცნიერული [MASK] ივანე ჯავახიშვილმა ჩაუყარა, წიგნით — „ქართული დამწერლობათმცოდნეობა, ანუ პალეოგრაფია“.",საფუძველი,საფუძველს,საფუძველმა,-322.89448572491915,322.89448572491915,-325.30916702800147,325.30916702800147,-318.7601833647572,318.7601833647572
30,wiki_paleogeography_02284,4,ფილიგრანის აღმნიშვნელი ქართული [MASK] ჭვირნიშანი ივანე ჯავახიშვილმა შემოიღო.,ტერმინი,ტერმინს,ტერმინმა,-243.10302643761565,243.10302643761565,-248.21386382953324,248.21386382953324,-244.5666784190567,244.5666784190567
31,wiki_paleontology_02316,6,ყველა ამ ტექნიკის გამოყენებამ პალეონტოლოგებს [MASK] მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,საშუალება,საშუალებას,საშუალებამ,-279.64928782634445,279.64928782634445,-281.79901283618295,281.79901283618295,-291.8849979420519,291.8849979420519
32,wiki_philology_02413,2,განსაკუთრებული [MASK] ჰპოვა ამ დარგმა მეოცე საუკუნის საქართველოში.,განვითარება,განვითარებას,განვითარებამ,-134.85202966173435,134.85202966173435,-149.50857909923977,149.50857909923977,-145.61419475993256,145.61419475993256
33,wiki_physical_02468,1,[MASK] ფიზიკური ქიმია შემოიღო მიხეილ ლომონოსოვმა.,ტერმინი,ტერმინს,ტერმინმა,-106.43279044769626,106.43279044769626,-157.4631652897278,157.4631652897278,-122.51004707455452,122.51004707455452
34,wiki_physical_02476,11,1840 წელს ჰერმან ჰესმა აღმოაჩინა რეაქციის სითბური ეფექტების ჯამის მუდმივობის [MASK].,კანონი,კანონს,კანონმა,-289.80714954157423,289.80714954157423,-302.2028635914909,302.2028635914909,-292.64693997806484,292.64693997806484
35,wiki_physical_02478,7,მან მათემატიკურად გამოსახა ქიმიური კინეტიკის ძირითადი [MASK] (ვანტ-ჰოფის კანონი).,კანონები,კანონებს,კანონებმა,-223.36801020435124,223.36801020435124,-235.01508636872822,235.01508636872822,-233.24326705646814,233.24326705646814
36,wiki_physical_02487,8,გასული საუკუნის 30-იან წწ. ფიზიკური გეოგრაფიის ძირითადი [MASK] დაამუშავეს ლევ ბერგისა და ანდრია გრიგორიევის მიმდევრებმა.,მიმართულებები,მიმართულებებს,მიმართულებებმა,-370.05102720358406,370.05102720358406,-386.403264638516,386.403264638516,-378.0155147932775,378.0155147932775
37,wiki_physical_02495,1,[MASK] დედამიწისმცოდნეობა პირველად შემოიღო გერმანელმა გეოგრაფმა კარლ რიტერმა XIX საუკუნის დასწყისში და იხმარებოდა დაახლოებით ქვეყანათმცოდნეობის გაგებით.,ტერმინი,ტერმინს,ტერმინმა,-490.7434982700716,490.7434982700716,-476.8026142621323,476.8026142621323,-475.23278076568283,475.23278076568283
38,wiki_phytopathology_02532,3,ამ აღმოჩენებმა [MASK] დააინტერესა და შემდგომში ასეთივე ბუნების პარაზიტული სხვა ორგანიზმებიც (ბაქტერიები და სხვა) აღმოაჩინეს.,ბევრი,ბევრს,ბევრმა,-391.4043094179133,391.4043094179133,-385.4158619564925,385.4158619564925,-383.09517357909493,383.09517357909493
39,wiki_semiotics_02659,3,"მის ჩამოყალიბებას [MASK] შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის განვითარებამ.",ხელი,ხელს,ხელმა,-348.9181133012933,348.9181133012933,-422.9938800065156,422.9938800065156,-349.3930831035355,349.3930831035355
40,wiki_sociology_02715,1,[MASK] პირველად გამოიყენა სოციოლოგიის მამად აღიარებულმა ოგიუსტ კონტმა.,ტერმინი,ტერმინს,ტერმინმა,-165.112320612281,165.112320612281,-175.12494572449893,175.12494572449893,-206.39432872398473,206.39432872398473
41,wiki_telecommunications_02847,7,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც [MASK] ჩაუყარა წერილობითმა ინფორმაციამ, საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",საფუძველი,საფუძველს,საფუძველმა,-367.6559956370356,367.6559956370356,-377.542670830961,377.542670830961,-359.3330726552283,359.3330726552283
42,wiki_theater_02866,6,"1949 წლის 9 ივნისს ხანძარმა [MASK] გაანადგურა, გადარჩა მხოლოდ ფასადი, რუსთაველის პროსპექტზე, რომლის  აღდგენა ერთ წელიწადში მოხერხდა.",შენობა,შენობას,შენობამ,-295.8892252396032,295.8892252396032,-300.8062152320896,300.8062152320896,-294.7679068578284,294.7679068578284
43,wiki_veterinary_02931,2,"პირველად [MASK] „ვეტერინარია“, იხმარა რომაელმა აგრონომმა და მეცნიერმა კოლუმელიამ (ახ.წ. I საუკუნე).",ტერმინი,ტერმინს,ტერმინმა,-364.35573836333816,364.35573836333816,-367.70277306792497,367.70277306792497,-374.6882299816275,374.6882299816275
44,wiki_automotive_00362,3,მექანიკამ მეცნიერული [MASK] მიიღო გალილეო გალილეის შრომებში.,სახე,სახეს,სახემ,-177.9075854409561,177.9075854409561,-180.92265620068446,180.92265620068446,-171.75542310506938,171.75542310506938
45,wiki_banking_00400,17,"2014 წლის 18 ივლისს, ეროვნული ბანკის აღმასრულებელმა დირექტორმა, გიორგი მელაშვილმა Unicode Consortium-ს გაუგზავნა წერილობითი [MASK], ლარის სიმბოლოს Unicode Standard-ის ვალუტების ბლოკში დასარეგისტრირებლად.",მოთხოვნა,მოთხოვნას,მოთხოვნამ,-645.8675561820621,645.8675561820621,-657.4889394268939,657.4889394268939,-650.2406626922968,650.2406626922968
46,wiki_bioinformatics_00465,4,ინფორმატიკის განვითარებას დიდი [MASK] მისცა კომპიუტერის გამოგონებამ და კომპიუტერული ტექნოლოგიის განვითარებამ.,სტიმული,სტიმულს,სტიმულმა,-270.7316834652911,270.7316834652911,-260.18479383906686,260.18479383906686,-257.95106624913586,257.95106624913586
47,wiki_bioinformatics_00480,18,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ ინჟინერებმა არ იცოდნენ საკმარისი და საჭირო [MASK] ბიოლოგიის შესახებ.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,-305.44549129189244,305.44549129189244,-319.7338259575961,319.7338259575961,-305.67671607882687,305.67671607882687
48,wiki_criminal_00758,4,"პირველი სისხლის სამართლის [MASK] მიიღო საფრანგეთმა, რომელსაც ნაპოლეონის კოდექსსაც კი უწოდებენ.",კოდექსი,კოდექსს,კოდექსმა,-234.7504038295386,234.7504038295386,-247.67033299457773,247.67033299457773,-233.08588003290816,233.08588003290816
49,GLC_00004,4,მე ჩემი წილი [MASK] ჩავისუნთქე.,სული,სულს,სულმა,-97.6171269984951,97.6171269984951,-99.7332333106545,99.7332333106545,-100.73919591052875,100.73919591052875
