Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg,p_form_ungrammatical_dat,I_form_ungrammatical_dat,certainty
10,wiki_hydrology_01568,2,"პრაქტიკული [MASK] ჰპოვა სელური მოვლენებისა და მდინარეთა მყარი ჩამონადენის შესწავლამ (ი. ხერხეულიძე, მ. გაგოშიძე, გ. ხმალაძე და სხვ).",გამოყენება,გამოყენებას,გამოყენებამ,0.01381483301520347,6.17763806588663,0.0003223010995621125,11.59930326924662,0.0007365790792198955,10.406871958057566,0.71
11,wiki_hydrology_01572,3,"დედამიწის ბუნებრივი [MASK] მხოლოდ ადამიანთა საზოგადოების გაჩენამ (ადრინდელი პალეოლითი) აქცია გეოგრაფიულ გარემოდ და ისიც მხოლოდ იმ ტერიტორიაზე, სადაც საზოგადოება ცხოვრობდა.",გარემო,გარემოს,გარემომ,0.6776781678199768,0.561327800763237,0.001333426283510338,9.550646214819162,0.006320409011095765,7.305766362464405,0.88
12,wiki_industry_01622,13,"1913 წელს უკვე ფუნქციონირებდა 5 ფაბრიკა, რომლებმაც გამოიმუშავა 131 ტ ბაიხაოს [MASK].",ჩაი,ჩაის,ჩაიმ,0.000777927169110626,10.328077285625023,1.1947425797780116e-05,16.352940667012053,1.0966921479964538e-06,19.798409965086904,0.79
13,wiki_irrigation_01719,7,"2008 წლის აგვისტოს ომის შემდეგ არხის [MASK] ე.წ. სამხრეთ ოსეთის დე ფაქტო ხელისუფლებამ გადაკეტა, რის შედეგადაც მრავალი სოფელი სარწყავი წყლის გარეშე დარჩა.",სათავე,სათავეს,სათავემ,3.7474525933736883e-10,31.31337072119743,7.703598604521714e-16,50.2053169845845,7.139308767659959e-14,43.67120893004322,0.8
14,wiki_literature_01851,2,"ლიტერატურული [MASK], რომელსაც ევალება მწერალთათვის ყოველნაირი მატერიალურ-საყოფაცხოვრებო დახმარების აღმოჩენა, 1927 წელს ხელახლა ჩამოაყალიბა საბჭოთა მწერლების გაერთიანებათა ფედერაციამ, ხოლო 1934 — სსრკ მწერალთა კავშირმა.",ფონდი,ფონდს,ფონდმა,0.06119203940033911,4.030512207847913,5.037313104982449e-07,20.920842256628877,2.4693622438151946e-06,18.627430080748752,0.85
15,wiki_marketing_01927,11,"გამოკვლევების მიხედვით, აშშ-ის ფირმებმა 2011 წელს 1.51 მილიარდი აშშ [MASK] დახარჯეს E-mail მარკეტინგზე.",დოლარი,დოლარს,დოლარმა,0.9955536723136902,0.006428998234927089,1.4637055589284367e-08,26.02579939085704,5.128637032296882e-07,20.89492119276665,1.0
16,wiki_marketing_01928,3,"ღია ვაჭრობამ [MASK] კიდევ ერთხელ 1920-იან წლებში დაიწყო, თუმცა დიდი დეპრესიის დროს კოლაფსი განიცადა (კონკრეტულად, ევროპასა და ჩრდილოეთ ამერიკაში).",ზრდა,ზრდას,ზრდამ,0.0001689238124527038,12.531339666650299,7.332360994451176e-05,13.735362658542117,1.7370566564336738e-05,15.8129956641865,0.75
17,wiki_mechanics_01979,3,მექანიკამ დასრულებული [MASK] მიიღო ისააკ ნიუტონის შრომებში.,სახე,სახეს,სახემ,0.03453683853149414,4.855720163760386,4.750992436547419e-05,14.361411564418052,0.00023237853319524332,12.07123557880704,0.71
18,wiki_medicine_02020,19,"ბუნებისმეტყველებისა და ტექნიკის მიღწევებმა, კლინიკურ-ანატომიური და კლინიკურ-ექსპერიმენტული მიმართულებების განვითარებამ, ავადმყოფობის კვლევის ობიექტურმა მეთოდებმა განაპირობებს მეცნიერული მედიცინის [MASK].",ჩამოყალიბება,ჩამოყალიბებას,ჩამოყალიბებამ,1.0846713179114193e-05,16.492382537626305,1.0532160405107392e-07,23.17869526526043,0.002020036614524406,8.951402841628557,0.74
19,wiki_metallurgy_02045,4,ლითონმცოდნეობის დამოუკიდებელ მეცნიერებად [MASK] განაპირობა ტექნიკურმა მოთხოვნებმა.,ჩამოყალიბება,ჩამოყალიბებას,ჩამოყალიბებამ,0.004248618271124328,7.878790558119752,0.0001005681855869036,13.27953839403977,3.5269824043461387e-06,18.1131341909589,0.79
20,wiki_metaphysics_02067,6,"პარმენიდემ ვერ შეძლო ბუნების მრავალფეროვნების [MASK], არსის მეტაფიზიკა დაუპირისპირა ფიზიკას, როგორც ბუნების ფილოსოფიას.",ახსნა,ახსნას,ახსნამ,3.4508349018058963e-06,18.144623116716662,5.55214719348813e-09,27.42430703814133,2.3409613803731415e-06,18.704467435303012,0.79
21,wiki_mineralogy_02109,8,1635 წელს იტალიელმა მეცნიერმა ბ. ცეზიუსმა შემოიღო [MASK] „მინერალოგია“.,ტერმინი,ტერმინს,ტერმინმა,0.1497769482533364,2.7391124951206174,1.2216441842180915e-05,16.320816327098083,0.00011392587581742907,13.0996169180723,0.81
22,wiki_mineralogy_02115,5,მინერალოგიური შინაარსის უძველესი წერილობითი [MASK] - ეპიფანე კვიპრელის (319-403) მინერალოგიური ტრაქტატის თარგმანი „თვალთა“ — შემოგვინახა „შატბერდის კრებულმა“ (X ს.).,წყარო,წყაროს,წყარომ,0.20673826336860654,2.2741226656626563,0.00048755780806757066,11.002139095111776,0.05286140120013715,4.24164152268974,0.81
23,wiki_molecular_02137,18,50-იანი წლების ბოლოს ინგლისელმა მეცნიერმა ჯ. კენდრიუმ და მ. პერუციმ რენტგენოსტრუქტურული ანალიზით დაადგინეს მიოგლობინისა და ჰემოგლობინის სამგანზომილებიანი [MASK].,სტრუქტურა,სტრუქტურას,სტრუქტურამ,4.341955159105956e-06,17.813223742511955,2.0739003986250572e-10,32.16693434009384,7.586074587890033e-09,26.97399929740156,0.72
24,wiki_morphology_02147,1,"[MASK] „მორფოლოგია“ მეცნიერებაში დაამკვიდრა იოჰან ვოლფგანგ ფონ გოეთემ[1], როდესაც გამოაქვეყნა შრომა სახელწოდებით „მცენარეთა მეტამორფოზების ახსნის ცდა“.",ტერმინი,ტერმინს,ტერმინმა,1.5668406558688764e-16,52.50299104973176,2.4586165636719668e-18,58.49685895263298,2.913772914325826e-17,54.92988916812681,1.0
25,wiki_morphology_02161,2,გეომორფოლოგიური [MASK] (მორფოლოგიური ანალიზი) შემოგვთავაზა გერმანელმა გეოლოგმა და გეომორფოლოგმა ვალტერ პენკმა 1924 წელს.,ანალიზი,ანალიზს,ანალიზმა,0.14034190773963928,2.8329822159351945,3.729137519605856e-07,21.35465466377599,1.4899561501177252e-06,19.356298696984794,0.81
26,wiki_music_02181,6,თანამედროვე ევროპული მუსიკალური ნოტაციის პირველი [MASK] კათოლიკე ბერებმა მსოფლიო მასშტაბით საეკლესიო ლიტურგიის სტანდარტიზების მიზნით განავითარეს.,ფორმები,ფორმებს,ფორმებმა,1.6480450283455794e-07,22.532741003435913,8.626782171096316e-13,40.07624270559175,3.0681956562600466e-11,34.9238185585356,0.79
27,wiki_novel_02197,5,"ბლოხმა მოგვიანებით წიგნის სამი [MASK] დაწერა, თუმცა ფილმის გაგრძელებებთან კავშირში არცერთი მათგანია.",გაგრძელება,გაგრძელებას,გაგრძელებამ,4.915378616256337e-07,20.956194117074414,7.851601536603014e-09,26.924365895109005,7.947663735875606e-10,30.22875011514454,0.77
28,wiki_novel_02205,2,"ეს [MASK] ლიტერატურის თეორიაში პირველად შემოიტანეს ნორთროპ ფრაიმ და მიხეილ ბახტინმა, როგორც განზოგადება ანტიკური ჟანრისა „მენიპოსის სატირა“.",ტერმინი,ტერმინს,ტერმინმა,0.0008746584347083214,10.15899264346997,7.057592878049433e-07,20.434320454518907,2.266741182281084e-06,18.75094889653219,0.7
29,wiki_paleogeography_02282,4,"ქართულ პალეოგრაფიას მეცნიერული [MASK] ივანე ჯავახიშვილმა ჩაუყარა, წიგნით — „ქართული დამწერლობათმცოდნეობა, ანუ პალეოგრაფია“.",საფუძველი,საფუძველს,საფუძველმა,4.100207952748329e-12,37.82744005701746,4.694543297496057e-17,54.241792799079555,8.954165807170796e-16,49.988290484860485,0.87
30,wiki_paleogeography_02284,4,ფილიგრანის აღმნიშვნელი ქართული [MASK] ჭვირნიშანი ივანე ჯავახიშვილმა შემოიღო.,ტერმინი,ტერმინს,ტერმინმა,8.39649651321979e-07,20.183709183624778,3.1513086692132024e-09,28.241401781403827,1.351376696600124e-07,22.819066781875616,0.83
31,wiki_paleontology_02316,6,ყველა ამ ტექნიკის გამოყენებამ პალეონტოლოგებს [MASK] მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,საშუალება,საშუალებას,საშუალებამ,0.947585940361023,0.07767130188320144,0.00816740755971257,6.935906063605907,0.0019271711353212604,9.019299594130358,0.98
32,wiki_philology_02413,2,განსაკუთრებული [MASK] ჰპოვა ამ დარგმა მეოცე საუკუნის საქართველოში.,განვითარება,განვითარებას,განვითარებამ,1.31307774609013e-06,19.538616229957004,2.6331402042526455e-09,28.50056851277896,3.213653012617701e-07,21.56928249873312,0.78
33,wiki_physical_02468,1,[MASK] ფიზიკური ქიმია შემოიღო მიხეილ ლომონოსოვმა.,ტერმინი,ტერმინს,ტერმინმა,2.675194365685188e-17,55.05313389905799,4.0799291800122945e-18,57.76616159806296,1.4646726535314774e-17,55.922199347001985,1.0
34,wiki_physical_02476,11,1840 წელს ჰერმან ჰესმა აღმოაჩინა რეაქციის სითბური ეფექტების ჯამის მუდმივობის [MASK].,კანონი,კანონს,კანონმა,0.031227542087435722,5.0010371701382015,2.1578676742724913e-06,18.8219621713769,9.565153603059096e-06,16.673780432891594,0.78
35,wiki_physical_02478,7,მან მათემატიკურად გამოსახა ქიმიური კინეტიკის ძირითადი [MASK] (ვანტ-ჰოფის კანონი).,კანონები,კანონებს,კანონებმა,0.0015687821150392463,9.316139291425856,9.120675570294767e-07,20.064355975148583,6.52310949322442e-05,13.904080629449844,0.7
36,wiki_physical_02487,8,გასული საუკუნის 30-იან წწ. ფიზიკური გეოგრაფიის ძირითადი [MASK] დაამუშავეს ლევ ბერგისა და ანდრია გრიგორიევის მიმდევრებმა.,მიმართულებები,მიმართულებებს,მიმართულებებმა,1.5689057900625466e-06,19.2818098456289,2.0049666196683592e-13,42.18148701582798,5.254128523128036e-09,27.503901362800665,0.79
37,wiki_physical_02495,1,[MASK] დედამიწისმცოდნეობა პირველად შემოიღო გერმანელმა გეოგრაფმა კარლ რიტერმა XIX საუკუნის დასწყისში და იხმარებოდა დაახლოებით ქვეყანათმცოდნეობის გაგებით.,ტერმინი,ტერმინს,ტერმინმა,9.536120733497528e-16,49.89744701682353,5.056398063995213e-17,54.13466756920107,2.418450507407235e-16,51.87676650427127,1.0
38,wiki_phytopathology_02532,3,ამ აღმოჩენებმა [MASK] დააინტერესა და შემდგომში ასეთივე ბუნების პარაზიტული სხვა ორგანიზმებიც (ბაქტერიები და სხვა) აღმოაჩინეს.,ბევრი,ბევრს,ბევრმა,0.1329140067100525,2.911434948540029,0.000257814125166622,11.921381071049336,1.2154183870866338e-05,16.32818745190389,0.72
39,wiki_semiotics_02659,3,"მის ჩამოყალიბებას [MASK] შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის განვითარებამ.",ხელი,ხელს,ხელმა,0.9770836234092712,0.03344605478673177,1.2262775669607244e-09,29.603067285109127,0.01777114532887936,5.8143195254567,0.99
40,wiki_sociology_02715,1,[MASK] პირველად გამოიყენა სოციოლოგიის მამად აღიარებულმა ოგიუსტ კონტმა.,ტერმინი,ტერმინს,ტერმინმა,3.3550702937646e-17,54.726434619713885,3.2952502806438224e-18,58.07431766309397,1.4847190641376099e-18,59.22451573527549,1.0
41,wiki_telecommunications_02847,7,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც [MASK] ჩაუყარა წერილობითმა ინფორმაციამ, საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",საფუძველი,საფუძველს,საფუძველმა,1.6352008811257947e-13,42.47559735475305,1.2094938245606521e-18,59.52030230475511,2.2989326026404115e-17,55.27181344161877,0.84
42,wiki_theater_02866,6,"1949 წლის 9 ივნისს ხანძარმა [MASK] გაანადგურა, გადარჩა მხოლოდ ფასადი, რუსთაველის პროსპექტზე, რომლის  აღდგენა ერთ წელიწადში მოხერხდა.",შენობა,შენობას,შენობამ,0.042082399129867554,4.570639234334193,2.144386948292262e-05,15.509075215090679,6.918229467530336e-06,17.141165702739997,0.88
43,wiki_veterinary_02931,2,"პირველად [MASK] „ვეტერინარია“, იხმარა რომაელმა აგრონომმა და მეცნიერმა კოლუმელიამ (ახ.წ. I საუკუნე).",ტერმინი,ტერმინს,ტერმინმა,0.0374509526875857,4.738853770952551,2.902947961053841e-05,15.072121764340123,0.0002744570254274506,11.831132110305774,0.81
44,wiki_automotive_00362,3,მექანიკამ მეცნიერული [MASK] მიიღო გალილეო გალილეის შრომებში.,სახე,სახეს,სახემ,0.021984573453664776,5.507364648229499,8.775049353470026e-06,16.798161329741024,9.893603023883176e-06,16.625072556118816,0.83
45,wiki_banking_00400,17,"2014 წლის 18 ივლისს, ეროვნული ბანკის აღმასრულებელმა დირექტორმა, გიორგი მელაშვილმა Unicode Consortium-ს გაუგზავნა წერილობითი [MASK], ლარის სიმბოლოს Unicode Standard-ის ვალუტების ბლოკში დასარეგისტრირებლად.",მოთხოვნა,მოთხოვნას,მოთხოვნამ,0.30941417813301086,1.692388788683693,0.0023485065062897057,8.734040694226323,0.003906243767974216,8.000002301675485,0.84
46,wiki_bioinformatics_00465,4,ინფორმატიკის განვითარებას დიდი [MASK] მისცა კომპიუტერის გამოგონებამ და კომპიუტერული ტექნოლოგიის განვითარებამ.,სტიმული,სტიმულს,სტიმულმა,3.2049609169309946e-06,18.251261805395487,1.4866794465877379e-16,52.578755906901506,8.659071108725867e-11,33.42699677385648,0.83
47,wiki_bioinformatics_00480,18,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ ინჟინერებმა არ იცოდნენ საკმარისი და საჭირო [MASK] ბიოლოგიის შესახებ.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,0.609077513217926,0.715302252931441,0.0006646557566348037,10.555105056657233,0.004009353928267954,7.962414506729624,0.9
48,wiki_criminal_00758,4,"პირველი სისხლის სამართლის [MASK] მიიღო საფრანგეთმა, რომელსაც ნაპოლეონის კოდექსსაც კი უწოდებენ.",კოდექსი,კოდექსს,კოდექსმა,1.2080234628847278e-05,16.336991998698725,1.899421278577216e-09,28.971792933170324,1.659906322669082e-08,25.84432293417383,0.86
49,GLC_00004,4,მე ჩემი წილი [MASK] ჩავისუნთქე.,სული,სულს,სულმა,3.754552359474258e-09,27.988711942854884,4.688544252958614e-09,27.668212804390443,2.9555518194388905e-08,25.011997243638795,0.8
