Index,sentence_id,match_id,masked_text,form_grammatical_erg,form_ungrammatical_dat,form_ungrammatical_nom,p_form_grammatical_erg,I_form_grammatical_erg,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,certainty
10,wiki_mechanics_01979,1,[MASK] დასრულებული სახე მიიღო ისააკ ნიუტონის შრომებში.,მექანიკამ,მექანიკას,მექანიკა,5.405622105992879e-08,24.14096409903279,6.077500913855654e-10,30.61580274368586,2.618940899269783e-10,31.830297445615987,0.72
11,wiki_medicine_02020,4,"ბუნებისმეტყველებისა და ტექნიკის [MASK], კლინიკურ-ანატომიური და კლინიკურ-ექსპერიმენტული მიმართულებების განვითარებამ, ავადმყოფობის კვლევის ობიექტურმა მეთოდებმა განაპირობებს მეცნიერული მედიცინის ჩამოყალიბება.",მიღწევებმა,მიღწევებს,მიღწევები,2.4630965162426327e-07,21.953023503375697,6.182248171171526e-07,20.62536509540328,5.780802267888426e-10,30.688011223001364,0.82
12,wiki_metallurgy_02045,7,ლითონმცოდნეობის დამოუკიდებელ მეცნიერებად ჩამოყალიბება განაპირობა ტექნიკურმა [MASK].,მოთხოვნებმა,მოთხოვნებს,მოთხოვნები,6.5880584716797e-13,40.46521187391346,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,0.92
13,wiki_metaphysics_02050,2,ფარდობითობის [MASK] უარყო აბსოლუტური უძრაობის არსებობის მეტაფიზიკური თვალსაზრისი.,თეორიამ,თეორიას,თეორია,3.792071358464502e-05,14.686654361589294,0.0013448934769257899,9.538292376859305,3.402706482668359e-05,14.842957764586108,0.6
14,wiki_metaphysics_02067,1,"[MASK] ვერ შეძლო ბუნების მრავალფეროვნების ახსნა, არსის მეტაფიზიკა დაუპირისპირა ფიზიკას, როგორც ბუნების ფილოსოფიას.",პარმენიდემ,პარმენიდეს,პარმენიდე,4.55783854141528e-21,67.5721401736973,2.0407813019216075e-20,65.40944031191675,6.293825294731433e-23,73.75040904983635,0.93
15,wiki_mineralogy_02109,4,1635 წელს იტალიელმა [MASK] ბ. ცეზიუსმა შემოიღო ტერმინი „მინერალოგია“.,მეცნიერმა,მეცნიერს,მეცნიერი,0.0014865254514278836,9.393840120216092,3.0693740882270504e-06,18.313624080463313,1.549937687386649e-06,19.29935835376359,0.81
16,wiki_mineralogy_02115,22,მინერალოგიური შინაარსის უძველესი წერილობითი წყარო - ეპიფანე კვიპრელის (319-403) მინერალოგიური ტრაქტატის თარგმანი „თვალთა“ — შემოგვინახა „შატბერდის [MASK]“ (X ს.).,კრებულმა,კრებულს,კრებული,3.359747612742154e-06,18.183215708796734,0.0032474645413458343,8.266470511507423,1.36104170609657e-09,29.452641578285565,0.64
17,wiki_molecular_02137,5,50-იანი წლების ბოლოს ინგლისელმა [MASK] ჯ. კენდრიუმ და მ. პერუციმ რენტგენოსტრუქტურული ანალიზით დაადგინეს მიოგლობინისა და ჰემოგლობინის სამგანზომილებიანი სტრუქტურა.,მეცნიერმა,მეცნიერს,მეცნიერი,1.009061827667556e-06,19.91855399474451,1.996781520574588e-06,18.933892081523176,1.583369026273107e-08,25.91242722419954,0.87
18,wiki_novel_02194,1,[MASK] შთააგონა ალფრედ ჰიჩკოკის 1960 წლის ამავე სახელწოდების ფილმი და ტელესერიალი „ბეიტსის მოტელი“ (2013-2017).,რომანმა,რომანს,რომანი,1.0841183052689206e-06,19.815046368802374,9.870024086922058e-07,19.95044305875574,2.8697838390228775e-08,25.054482686349278,0.77
19,wiki_oriental_02269,1,"[MASK], თურქთა დემოგრაფიული მოძლიერების შედეგად ევროპაში, მეტად გაიფართოვა მეცნიერული კვლევის სპექტრი, საქართველოში კი თურქოლოგიას ჩაეყარა საფუძველი თბილისის უნივერსიტეტის დაარსების შემდეგ.",თურქოლოგიამ,თურქოლოგიას,თურქოლოგია,0.00033094425967338426,11.561124132500609,0.0004520350756593989,11.111277656651174,1.9855960377795568e-05,15.620068332724502,0.72
20,wiki_paleontology_02316,4,ყველა ამ ტექნიკის [MASK] პალეონტოლოგებს საშუალება მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,გამოყენებამ,გამოყენებას,გამოყენება,2.3705255627137525e-07,22.008289713669264,2.513440620077747e-07,21.923833058381476,1.0783103299161228e-09,29.78858041893778,0.85
21,wiki_philology_02413,5,განსაკუთრებული განვითარება ჰპოვა ამ [MASK] მეოცე საუკუნის საქართველოში.,დარგმა,დარგს,დარგი,5.856869881990566e-05,14.059510630986846,7.110502597007357e-06,17.101617030775785,7.4235271288044665e-06,17.039463754151836,0.76
22,wiki_physical_02471,1,[MASK] დაადგინა ფიზიკური ქიმიის ერთ-ერთი ძირითადი კანონი — მასის მუდმივობის კანონი.,მანვე,მას,იგი,0.25957044929095474,1.9458019453255522,5.5519230954814745e-06,17.458580985294155,2.8054390099896393e-07,21.765270115132623,0.77
23,wiki_politics_02589,5,ისინი მიიჩნევენ რომ ამ [MASK] ჩინეთის ეკონომიკურ განვითარებაში დიდი წვლილი შეიტანა.,პოლიტიკამ,პოლიტიკას,პოლიტიკა,1.4346093103543853e-05,16.088982575693784,1.523079026810592e-05,16.002649674679976,6.723616934323215e-06,17.18233103729842,0.69
24,wiki_semiotics_02659,15,"მის ჩამოყალიბებას ხელი შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის [MASK].",განვითარებამ,განვითარებას,განვითარება,2.9071131491032144e-07,21.7139094398398,6.522348940052325e-06,17.226176943230634,0.00010247506725136197,13.252439442778275,0.75
25,wiki_sociology_02734,4,"მისი აზრით, [MASK] ბუნებისმეტყველებიდან უნდა აიღოს ისეთი მეთოდები, როგორიც არის დაკვირვება, ცდა და შედარებითი ანალიზი.",სოციოლოგიამ,სოციოლოგიას,სოციოლოგია,5.408164530071625e-08,24.140285716371604,5.824846617941798e-08,24.033204698421795,1.2245842736621147e-08,26.283132698132235,0.63
26,wiki_tax_02795,1,[MASK] თავისი შემოსავალის (გამომუშავებული ფულის) გარკვეული პროცენტი სახელმწიფოს უნდა გადაუხადოს.,მოსახლეობამ,მოსახლეობას,მოსახლეობა,0.05995728075504303,4.059921235611267,1.9754932509385994e-05,15.627427556926111,2.5986630589613937e-06,18.55379898233131,0.67
27,wiki_telecommunications_02839,7,პირველი ელექტრომაგნიტური ტელეგრაფი 1832 წელს რუსმა [MASK] პავლე შილინგმა შექმნა.,მეცნიერმა,მეცნიერს,მეცნიერი,5.314569118865057e-08,24.16547202976498,9.079514029508585e-08,23.3928096781004,1.5867413310410094e-13,42.51899827287394,0.81
28,wiki_telecommunications_02847,10,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა [MASK], საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",ინფორმაციამ,ინფორმაციას,ინფორმაცია,1.3037813125612014e-05,16.226938572461254,1.4096870472712901e-05,16.11426555682152,5.993612717247746e-07,20.670070798404286,0.67
29,wiki_theology_02898,2,ამ [MASK] ახლებურად დააყენა ღვთისმეტყველების პრობლემატიკა.,მოვლენამ,მოვლენას,მოვლენა,8.624545980713551e-16,50.04240100676612,4.212047724494456e-11,34.46668726088705,2.4572977489368584e-15,48.5318487447358,0.78
30,wiki_veterinary_02926,10,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი ინსტიტუტი და [MASK] მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",მან,მას,იგი,0.02704377472400666,5.208559655183791,0.0004673627263400706,11.063169700346604,0.000989923137240112,9.9803958683243,0.61
31,wiki_automotive_00362,1,[MASK] მეცნიერული სახე მიიღო გალილეო გალილეის შრომებში.,მექანიკამ,მექანიკას,მექანიკა,2.0845292096248863e-08,25.51570317093642,2.0480489481695206e-10,32.185030752853315,8.958259638154783e-11,33.37799056318358,0.74
32,wiki_biography_00445,4,"ვიზუალურმა და კინომატოგრაფიულმა [MASK] პერსონალური ცხოვრების აღწერაში ახალი განზომილება შეიტანეს, ის რაც წერითი ფორმებისთვის აქამდე შეუძლებელი იყო.",ეფექტებმა,ეფექტებს,ეფექტები,1.5445357280884584e-08,25.948251515430293,1.5727272284493652e-07,22.600228190716507,2.098480810038468e-11,35.47186377347923,0.68
33,wiki_bioinformatics_00465,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,4.20981974103588e-06,17.857810109020917,4.648017693398291e-06,17.714953008729456,1.7879680414468129e-09,29.059031904298504,0.82
34,wiki_bioinformatics_00480,12,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ [MASK] არ იცოდნენ საკმარისი და საჭირო ინფორმაცია ბიოლოგიის შესახებ.",ინჟინრებმა,ინჟინრებს,ინჟინრები,3.68022149484226e-06,18.051775971548885,2.773451493379476e-09,28.425670360494454,1.8068075210418417e-08,25.72198193481611,0.82
35,wiki_biology_00498,13,"პირველად ვირუსის, როგორც დაავადებათა გამომწვევის არსებობა, 1892 წელს დაამტკიცა რუსმა [MASK] დავით ივანოვსკიმ.",მეცნიერმა,მეცნიერს,მეცნიერი,1.5633242370709495e-06,19.28695154165701,1.3346706509764767e-05,16.193156694189287,3.5269197744466186e-09,28.07894409430499,0.67
36,wiki_biotechnology_00542,13,"ახალი ტექნოლოგიების (მიკროელექტრონიკა, რობოტექნიკა, ბიოტექნოლოგია და სხვ.) არნახულმა [MASK], რევოლუციამ ტელეკომუნიკაციებში, მსოფლიო კომპიუტერული ქსელის (ინტერნეტის, ელექტროფოსტის), ფიჭური კავშირგაბმულობის გავრცელებამ, მათი შესაძლებლობების განუხრელმა ზრდამ და გამოყენებამ, შედეგად მოგვცა ის, რომ შეიცვალა დროისა და მანძილის ოდინდელი მნიშვნელობა.",განვითარებამ,განვითარებას,განვითარება,0.00012201320777719877,13.000675053373584,0.00012527077342383555,12.96266251680361,2.383803985139822e-05,15.356374863340168,0.64
37,wiki_biotechnology_00547,5,"2022 წელს სინგაპურის ბიოფარმულმა [MASK] 18 მილიარდი ამერიკული დოლარის ღირებულების პროდუქცია აწარმოა, რაც ბოლო ორ ათწლეულში გასამმაგებული მაჩვენებელია.",მრეწველობამ,მრეწველობას,მრეწველობა,1.4648494266433233e-09,29.346600477802426,4.813941245629397e-07,20.98627813044989,2.0129080822521758e-11,35.53192774944841,0.77
38,wiki_children's_00631,3,"მიუხედავად ამისა [MASK] მოახერხა კუნძულიდან გამოქცევა, მისი ცხოვრებაც კარგად წარიმართა, მაგრამ იგი თავისი მეგობარის დაუდევრობის გამო დაიღუპა.",მან,მას,იგი,0.606253445148468,0.7220070542928325,0.002090168418362737,8.90216509041939,3.533930339472138e-06,18.11029496743368,0.85
39,wiki_computer_00677,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,4.20981974103588e-06,17.857810109020917,4.648017693398291e-06,17.714953008729456,1.7879680414468129e-09,29.059031904298504,0.82
40,wiki_criminal_00766,2,"ახალმა [MASK] ჩამოაყალიბა მტკიცებულებებისა და მტკიცების წესების ახლებური და მარტივი სისტემა, რომელიც ეყრდნობა ძირითად მტკიცებით სტანდარტებს — გონივრული ეჭვის, დასაბუთებული ვარაუდის, მაღალი ალბათობის ხარისხისა და გონივრული ეჭვის მიღმა (უტყუარი მტკიცებულების) სტანდარტებს.",კოდექსმა,კოდექსს,კოდექსი,3.618358491678382e-05,14.754305123264544,1.530140980321448e-05,15.995975891949909,2.3112933835673427e-08,25.366724359460754,0.73
41,GLC_00105,7,რატომღაც ბრძოლის ველის თავისებურ დრტვინვას მიამსგავსა [MASK] ეს გრგვინვა.,მან,მას,იგი,4.924439735987109e-07,20.953537068798195,7.223503871500727e-06,17.07886976104377,1.3250486517790698e-05,16.203595142389805,0.68
42,wiki_agriculture_00039,5,სოფლის მეურნეობის განვითარების საერთაშორისო [MASK] განვითარებად ქვეყნებში მაღალი ფასების პირობებში სოფლის მეურნეობის პროდუქციის გასაზრდელად გრანტისა და სესხების სახით 200 მილიონი აშშ დოლარი გამოყო.,ფონდმა,ფონდს,ფონდი,0.0006185618694871664,10.65879447660606,1.8513652548790556e-06,19.04297901748777,1.7124967379041138e-08,25.799323519179918,0.69
43,wiki_agriculture_00044,10,"ჩაის მრეწველობა ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის [MASK] სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",კომპანიამ,კომპანიას,კომპანია,4.899269697489216e-05,14.317073762419929,3.9825140447646845e-06,17.937889119745183,1.425136417765316e-07,22.74239663980176,0.7
44,wiki_analytical_00094,13,"ისტორიული წყაროების თანახმად ტერმინი „ქიმია“ იმ მნიშვნელობით, რომელიც, [MASK] დასავლურ ევროპულ ცივილიზაციაში შეიძინა, პირველად გამოიყენა ზოსიმე პანოპოლიტანელმა ჩვენი წელთაღრიცხვის IV საუკუნის მეორე ნახევარში.",მან,მას,იგი,0.19647401571273806,2.3475895706028505,0.004880879539996387,7.678643138174159,0.0007044870289973917,10.471139235645355,0.77
45,wiki_anthropology_00134,1,"[MASK] პირველმა გამოთქვა მოსაზრება კლიმატის გავლენის თაობაზე, როგორც ადამიანის, ასევე მისი სულიერი განვითარების წყობის ჩამოყალიბებაზე.",მან,მას,იგი,0.0073645580559968974,7.085185332320448,1.5785562936798663e-06,19.27296285909162,2.230104473710526e-05,15.452529176769461,0.84
46,wiki_art_00191,4,უძველესი ცივილიზაციების თითოეულმა [MASK] განავითარა მისთვის დამახასიათებელი გამორჩეული ხელოვნების სტილი.,ცენტრმა,ცენტრს,ცენტრი,7.23397647561796e-07,20.39870775775289,5.042775086394621e-09,27.563134973124722,3.7022587218160606e-09,28.00894713661713,0.81
47,wiki_art_00192,3,"აღორძინების ხანის [MASK] განსაკუთრებული მნიშვნელობა მიანიჭა მატერიალური სამყაროს რეალურად გამოსახვას და ადამიანის როლს მასში, რაც აისახა ადამიანის სხეულის რეალისტურ გადმოცემაში და გრაფიკული პერსპექტივის სისტემატიური მეთოდის განვითარებაში სამგანზომილებიანი სივრცის სიღრმის გადმოსაცემად.",ხელოვნებამ,ხელოვნებას,ხელოვნება,1.2504103126683727e-09,29.574951271964256,1.842432311605079e-06,19.04995695163503,2.686250570136814e-10,31.79368706501918,0.68
48,wiki_art_00214,1,[MASK] პრიორიტეტად ავსტრალიური ხელოვნები 2002 წლიდან გაიხადა.,მუზეუმმა,მუზეუმს,მუზეუმი,1.2434021149299947e-08,26.2611318211971,1.4681697280138903e-07,22.699477903380874,2.9638181783064337e-09,28.329895908805927,0.65
49,wiki_automatic_00317,6,საბჭოთა ოკუპაციის შემდეგ სახელმწიფო კონტროლიორის [MASK] ფუნქციონირება შეწყვიტა.,ინსტიტუტმა,ინსტიტუტს,ინსტიტუტი,2.3191795770330704e-06,18.71795403529776,4.891999196843241e-06,17.641144402317085,2.6568748794889297e-09,28.487622565559864,0.71
