Index,sentence_id,match_id,masked_text,form_grammatical_dat,form_ungrammatical_nom,form_ungrammatical_erg,p_form_grammatical_dat,I_form_grammatical_dat,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
20,wiki_general_01277,4,"გარდა ამისა, [MASK] აქვს უნარი წარმოქმნას მდგრადი გრძელი, სწორი და განტოტვილჯაჭვიანი ნაერთები.",ნახშირბადს,ნახშირბადი,ნახშირბადმა,4.307174190719818e-22,70.97567641729582,5.557868504262985e-21,67.2859582909662,7.42496701382874e-24,76.83388966068853,0.95
21,wiki_geology_01367,1,[MASK] მრავალსაუკუნოვანი ისტორია აქვს.,გეოლოგიას,გეოლოგია,გეოლოგიამ,9.544797906182594e-20,63.18384724625054,2.021209155600446e-19,62.101415182708536,1.2850869191595978e-22,72.720552145535,1.0
22,wiki_geophysics_01403,3,დედამიწის სეისმურობის [MASK] დიდი სახალხო-სამეურნეო მნიშვნელობა აქვს მშენებლობის რაციონალურად წარმართვისათვის (სეისმომედეგი ანუ ანტისეისმური მშენებლობა).,შესწავლას,შესწავლა,შესწავლამ,1.3698090700267438e-07,22.79952184615103,1.9253755268109598e-07,22.308356806543863,1.0130078928900008e-09,29.87870743898946,0.84
23,wiki_history_01516,5,"არსებობს გარკვეული კრიტერიუმები, [MASK] სამეცნიერო ლიტერატურა უნდა აკმაყოფილებდეს.",რომელსაც,რომელიც,რომელმაც,0.3123757839202881,1.6786454780664022,0.015620411373674868,6.000423741483969,0.00020921944815199814,12.222695414922832,0.86
24,wiki_hydrogeology_01555,3,ამგვარ წყალშემცველ [MASK] არტეზიული აუზი ეწოდება.,სტრუქტურას,სტრუქტურა,სტრუქტურამ,2.525116024742656e-08,25.239075080353203,3.217004339407065e-10,31.533563066834844,1.67748009341624e-11,35.794913397633636,0.76
25,wiki_international_01699,1,"[MASK] რა თქმა უნდა აქვს გარკვეული ტრადიციებიც, რადგან მრავალი საუკუნის განმავლობაში იგი ვითარდებოდა, როგორც სხვა სოციალური მეცნიერებების შემადგენელი ნაწილი.",თეორიას,თეორია,თეორიამ,9.25202785586973e-21,66.55072038300891,2.0866744776526493e-20,65.37735634090333,1.1905815940299569e-23,76.15267968631296,1.0
26,wiki_metaphysics_02053,13,"ახლა მეცნიერული ცოდნის გაღრმავებისა და დიფერენციაციის გამო იგი დაიშალა მრავალ დარგებად, [MASK] ერთმანეთთან არანაირი კავშირი არ აქვთ.",რომლებსაც,რომლებიც,რომლებმაც,0.2880162298679351,1.795777984295278,0.22495333850383756,2.152302316958222,0.014593770727515217,6.098503495892919,0.87
27,wiki_mineralogy_02114,3,"მინერალთა რეალურ [MASK] ახასიათებს დეფექტები და დისლოკაციები, გარკვეული მოუწესრიგებლობა.",სტრუქტურას,სტრუქტურა,სტრუქტურამ,4.261475998311461e-08,24.484071552443282,2.5315011541314174e-11,35.20121590177702,2.365970532816287e-13,41.94263312791572,0.9
28,wiki_marketing_01923,7,"გაცვლა ხორციელდება გარკვეული წესების დაცვით, [MASK] ჰქვია გარიგება.",რომელსაც,რომელიც,რომელმაც,0.43777674436569214,1.1917327773703708,0.0022745435126125817,8.78020725063488,7.325411570491267e-05,13.736730656331794,0.89
29,wiki_music_02167,1,[MASK] ფესვები 1940 და 1950-იანების როკ-ენ-როლიდან აქვს.,მას,იგი,მან,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.0
30,wiki_novel_02186,9,"რომანი — დიდი მოცულობის თხრობითი ლიტერატურული ნაწარმოები, [MASK] ახასიათებს რთული სიუჟეტი.",რომელსაც,რომელიც,რომელმაც,0.9714053869247437,0.0418546080438822,0.0018359338864684096,9.089270177643224,4.832204285776239e-05,14.33695902725594,0.99
31,wiki_novel_02201,1,"[MASK] მნიშვნელოვანი ადგილი უკავია თანამედროვე ლიტერატურაში, მაშინ, როდესაც ანტიკური ხანის ეპოქაში იგი ერთ-ერთი მეორეხარისხოვანი ჟანრთაგანი იყო.",რომანს,რომანი,რომანმა,1.650654212426169e-18,59.07166777928212,1.0073613339045582e-18,59.78412444654585,4.588722788412262e-19,60.91854114883642,1.0
32,wiki_novel_02206,1,[MASK] გამოკვეთილ ლაიტმოტივად გასდევს რუსეთის იმპერიის როლის საკითხი რიცხოვნებით მცირე ერების ცხოვრებაში.,რომანს,რომანი,რომანმა,1.0534331096323534e-19,63.041535093323034,3.2325095844498683e-19,61.423979155200904,1.6671714320182227e-19,62.37923134136329,1.0
33,wiki_paleogeography_02287,1,[MASK] ევალება გადამწერთა სოციალური და პროფესიული შემადგენლობის შესწავლაც.,მას,იგი,მან,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.0
34,wiki_psychology_02623,6,"ფროიდი გვაფრთხილებს, რომ ფსიქოანალიზის [MASK] აუცილებლად თან სდევს არასრულფასოვნების განცდის გაცნობიერება და ასევე საკუთარი აზროვნების წინააღმდეგობრივი დამოკიდებულება მისდამი.",შესწავლას,შესწავლა,შესწავლამ,3.0452868584175367e-06,18.324990436521293,3.2280589868167885e-06,18.24090162787994,2.6865808160129282e-09,28.47158161705516,0.85
35,wiki_psychology_02629,3,ფსიქოლოგია მარტო [MASK] აქვს.,ადამიანს,ადამიანი,ადამიანმა,9.504705667495722e-05,13.360998522851677,3.6857702070847127e-05,14.72767434688479,1.646515215821739e-09,29.17793700971827,0.72
36,wiki_sinology_02690,2,კონფუცის [MASK] ჰყავს მაღალკვალიფიციური ქართველი და ჩინელი პედაგოგები.,ინსტიტუტს,ინსტიტუტი,ინსტიტუტმა,6.346889746775132e-06,17.265518787860294,0.001715669175609947,9.187012893083182,1.0943851374483903e-11,36.41108850114667,0.82
37,wiki_sociolinguistics_02696,9,"სლენგი — მეტყველების არაფორმალური, არასტანდარტული სახეობა, [MASK] ახასიათებს ახლად გამოგონებული ან ახალი მნიშვნელობით ნახმარი სიტყვები და გამონათქვამები.",რომელსაც,რომელიც,რომელმაც,0.9672785401344299,0.04799670300697081,0.0009974298300221558,9.9694970293823,5.456230610434428e-06,17.48366394741459,0.98
38,wiki_sociology_02723,1,"[MASK] აინტერესებს ჩვენი ქმედება როგორც სოციალური არსებებისა; ამგვარად სოციოლოგიური ინტერესის სფერო მოიცავს, როგორც ანონიმურ ინდივიდუმთა მოკლე კონტაქტს ქუჩაში, ასევე გლობალურ სოციალურ პროცესთა შესწავლას.",სოციოლოგიას,სოციოლოგია,სოციოლოგიამ,1.5916475456264531e-26,85.69960956615975,1.724122291454517e-26,85.58426835910741,6.81985378147454e-30,96.88810203860352,1.0
39,wiki_banking_00402,4,"ასევე, ეროვნულ [MASK] აქვს ექსკლუზიური უფლება, დაამზადოს მიმოქცევის ან სხვა მიზნით, სამახსოვრო ფულის ნიშნები.",ბანკს,ბანკი,ბანკმა,0.0176692906189293,5.822612069585054,3.7280737145445482e-06,18.03313818289516,7.675375294961348e-07,20.313259370022873,0.8
40,wiki_biochemistry_00424,13,"ნუკლეინის მჟავის მოლეკულები ქმნის დნმს, იგი არის უაღრესად მნიშვნელოვანი ნივთიერება, [MASK] ყოველი უჯრედული ორგანიზმი გენური ინფორმაციის საწყობად იყენებს.",რომელსაც,რომელიც,რომელმაც,0.9531448483467102,0.06923261935439431,0.012609247118234638,6.3093740529837525,0.00018450339848641298,12.404064989093921,0.98
41,wiki_computer_00673,1,"[MASK] აქვს გაშვებადი სახე, ანუ პროცესორი მას იყენებს პირდაპირ, რათა შეასრულოს ინსტრუქციები.",პროგრამას,პროგრამა,პროგრამამ,2.2778045968152526e-16,51.96320552852538,1.000000000000001e-12,39.86313713864835,4.7660140722882677e-20,64.18577868646445,1.0
42,wiki_cosmology_00732,2,"სამყაროს [MASK] ხანგრძლივი ისტორია აქვს და მოიცავს მეცნიერებას, ფილოსოფიას, ეზოთერიციზმსა და რელიგიას.",შესწავლას,შესწავლა,შესწავლამ,2.72810732523717e-08,25.12752435720687,2.774260961543594e-08,25.103321257588416,2.0181101638493352e-11,35.5282041138652,0.82
43,GLC_00030,1,"[MASK] თავისი ამოცანა ჰქონდა გადასაწყვეტი – ეროვნულ-გამათავისუფლებელი მოძრაობა უნდა მიეყვანა ბოლომდე, გამხდარიყო დამოუკიდებელი.",მას,იგი,მან,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,1.0
44,wiki_astrophysics_00271,12,"ხოლო ჭიის ხვრელები მიეკუთვნებიან იმ ჰიპოთეზებისა და თეორიების რიცხვს, რომლებიც [MASK] დაუდასტურებია და არავის აღმოუჩენია, მაგრამ არსებობს მათი არსებობის თეორიული შესაძლებლობა.",არავის,არავინ,არავინ,0.7353516221046448,0.44349382838900986,0.009344842284917833,6.741613969186783,0.009344842284917833,6.741613969186783,0.9
45,wiki_phonology_02445,2,"ყოველ [MASK], ჩვეულებრივ, ერთი (ზოგჯერ ორი ან რამდენიმე) სამეტყველო ბგერა შეესაბამება.",ფონემას,ფონემა,ფონემამ,2.939849428793541e-11,34.985466777779514,1.262849565887312e-12,39.52645434708779,2.856785258058494e-14,44.9926007341431,0.7
46,wiki_phonology_02456,3,"ერთნაირი რაგვარობის [MASK] ჰომოგენური ბგერები ეწოდება, ხოლო სხვადასხვა რაგვარობის ბგერები ერთმანეთის მიმართ ჰეტეროგენულია.",ბგერებს,ბგერები,ბგერებმა,4.321055992597222e-06,17.82018464371498,3.399806126845556e-08,24.809972279739814,3.1904839306330763e-09,28.22357758630545,0.9
47,wiki_physical_02467,4,ნივთიერებათა აღნაგობის კრისტალთქიმიის [MASK] აქვს ორი ასპექტი: სტერეო ქიმია და კრისტალთსტრუქტურული.,ანალიზს,ანალიზი,ანალიზმა,1.1559155202021112e-06,19.72253260664051,0.00039637382724322384,11.300850675735978,4.507464913692783e-09,27.725036592287253,0.69
48,wiki_physical_02498,1,[MASK] როგორც მეცნიერებას საფუძველი ჩაეყარა უძველეს დროში.,დედამიწისმცოდნეობას,დედამიწისმცოდნეობა,დედამიწისმცოდნეობამ,6.023087848590818e-31,100.38926764028248,1.714848732252638e-31,102.20168962041855,4.5247434293091724e-32,104.12386304834509,1.0
49,wiki_political_02554,2,"პოლიტიკის [MASK] რამდენიმე ქვესფერო გააჩნია: პოლიტიკური თეორია, საჯარო პოლიტიკა, სახელმწიფო პოლიტიკა, საერთაშორისო ურთიერთობები და შედარებითი პოლიტიკა.",მეცნიერებას,მეცნიერება,მეცნიერებამ,4.0662939852588486e-08,24.551710236060195,2.900829692027291e-10,31.682815351607317,2.9954599374582474e-12,38.280359600226866,0.85
