Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
10,wiki_international_01662,7,"საერთაშორისო სამართლის ქვესახეობას წარმოადგენს საერთაშორისო საზღვაო [MASK], საერთაშორისო საჰაერო სამართალი, საერთაშორისო სამართალი კოსმოსური სივრცის გამოყენების თაობაზე, ადამიანის უფლებები, საერთაშორისო ეკონომიკური სამართალი, საერთაშორისო გარემოს დაცვის სამართალი.",სამართალი,სამართალს,სამართალმა,8.733671296193568e-09,26.770764619670853,2.490392181385235e-13,41.86869228096647,3.123627716504087e-13,41.5418427146135,0.79
11,wiki_international_01704,2,"ორივე [MASK] სახელმწიფოს და მის ინტერესებს, როგორც ცენტრალური სუვიექრის ანალიზებს, უპირველესად მიიჩნევს; ნეოლიბერალებს უბრალოდ აქვთ ამ ინტერესების უფრო დიდი კონცეფცია.",თეორია,თეორიას,თეორიამ,1.2799179464965677e-07,22.897445339905737,1.404465996599051e-07,22.76347496828533,7.802598650321387e-09,26.93339816135094,0.66
12,wiki_irrigation_01717,3,ამ მეთოდების [MASK] აუმჯობესებს სასოფლო სამეურნეო კულტურების მოსავლიანობას.,გამოყენება,გამოყენებას,გამოყენებამ,0.0009286788148765717,10.072532655174637,0.0004955612569667322,10.978648977718276,4.90554173602422e-05,14.315228007366642,0.82
13,wiki_linguistics_01814,3,"მონათესავე ენათა [MASK] გულისხმობს ლექსიკის (მარტივი ფუძეების ანუ ძირების), ბგერების (ფონემების), ფორმანტებისა და შესიტყვების (სინტაგმის) სტრუქტურის შესწავლას.",შედარება,შედარებას,შედარებამ,4.825028803910878e-09,27.626815299142258,2.864972151249572e-09,28.37883173854663,9.461240163656144e-11,33.299179741730114,0.72
14,wiki_literary_01833,2,"ლიტერატურის [MASK] (პოეტოლოგია) შეისწავლის ზოგად ლიტ. კანონზომიერებებს, ლიტ-რას, როგორც ფენომენს.",თეორია,თეორიას,თეორიამ,4.8944946838248906e-08,24.284264837936142,1.1437139045390014e-09,29.70362664113761,1.947268618604684e-10,32.257829036567784,0.82
15,wiki_management_01908,3,სამუშაოს დაშლის [MASK] წარმოადგენს პროექტის ზოგადი დაგეგმვის და კონტროლის სტანდარტულ ჩარჩოს.,სტრუქტურა,სტრუქტურას,სტრუქტურამ,1.0443197228377606e-11,36.47864557712468,1.3286265514412443e-12,39.45320148783062,6.338510228199222e-14,43.842849532056505,0.77
16,wiki_metallurgy_02027,6,"ტექნოლოგიური თვალსაზრისით, მეურნეობის ეს [MASK] მოიცავს ფერადი, კეთილშობილი და იშვიათი ლითონების მოპოვებას, მათ გამდიდრებას და გამოდნობას.",დარგი,დარგს,დარგმა,3.3972981520838894e-06,18.167180732426658,5.797382572675346e-07,20.71809497116599,3.8010068210262075e-08,24.649043144935103,0.76
17,wiki_molecular_02130,8,დნმ-ის მოლეკულის ასეთი თვითგაორმაგების უნარის გამო მემკვიდრეული [MASK] თაობიდან თაობას გადაეცემა.,ინფორმაცია,ინფორმაციას,ინფორმაციამ,5.263969099210401e-10,30.82312992874932,2.6939378710884614e-11,35.11149246471509,3.181351686579742e-12,38.19349727339173,0.72
18,wiki_music_02171,2,"ეს [MASK] კონკრეტულად ერთ ჟანრს ან ჟღერადობას არ გულისხმობს და მას სხვადასხვაგვარი მნიშვნელობა აქვს, დროისა და ადგილის მიხედვით.",ტერმინი,ტერმინს,ტერმინმა,3.559808864011688e-06,18.099768788341844,3.3500314381530704e-09,28.153178219474146,7.735885428065513e-10,30.267714520861574,0.74
19,wiki_novel_02190,3,ეს ვრცელი [MASK] ბოლო ორი საუკუნის საქართველოს სულიერ მდგომარეობას ასახავს და შეუნელებელი ინტერესით იკითხება.,რომანი,რომანს,რომანმა,9.063600996835766e-05,13.429556123048544,6.790950718046921e-08,23.811811196381928,1.5086887607860987e-07,22.66020145250433,0.73
20,wiki_philology_02400,10,"ანგლისტიკა შეიძლება განიხილებოდეს გერმანისტიკული მეცნიერების ერთ-ერთ დარგადაც, განსაკუთრებით [MASK] შეეხება ენათმეცნიერების სფეროს.",ეს,ამას,ამან,0.012820958159863952,6.285352105600498,3.168480579860208e-05,14.94584930139368,2.4012766291006686e-06,18.667766956491796,0.81
21,wiki_physics_02511,8,მის ერთ-ერთ ცენტრალურ თემას წარმოადგენს მატერიის აგებულების [MASK].,შესწავლა,შესწავლას,შესწავლამ,7.349404966461162e-11,33.66358159472169,1.3784000179898046e-11,36.07821441825655,6.275022102416885e-13,40.5354446928801,0.74
22,wiki_political_02561,1,"[MASK] პლურალიზმი ნიშნავს განსხვავებული აზრების, მსოფლმხედველობების, ცხოვრების წესის, ინტერესების თანაარსებობას.",ტერმინი,ტერმინს,ტერმინმა,1.707876721804412e-14,45.734789486520974,1.3589305525199197e-16,52.708377788431854,4.98000659323547e-17,54.15662996074726,1.0
23,wiki_politics_02578,6,მონეტარულ პოლიტიკას ძირითადად წარმართავს ცენტრალური [MASK] მონეტარული პოლიტიკის ინსტრუმენტების მეშვეობით.,ბანკი,ბანკს,ბანკმა,1.209686978518522e-07,22.978862883622263,1.9609624189132797e-09,28.92579096688403,3.324232139039287e-11,34.808187911307705,0.81
24,wiki_politics_02588,8,"ზოგიერთი ეკონომისტი თანხმდება, რომ სანდო შემოსავლის [MASK] ხელს შეუწყობს ინფლაციის თავიდან აცილებას.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,1.1686754822335275e-06,19.706694191352366,7.03905210500223e-07,20.438115498912225,1.4128615407446234e-08,26.076804669413363,0.81
25,wiki_sinology_02674,1,"[MASK] მოიცავს როგორც ჩინური ენის 7 დონეს, აგრეთვე ფონეტიკას, ჩინურ კულტურასა და ლიტერატურას, მითოლოგიას, რელიგიებსა და ჩინეთის ისტორიას.",პროგრამა,პროგრამას,პროგრამამ,4.553218647713512e-17,54.28589087316622,6.163576795888975e-18,57.17093790118679,2.5366314808589404e-18,58.451791766558436,1.0
26,wiki_sociology_02730,1,[MASK] სოციოლოგიას სოციალურ სტატიკად და სოციალურ დინამიკად ყოფდა.,კონტი,კონტს,კონტმა,5.38190274539986e-16,50.72273319745303,1.293628446205178e-17,56.10135430471141,1.9473465420304617e-18,58.833196064807375,1.0
27,wiki_sociology_02732,11,"ფემინიზმი მოიცავს სოციოლოგიურ თეორიებს, პოლიტიკურ და ფილოსოფიურ მოძრაობებს, [MASK] ეხება ქალთა მდგომარეობას სოციალურ, პოლიტიკურ და ეკონომიკურ კონტექსტში.",რომლებიც,რომლებსაც,რომლებმაც,0.14506641030311584,2.7852145885704744,0.0008184643938035547,10.254792723998936,1.7273736208473223e-08,25.786844595950733,0.8
28,wiki_tax_02805,2,"საგადასახადო [MASK] ადგენს ხარჯებს, რომელიც არ შეიძლება გამოიქვითოს.",კოდექსი,კოდექსს,კოდექსმა,7.337121422421657e-09,27.022138693390175,2.235681968283322e-15,48.6682064477471,3.332527344029327e-16,51.41423280524404,0.77
29,wiki_technology_02823,4,"თანამედროვე კომპიუტერები, [MASK] ეფუძნება ინტეგრირებულ წრედებს, მილიონიდან მილიარდამდე უფრო მეტად უნარიანია, ვიდრე ადრეული მანქანები და იკავებენ მცირე სივრცეს.",რომლებიც,რომლებსაც,რომლებმაც,0.8345473408699036,0.26093420407595064,0.0002631803779562608,11.891660450052576,1.739654465328427e-06,19.13276778661836,0.95
30,wiki_telecommunications_02847,13,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა ინფორმაციამ, საფოსტო [MASK] ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",კავშირი,კავშირს,კავშირმა,7.98360478549679e-09,26.900312549658327,7.460895592850757e-09,26.99800403452283,1.5462858211980542e-08,25.94661774209212,0.8
31,wiki_veterinary_02926,8,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი [MASK] და მან მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,5.27279589742326e-09,27.49878470090103,1.8972601293793014e-14,45.58307583120405,4.446615762180079e-16,50.99814177326713,0.96
32,wiki_volcanology_02983,14,"ძლიერი ამონთხევისას ლავა რელიეფის დადაბლებებს ავსებს და გაცივების შემდეგ ჩნდება ლავური განფენი, [MASK] შერჩევითი ეროზიის შედეგად ლავურ პლატოებს (ზეგნებს) წარმოქმნის.",რომლებიც,რომლებსაც,რომლებმაც,0.016079645603895187,5.9586205799703995,1.4724444820834817e-06,19.373355330468986,3.014606627989729e-07,21.661526905162138,0.94
33,wiki_aviation_00388,3,საერთაშორისო საჰაერო [MASK] უპირატესად არეგულირებს სამოქალაქო ავიაციის საქმიანობას.,სამართალი,სამართალს,სამართალმა,1.4005754008454864e-09,29.411333200100668,5.603862156587329e-11,34.054787574868364,5.633093294099969e-12,37.36920977326283,0.72
34,wiki_aviation_00390,9,"ასეთი ფრენების შესრულება რეგულირდება სპეციალური აერსანავიგაციო წესებით, [MASK] ქმნის საერთაშორისო ფრენების რეჟიმს.",რომლებიც,რომლებსაც,რომლებმაც,0.08435851335525511,3.5673225189425457,7.065186543733445e-05,13.788912821568152,6.541080269543463e-08,23.865895840376798,0.83
35,wiki_banking_00411,3,საქართველოს ეროვნული [MASK] წარმოადგენს საქართველოს ცენტრალურ ბანკს და მისი სტატუსი განსაზღვრულია ქვეყნის კონსტიტუციით.,ბანკი,ბანკს,ბანკმა,4.286611913437536e-05,14.509802665143615,7.74038519532093e-08,23.623019396146326,5.523624805205247e-09,27.43173752679672,0.73
36,wiki_bioinformatics_00481,25,"ამ პრობლემის გადასაჭრელად, ინჟინრები, რომელთაც სურდათ ბიოლოგიური ინჟინერიის შესწავლა, უფრო მეტი დროის დათმობა დაიწყეს და კვლევა ჩაუტარეს დეტალებსა და პროცესებს, [MASK] მოიცავენ როგორიცაა ბიოლოგიას, ფსიქოლოგიას და მედიცინას.",რომლებიც,რომლებსაც,რომლებმაც,0.9794513583183289,0.029954247984518335,0.0007521758541757362,10.376642384817126,1.8826335580518426e-06,19.01881635292407,0.99
37,wiki_biotechnology_00532,8,"თანამედროვე ბიოტექნოლოგიები მეტწილად გენურ ინჟინერიას იყენებენ — [MASK] მარტივ ცხოველთა და მცენარეთა უჯრედებს ცვლიან, რათა სასარგებლო თვისებები მიანიჭონ.",მეცნიერები,მეცნიერებს,მეცნიერებმა,2.05396669879888e-08,25.53701196783577,5.039751314972455e-10,30.885928402749165,4.0455474616767923e-10,31.202946001026092,0.82
38,wiki_cellular_00578,7,"ძირითადი პროცესი, რომელსაც ცხოველთა ემბრიონული [MASK] მოიცავს არის: ემბრიონული ინდუქცია, მორფოგენეზი, უჯრედების დიფერენცირება, ზრდა და დროის ზოგადი კონტროლი, ევოლუციური განვითარების ბიოლოგის კვლევის პერიოდში.",განვითარება,განვითარებას,განვითარებამ,2.7820060696715194e-08,25.099299191599965,2.1557230712015453e-10,32.11110909057214,2.4892299416929838e-09,28.5816533490921,0.71
39,wiki_cellular_00584,7,"ბიოპოლიმერები — მაღალმოლეკულური ბუნებრივი ნაერთები, [MASK] ყველა ცოცხალი ორგანიზმის სტრუქტურულ საფუძველს წარმოადგენენ და ცხოველმოქმედების პროცესში განმსაზღვრელ როლს ასრულებენ.",რომლებიც,რომლებსაც,რომლებმაც,0.9802697896957397,0.02874923271044164,0.000418867736312657,11.221217616028554,6.803765134849368e-07,20.487163324009234,0.99
40,wiki_cellular_00591,4,"დნმ-ის მოლეკულის ხაზოვანი [MASK] უზრუნველყოფს გენეტიკური ინფორმაციის ჩაწერას, მის გაორმაგებას დნმ-ის მატრიცული სინთეზის დროს და ერთი და იმავე გენის ასლების ე.ი. რნმ-ის მოლეკულების მიღებას.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,1.3473041012065186e-13,42.7549897140003,2.6255661204264016e-14,45.1143648004735,9.224782550912745e-15,46.6234065193371,0.75
41,wiki_civil_00652,9,"როგორც წესი, სამოქალაქო საქმეს პირველი ინსტანციით ერთი [MASK] იხილავს.",მოსამართლე,მოსამართლეს,მოსამართლემ,8.208043210241815e-13,40.14802690767877,5.755661464887919e-16,50.62586777971418,1.067972744409335e-14,46.412118499756446,0.78
42,wiki_civil_00666,2,„[MASK] ბატონისშვილის ვახტანგისა“ განსაზღვრავს სახელმწიფოსა და ეკლესიის მესვეურთა სტატუსს.,სამართალი,სამართალს,სამართალმა,4.415598183329979e-09,27.754743960242575,4.003097391673203e-11,34.54009232816675,1.7732628136994698e-11,35.714802671132944,0.86
43,wiki_criminal_00764,1,[MASK] ადგენს წინასასამართლო სხდომის სავალდებულოობას ყველა სისხლის სამართლის საქმეზე და ტარდება ბრალდებულის მოსამართლესთან პირველი წარდგენიდან სამოცი დღის ვადაში.,კოდექსი,კოდექსს,კოდექსმა,3.5620893065756055e-16,51.318125830916436,9.375945684195682e-21,66.53152578052894,3.1966104221012933e-21,68.0839470622008,1.0
44,wiki_criminology_00780,8,"დანაშაულთა გახსნის სასწავლო-სამეცნიერო და მეთოდოლოგიური რეკომენდაციების გარდა [MASK] შეისწავლის და ქმნის, აგრეთვე დანაშაულის გახსნისა და თავიდან აცილებისათვის გამოსაძიებელ საქმეზე საჭირო მტკიცებულებათა აღმოჩენის, მათი გამოკვლევის სპეციალურ ხერხებსა და სამეცნიერო-ტექნიკურ საშუალებებს.",იგი,მას,მან,0.010550958104431626,6.566482177595732,0.018263868987560272,5.774863773964727,0.0010858824243769052,9.846916383132413,0.94
45,GLC_00094,1,[MASK] საშუალებას იძლევა გადაწყდეს მნიშვნელოვანი პრობლემები განსაკუთრებული ძალების და სახსრების დახარჯვის გარეშე.,ეს,ამას,ამან,1.4862207819987821e-07,22.68184821627916,3.000808263304608e-11,34.955857902904306,3.51033837680145e-11,34.729598938871035,1.0
46,GLC_00123,3,დადგენილ დღეს [MASK] წერენ ტესტს.,მოსწავლეები,მოსწავლეებს,მოსწავლეებმა,4.055315834348364e-13,41.16525095536833,1.0224833359741813e-13,43.15298790264577,9.569591439125628e-16,49.89239218610192,0.76
47,wiki_architecture_00179,4,"უფრო ზუსტად ეს [MASK] აღწერს არქიტექტურას, რომლის მეშვეობით სახელმწიფო მასებზე იდეოლოგიურ ზეგავლენას ახდენდა, იყენებდა რა ამგვარ კონსტრუქციებს სახელმწიფოს ძლიერების გამოხატვის საშუალებად.",ტერმინი,ტერმინს,ტერმინმა,2.414041125001761e-07,21.982046410516812,1.4683016161686938e-10,32.66513259414286,2.3806601637196964e-11,35.28984735137957,0.74
48,wiki_art_00219,2,"ხელოვნების [MASK], როგორც ფორმა სათავეს იღებს იმანუელ კანტის ფილოსოფიაში, ხოლო XX საუკუნის დასაწყისში იგი როჯერ ფრაიმ და ქლაივ ბელმა განავითარეს.",თეორია,თეორიას,თეორიამ,2.2634646477631662e-08,25.396891985269963,7.962328993289713e-10,30.226090465891772,4.824303065388073e-11,34.27088850277535,0.83
49,wiki_automotive_00326,2,კომპიუტერული [MASK] უმეტესად სწავლობენ ელექტრო და პროგრამულ ინჟინერიას.,ინჟინრები,ინჟინრებს,ინჟინრებმა,4.0798555124406604e-11,34.51269098351922,5.802973199915076e-12,37.32634487259335,3.661818584296029e-14,44.63443301025879,0.73
