Index,sentence_id,match_id,masked_text,form_grammatical_erg,form_ungrammatical_dat,form_ungrammatical_nom,p_form_grammatical_erg,I_form_grammatical_erg,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,certainty
14,wiki_metaphysics_02067,1,"[MASK] ვერ შეძლო ბუნების მრავალფეროვნების ახსნა, არსის მეტაფიზიკა დაუპირისპირა ფიზიკას, როგორც ბუნების ფილოსოფიას.",პარმენიდემ,პარმენიდეს,პარმენიდე,7.759974829559291e-23,73.44829420954962,4.0438791101047135e-17,54.45703774390044,3.351534043316888e-22,71.33759649938072,0.63
15,wiki_mineralogy_02109,4,1635 წელს იტალიელმა [MASK] ბ. ცეზიუსმა შემოიღო ტერმინი „მინერალოგია“.,მეცნიერმა,მეცნიერს,მეცნიერი,1.505973783234106e-11,35.950512388709555,5.1743858513451076e-11,34.1698214046849,6.170728290352311e-11,33.91576827255914,0.63
16,wiki_mineralogy_02115,22,მინერალოგიური შინაარსის უძველესი წერილობითი წყარო - ეპიფანე კვიპრელის (319-403) მინერალოგიური ტრაქტატის თარგმანი „თვალთა“ — შემოგვინახა „შატბერდის [MASK]“ (X ს.).,კრებულმა,კრებულს,კრებული,3.814475058961731e-18,57.863221178289244,1.5736792206417198e-11,35.88706755244133,1.4889573858177494e-17,55.89847514872134,0.63
17,wiki_molecular_02137,5,50-იანი წლების ბოლოს ინგლისელმა [MASK] ჯ. კენდრიუმ და მ. პერუციმ რენტგენოსტრუქტურული ანალიზით დაადგინეს მიოგლობინისა და ჰემოგლობინის სამგანზომილებიანი სტრუქტურა.,მეცნიერმა,მეცნიერს,მეცნიერი,4.326861309098708e-12,37.74981626052368,4.320124252548929e-12,37.75206433182482,1.4518298958722656e-11,36.00333661436508,0.63
18,wiki_novel_02194,1,[MASK] შთააგონა ალფრედ ჰიჩკოკის 1960 წლის ამავე სახელწოდების ფილმი და ტელესერიალი „ბეიტსის მოტელი“ (2013-2017).,რომანმა,რომანს,რომანი,1.083154763779917e-11,36.425969650319956,4.0466231938695396e-11,34.52449052676372,1.4887884865929542e-11,35.96707024015582,0.63
19,wiki_oriental_02269,1,"[MASK], თურქთა დემოგრაფიული მოძლიერების შედეგად ევროპაში, მეტად გაიფართოვა მეცნიერული კვლევის სპექტრი, საქართველოში კი თურქოლოგიას ჩაეყარა საფუძველი თბილისის უნივერსიტეტის დაარსების შემდეგ.",თურქოლოგიამ,თურქოლოგიას,თურქოლოგია,1.6571308914288586e-16,52.42216195730571,4.340588757501406e-17,54.354886869973285,2.6481146472895315e-17,55.067812029650156,0.63
20,wiki_paleontology_02316,4,ყველა ამ ტექნიკის [MASK] პალეონტოლოგებს საშუალება მისცა აღმოეჩინათ დედამიწაზე ცხოვრების ევოლუციური ისტორიის დიდი ნაწილი.,გამოყენებამ,გამოყენებას,გამოყენება,2.2394455879863193e-11,35.37806743043451,5.277159309868959e-12,37.46337560156631,1.569129029837613e-11,35.8912450534352,0.63
21,wiki_philology_02413,5,განსაკუთრებული განვითარება ჰპოვა ამ [MASK] მეოცე საუკუნის საქართველოში.,დარგმა,დარგს,დარგი,4.267250377048547e-17,54.37947085123866,5.780381493600329e-12,37.33197242779731,7.906810769537102e-17,53.489681715451304,0.63
22,wiki_physical_02471,1,[MASK] დაადგინა ფიზიკური ქიმიის ერთ-ერთი ძირითადი კანონი — მასის მუდმივობის კანონი.,მანვე,მას,იგი,2.3811641370514433e-11,35.28954197269138,2.9618349799420706e-06,18.365077306905143,3.9495716919191203e-07,21.271800454326314,0.63
23,wiki_politics_02589,5,ისინი მიიჩნევენ რომ ამ [MASK] ჩინეთის ეკონომიკურ განვითარებაში დიდი წვლილი შეიტანა.,პოლიტიკამ,პოლიტიკას,პოლიტიკა,6.531729017854775e-12,37.1556721996634,1.6533143682552792e-12,39.13777606773779,1.3094736758043697e-12,39.474150080997426,0.63
24,wiki_semiotics_02659,15,"მის ჩამოყალიბებას ხელი შეუწყო მათემატიკური ლოგიკის, ემპირიული ფსიქოლოგიის, კიბერნეტიკის, მათემატიკური ლინგვისტიკის [MASK].",განვითარებამ,განვითარებას,განვითარება,3.7791846736197084e-11,34.623134024711774,8.371699550480113e-06,16.866048033269298,2.4970914814985285e-11,35.220960368074884,0.63
25,wiki_sociology_02734,4,"მისი აზრით, [MASK] ბუნებისმეტყველებიდან უნდა აიღოს ისეთი მეთოდები, როგორიც არის დაკვირვება, ცდა და შედარებითი ანალიზი.",სოციოლოგიამ,სოციოლოგიას,სოციოლოგია,1.3016090161095907e-22,72.70212193796655,5.541779345620728e-23,73.93399691354529,6.999064924591508e-23,73.59718399160398,0.63
26,wiki_tax_02795,1,[MASK] თავისი შემოსავალის (გამომუშავებული ფულის) გარკვეული პროცენტი სახელმწიფოს უნდა გადაუხადოს.,მოსახლეობამ,მოსახლეობას,მოსახლეობა,7.344046953599839e-12,36.986561856107265,3.4712268188741312e-06,18.1361229316789,1.0255276008287815e-11,36.50484272303736,0.63
27,wiki_telecommunications_02839,7,პირველი ელექტრომაგნიტური ტელეგრაფი 1832 წელს რუსმა [MASK] პავლე შილინგმა შექმნა.,მეცნიერმა,მეცნიერს,მეცნიერი,2.681359555525093e-12,38.440172448909344,7.2055475351435805e-12,37.01402907657266,8.997001611854194e-12,36.693692857255066,0.63
28,wiki_telecommunications_02847,10,"განასხვავებენ ასევე საფოსტო კავშირს, რომელსაც საფუძველი ჩაუყარა წერილობითმა [MASK], საფოსტო კავშირი ინფორმაციის მიღება-გადაცემას ფოსტის საშუალებით ახდენს.",ინფორმაციამ,ინფორმაციას,ინფორმაცია,5.593166350664565e-12,37.37947189938335,6.678218937850033e-07,20.514033272911004,3.410596851615635e-12,38.093112906871646,0.63
29,wiki_theology_02898,2,ამ [MASK] ახლებურად დააყენა ღვთისმეტყველების პრობლემატიკა.,მოვლენამ,მოვლენას,მოვლენა,1.4701554444329162e-17,55.91680890900565,3.604635222410543e-18,57.94485243725719,1.0947445726365254e-17,56.34218331565795,0.63
30,wiki_veterinary_02926,10,"1959 წელს ინსტიტუტს შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი ინსტიტუტი და [MASK] მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",მან,მას,იგი,1.2005594953734555e-06,19.667861669251554,8.936188351071912e-06,16.77190897500992,1.120852175517939e-06,19.766972549619663,0.63
31,wiki_automotive_00362,1,[MASK] მეცნიერული სახე მიიღო გალილეო გალილეის შრომებში.,მექანიკამ,მექანიკას,მექანიკა,3.270128654478436e-22,71.37307069169867,2.136872359105101e-23,75.30884544773204,2.0831806166519807e-22,72.02363015767219,0.63
32,wiki_biography_00445,4,"ვიზუალურმა და კინომატოგრაფიულმა [MASK] პერსონალური ცხოვრების აღწერაში ახალი განზომილება შეიტანეს, ის რაც წერითი ფორმებისთვის აქამდე შეუძლებელი იყო.",ეფექტებმა,ეფექტებს,ეფექტები,1.8627182489978544e-22,72.18500861587997,6.050830325095283e-23,73.8072130526333,6.419208605605233e-23,73.72195073726515,0.63
33,wiki_bioinformatics_00465,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,7.512719006154229e-23,73.49501103941583,1.0584619716200127e-17,56.3908081758991,8.556584284364801e-18,56.69767070801108,0.63
34,wiki_bioinformatics_00480,12,"როდესაც ინჟინრები და ბიოლოგები ერთობლივად მუშაობდნენ, წარმოიშვა პრობლემა, რომ [MASK] არ იცოდნენ საკმარისი და საჭირო ინფორმაცია ბიოლოგიის შესახებ.",ინჟინრებმა,ინჟინრებს,ინჟინრები,2.0002719888616168e-27,88.6918623768076,2.577366112863328e-22,71.71652060205275,3.0495053300058843e-22,71.47384285003551,0.63
35,wiki_biology_00498,13,"პირველად ვირუსის, როგორც დაავადებათა გამომწვევის არსებობა, 1892 წელს დაამტკიცა რუსმა [MASK] დავით ივანოვსკიმ.",მეცნიერმა,მეცნიერს,მეცნიერი,5.909040866831324e-12,37.30021316204611,7.735906880565843e-11,33.58963861499515,2.7089383024356698e-11,35.103481508022355,0.63
36,wiki_biotechnology_00542,13,"ახალი ტექნოლოგიების (მიკროელექტრონიკა, რობოტექნიკა, ბიოტექნოლოგია და სხვ.) არნახულმა [MASK], რევოლუციამ ტელეკომუნიკაციებში, მსოფლიო კომპიუტერული ქსელის (ინტერნეტის, ელექტროფოსტის), ფიჭური კავშირგაბმულობის გავრცელებამ, მათი შესაძლებლობების განუხრელმა ზრდამ და გამოყენებამ, შედეგად მოგვცა ის, რომ შეიცვალა დროისა და მანძილის ოდინდელი მნიშვნელობა.",განვითარებამ,განვითარებას,განვითარება,6.436141691621884e-12,37.176941051314444,1.1369972980901366e-06,19.746339743446338,6.861424337567461e-12,37.08462904746201,0.63
37,wiki_biotechnology_00547,5,"2022 წელს სინგაპურის ბიოფარმულმა [MASK] 18 მილიარდი ამერიკული დოლარის ღირებულების პროდუქცია აწარმოა, რაც ბოლო ორ ათწლეულში გასამმაგებული მაჩვენებელია.",მრეწველობამ,მრეწველობას,მრეწველობა,6.942997405044845e-30,96.86228421439154,5.418627757545324e-24,77.28834673531931,9.263531451144043e-30,96.44628056287554,0.63
38,wiki_children's_00631,3,"მიუხედავად ამისა [MASK] მოახერხა კუნძულიდან გამოქცევა, მისი ცხოვრებაც კარგად წარიმართა, მაგრამ იგი თავისი მეგობარის დაუდევრობის გამო დაიღუპა.",მან,მას,იგი,8.123701036311106e-07,20.2313595168187,3.7052400330139785e-06,18.042001563035484,4.481873645545418e-07,21.089394687722578,0.63
39,wiki_computer_00677,7,ინფორმატიკის განვითარებას დიდი სტიმული მისცა კომპიუტერის [MASK] და კომპიუტერული ტექნოლოგიის განვითარებამ.,გამოგონებამ,გამოგონებას,გამოგონება,7.512719006154229e-23,73.49501103941583,1.0584619716200127e-17,56.3908081758991,8.556584284364801e-18,56.69767070801108,0.63
40,wiki_criminal_00766,2,"ახალმა [MASK] ჩამოაყალიბა მტკიცებულებებისა და მტკიცების წესების ახლებური და მარტივი სისტემა, რომელიც ეყრდნობა ძირითად მტკიცებით სტანდარტებს — გონივრული ეჭვის, დასაბუთებული ვარაუდის, მაღალი ალბათობის ხარისხისა და გონივრული ეჭვის მიღმა (უტყუარი მტკიცებულების) სტანდარტებს.",კოდექსმა,კოდექსს,კოდექსი,3.533754205400302e-21,67.93928829767499,8.458718344252154e-17,53.3923385287549,1.2274919299504664e-21,69.464776452949,0.63
41,GLC_00105,7,რატომღაც ბრძოლის ველის თავისებურ დრტვინვას მიამსგავსა [MASK] ეს გრგვინვა.,მან,მას,იგი,9.565465006744495e-07,19.995661560081587,6.22096240476822e-06,17.294430781704413,8.942566296354926e-07,20.092807755428503,0.63
42,wiki_agriculture_00039,5,სოფლის მეურნეობის განვითარების საერთაშორისო [MASK] განვითარებად ქვეყნებში მაღალი ფასების პირობებში სოფლის მეურნეობის პროდუქციის გასაზრდელად გრანტისა და სესხების სახით 200 მილიონი აშშ დოლარი გამოყო.,ფონდმა,ფონდს,ფონდი,4.637044102559364e-18,57.58150025983651,4.416697315173561e-12,37.72016917356959,8.404647076644642e-18,56.72351846810235,0.63
43,wiki_agriculture_00044,10,"ჩაის მრეწველობა ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის [MASK] სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",კომპანიამ,კომპანიას,კომპანია,1.7564664420677072e-11,35.72853303015258,3.55959309672471e-06,18.099856235685515,1.3105244770465631e-11,36.15106474420842,0.63
44,wiki_analytical_00094,13,"ისტორიული წყაროების თანახმად ტერმინი „ქიმია“ იმ მნიშვნელობით, რომელიც, [MASK] დასავლურ ევროპულ ცივილიზაციაში შეიძინა, პირველად გამოიყენა ზოსიმე პანოპოლიტანელმა ჩვენი წელთაღრიცხვის IV საუკუნის მეორე ნახევარში.",მან,მას,იგი,1.1276828217887677e-06,19.75820722479555,4.21768754677032e-06,17.855116347455166,4.842675593863535e-07,20.977692302775207,0.63
45,wiki_anthropology_00134,1,"[MASK] პირველმა გამოთქვა მოსაზრება კლიმატის გავლენის თაობაზე, როგორც ადამიანის, ასევე მისი სულიერი განვითარების წყობის ჩამოყალიბებაზე.",მან,მას,იგი,2.61293098446913e-06,18.54589955016914,7.911819011496849e-06,16.947559145527766,2.8955132620467364e-06,18.39774946464113,0.63
46,wiki_art_00191,4,უძველესი ცივილიზაციების თითოეულმა [MASK] განავითარა მისთვის დამახასიათებელი გამორჩეული ხელოვნების სტილი.,ცენტრმა,ცენტრს,ცენტრი,4.31650892627531e-11,34.43134407186174,1.1227281902392852e-05,16.442631777382108,6.89632271187253e-11,33.75538175716392,0.63
47,wiki_art_00192,3,"აღორძინების ხანის [MASK] განსაკუთრებული მნიშვნელობა მიანიჭა მატერიალური სამყაროს რეალურად გამოსახვას და ადამიანის როლს მასში, რაც აისახა ადამიანის სხეულის რეალისტურ გადმოცემაში და გრაფიკული პერსპექტივის სისტემატიური მეთოდის განვითარებაში სამგანზომილებიანი სივრცის სიღრმის გადმოსაცემად.",ხელოვნებამ,ხელოვნებას,ხელოვნება,9.209337279246389e-12,36.66003979757011,3.3105455291998663e-12,38.13606816710767,9.3586904609619e-12,36.63683046756297,0.63
48,wiki_art_00214,1,[MASK] პრიორიტეტად ავსტრალიური ხელოვნები 2002 წლიდან გაიხადა.,მუზეუმმა,მუზეუმს,მუზეუმი,4.312101685863329e-24,77.61788307787951,1.945996472459388e-18,58.834196613048746,1.3637191498015483e-23,75.95679962229069,0.63
49,wiki_automatic_00317,6,საბჭოთა ოკუპაციის შემდეგ სახელმწიფო კონტროლიორის [MASK] ფუნქციონირება შეწყვიტა.,ინსტიტუტმა,ინსტიტუტს,ინსტიტუტი,2.2952260004103474e-23,75.20570996619142,3.241700596845478e-06,18.234817719490604,1.1167886728686732e-17,56.313421399017244,0.63
