Index,sentence_id,match_id,masked_text,form_grammatical_dat,form_ungrammatical_nom,form_ungrammatical_erg,p_form_grammatical_dat,I_form_grammatical_dat,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
10,wiki_entomology_01079,1,"[MASK] აქვთ მღრღნელი (ახასიათებთ სწორფრთიანებს, ხეშეშფრთიანებს ანუ ხოჭოებს და სხვა) ან მწუწნავი (ახასიათებთ ქერცლფრთიანებს ანუ პეპლებს, ბუზებს) პირის აპარატი.",მწერებს,მწერები,მწერებმა,2.0933364089269428e-11,35.475404865712186,5.295792798100116e-12,37.45829046193397,4.2937523495470694e-12,37.76089815527273,0.63
11,wiki_entomology_01084,1,"[MASK] ახასიათებთ მკვეთრი, ლამაზი შეფერილობა, უფრო ხშირად მბრწყინავი ლურჯი ან მწვანე ელფერი დაკრავთ.",ხოჭოებს,ხოჭოები,ხოჭოებმა,5.0598454776039675e-23,74.06525285521671,1.9689612441759822e-23,75.42691146801364,3.684801065061157e-23,74.52275944916686,0.63
12,wiki_entomology_01088,2,უკანა [MASK] ეკუთვნის მსხვილი და სწორი ნაწლავი.,ნაწლავს,ნაწლავი,ნაწლავმა,7.371821013864809e-23,73.52232513932248,4.350490296447051e-23,74.28316818181752,7.72193407453664e-23,73.45538394498337,0.63
13,wiki_epidemiology_01114,2,მსხვილმასშტაბიან [MASK] პანდემია ეწოდება.,ეპიდემიას,ეპიდემია,ეპიდემიამ,3.576704974279186e-28,91.17535553479426,2.12654686971216e-22,71.99390543478913,8.966596503513941e-28,89.84942617886776,0.63
14,wiki_ethics_01132,2,"ეთიკის [MASK] არ გააჩნია კანონის ძალა და ემყარება ადამიანთა ჯგუფის მიერ დადგენილ წესებს, რომლებიც თავის მხრივ ითვალისწინებენ საზოგადოებაში დადგენილ მორალურ წესებს და საერთაშორისოდ აღიარებულ ნორმებს ამა თუ იმ სფეროში.",კოდექსს,კოდექსი,კოდექსმა,8.88458259163504e-23,73.25304218410966,1.5001241880775941e-15,49.24383948385105,3.55581085038714e-23,74.57416759965513,0.63
15,wiki_ethnography_01166,1,"[MASK] ძველთაგანვე აინტერესებდათ მახლობელი თუ შორეული ხალხების ყოფის თავისებურებანი, მათი ზნე-ჩვეულებები და რწმენა-წარმოდგენები.",ადამიანებს,ადამიანები,ადამიანებმა,8.730386787299484e-12,36.737091566837435,2.1071766792329534e-12,38.787825854599,1.8240765490311805e-12,38.9959708638659,0.63
16,wiki_farming_01204,5,"დიდი სასურსათო მნიშვნელობა აქვს [MASK], რომლისთვისაც ამრავლებენ საკვერცხე მიმართულების ქათმებს.",კვერცხს,კვერცხი,კვერცხმა,1.1191051359465526e-22,72.92007250877367,1.5718022931917012e-22,72.42999832575865,5.1853230535975084e-23,74.02991230845196,0.63
17,wiki_finance_01239,2,"სახელმწიფო [MASK] ბიუჯეტის ფორმირების, განხილვის, დამტკიცების, შესრულების და შესრულების შესახებ ანგარიშის შედგენისა და დამტკიცების საქმეში ეწოდება საბიუჯეტო პროცესი.",ქმედებას,ქმედება,ქმედებამ,8.654851558557017e-18,56.681196632178434,9.05189927184103e-17,53.29455708248212,1.5976476477265433e-22,72.4064688225157,0.63
18,wiki_finance_01240,4,"ფინანსური ინფორმაციის ყველა [MASK], საკუთარი ინტერესებიდან გამომდინარე, სხვადასხვა სახის ინფორმაცია აინტერესებს, მაგრამ ბასს-ები ორიენტირებულნი არიან ინვესტორთა ინტერესებზე.",მომხმარებელს,მომხმარებელი,მომხმარებელმა,2.762959827685936e-18,58.32849112186975,1.0216361346307053e-17,56.44189615480876,2.3899944516302126e-17,55.21577034409038,0.63
19,wiki_forestry_01244,2,მთის [MASK] უკავიათ მრავალი ქედის ფერდობი მთისწინეთიდან დაწყებული ალპურ სარტყლამდე და მთის ტუნდრამდე.,ტყეებს,ტყეები,ტყეებმა,2.56684207507942e-17,55.11278307623239,9.121701117555149e-17,53.283474713585086,5.1302902184169e-17,54.113737172276636,0.63
20,wiki_general_01277,4,"გარდა ამისა, [MASK] აქვს უნარი წარმოქმნას მდგრადი გრძელი, სწორი და განტოტვილჯაჭვიანი ნაერთები.",ნახშირბადს,ნახშირბადი,ნახშირბადმა,1.939532266120068e-23,75.44863740562008,5.045240254472612e-23,74.06942321026636,8.74017771541802e-24,76.59861166272579,0.63
21,wiki_geology_01367,1,[MASK] მრავალსაუკუნოვანი ისტორია აქვს.,გეოლოგიას,გეოლოგია,გეოლოგიამ,2.0067769721275166e-17,55.46789732477765,2.16011301567207e-17,55.361670817879606,1.389532932222997e-17,55.99817758596534,0.63
22,wiki_geophysics_01403,3,დედამიწის სეისმურობის [MASK] დიდი სახალხო-სამეურნეო მნიშვნელობა აქვს მშენებლობის რაციონალურად წარმართვისათვის (სეისმომედეგი ანუ ანტისეისმური მშენებლობა).,შესწავლას,შესწავლა,შესწავლამ,1.3476281206027478e-18,59.36428326974686,2.2025928431139198e-18,58.6555028754434,6.178263317263256e-18,57.16750434810856,0.63
23,wiki_history_01516,5,"არსებობს გარკვეული კრიტერიუმები, [MASK] სამეცნიერო ლიტერატურა უნდა აკმაყოფილებდეს.",რომელსაც,რომელიც,რომელმაც,2.532357257223339e-06,18.5910876191921,3.0820958727417768e-06,18.30765682980183,9.168299584416666e-06,16.73491438278927,0.63
24,wiki_hydrogeology_01555,3,ამგვარ წყალშემცველ [MASK] არტეზიული აუზი ეწოდება.,სტრუქტურას,სტრუქტურა,სტრუქტურამ,2.302361648843577e-17,55.269663147115644,3.470943267085155e-17,54.67744982872062,4.119870240098634e-17,54.43017871424809,0.63
25,wiki_international_01699,1,"[MASK] რა თქმა უნდა აქვს გარკვეული ტრადიციებიც, რადგან მრავალი საუკუნის განმავლობაში იგი ვითარდებოდა, როგორც სხვა სოციალური მეცნიერებების შემადგენელი ნაწილი.",თეორიას,თეორია,თეორიამ,4.250689294755618e-17,54.38508080442504,2.7124923397576728e-17,55.03315854978029,3.309420720676254e-17,54.746198902561936,0.63
26,wiki_metaphysics_02053,13,"ახლა მეცნიერული ცოდნის გაღრმავებისა და დიფერენციაციის გამო იგი დაიშალა მრავალ დარგებად, [MASK] ერთმანეთთან არანაირი კავშირი არ აქვთ.",რომლებსაც,რომლებიც,რომლებმაც,9.423051174475189e-12,36.6269428599632,3.035270083273642e-06,18.329743673777894,1.341035267792886e-10,32.79593376979616,0.63
27,wiki_mineralogy_02114,3,"მინერალთა რეალურ [MASK] ახასიათებს დეფექტები და დისლოკაციები, გარკვეული მოუწესრიგებლობა.",სტრუქტურას,სტრუქტურა,სტრუქტურამ,1.431090233139742e-17,55.95566297330631,4.3709706847270753e-17,54.344823910811655,3.560153138527284e-16,51.31891021873585,0.63
28,wiki_marketing_01923,7,"გაცვლა ხორციელდება გარკვეული წესების დაცვით, [MASK] ჰქვია გარიგება.",რომელსაც,რომელიც,რომელმაც,1.3378453331824851e-06,19.51165723208055,4.941273914482731e-07,20.948613631880352,3.375815822437288e-06,18.176332373603895,0.63
29,wiki_music_02167,1,[MASK] ფესვები 1940 და 1950-იანების როკ-ენ-როლიდან აქვს.,მას,იგი,მან,1.6961141682259055e-06,19.1693352859857,4.9521449909661905e-06,17.623515014326586,4.992969024897321e-06,17.611670612739413,0.63
30,wiki_novel_02186,9,"რომანი — დიდი მოცულობის თხრობითი ლიტერატურული ნაწარმოები, [MASK] ახასიათებს რთული სიუჟეტი.",რომელსაც,რომელიც,რომელმაც,2.250885245302925e-06,18.76107606217782,1.165046910500678e-06,19.711180523299415,1.0705277418310293e-05,16.511318291993664,0.63
31,wiki_novel_02201,1,"[MASK] მნიშვნელოვანი ადგილი უკავია თანამედროვე ლიტერატურაში, მაშინ, როდესაც ანტიკური ხანის ეპოქაში იგი ერთ-ერთი მეორეხარისხოვანი ჟანრთაგანი იყო.",რომანს,რომანი,რომანმა,2.917726585877287e-12,38.318292441026564,1.580119019275227e-12,39.20310390806168,1.1684468805357277e-11,36.316616895373784,0.63
32,wiki_novel_02206,1,[MASK] გამოკვეთილ ლაიტმოტივად გასდევს რუსეთის იმპერიის როლის საკითხი რიცხოვნებით მცირე ერების ცხოვრებაში.,რომანს,რომანი,რომანმა,2.317358215194617e-11,35.328727971789625,4.66875818887456e-12,37.64009827029649,1.5564211889867752e-11,35.902976517475295,0.63
33,wiki_paleogeography_02287,1,[MASK] ევალება გადამწერთა სოციალური და პროფესიული შემადგენლობის შესწავლაც.,მას,იგი,მან,3.346929588587952e-06,18.18873036884156,9.07644243852701e-06,16.749441633263324,4.7302055463660475e-06,17.68966569352273,0.63
34,wiki_psychology_02623,6,"ფროიდი გვაფრთხილებს, რომ ფსიქოანალიზის [MASK] აუცილებლად თან სდევს არასრულფასოვნების განცდის გაცნობიერება და ასევე საკუთარი აზროვნების წინააღმდეგობრივი დამოკიდებულება მისდამი.",შესწავლას,შესწავლა,შესწავლამ,1.3235186092370997e-18,59.390327228087955,1.695298575111693e-17,55.71123823063873,6.194614386029597e-17,53.841763135509915,0.63
35,wiki_psychology_02629,3,ფსიქოლოგია მარტო [MASK] აქვს.,ადამიანს,ადამიანი,ადამიანმა,7.450404154951679e-06,17.034249881127955,3.9430351534974795e-06,17.95226199670487,4.506486741039373e-12,37.6911339926384,0.63
36,wiki_sinology_02690,2,კონფუცის [MASK] ჰყავს მაღალკვალიფიციური ქართველი და ჩინელი პედაგოგები.,ინსტიტუტს,ინსტიტუტი,ინსტიტუტმა,6.518509174044026e-18,57.090163659642954,7.246652785397601e-06,17.074253798333302,4.746436026895075e-23,74.15750154396247,0.63
37,wiki_sociolinguistics_02696,9,"სლენგი — მეტყველების არაფორმალური, არასტანდარტული სახეობა, [MASK] ახასიათებს ახლად გამოგონებული ან ახალი მნიშვნელობით ნახმარი სიტყვები და გამონათქვამები.",რომელსაც,რომელიც,რომელმაც,1.274481860491505e-06,19.581657729479307,2.7831138140754795e-06,18.454868661141607,4.795265795110023e-06,17.669957785225805,0.63
38,wiki_sociology_02723,1,"[MASK] აინტერესებს ჩვენი ქმედება როგორც სოციალური არსებებისა; ამგვარად სოციოლოგიური ინტერესის სფერო მოიცავს, როგორც ანონიმურ ინდივიდუმთა მოკლე კონტაქტს ქუჩაში, ასევე გლობალურ სოციალურ პროცესთა შესწავლას.",სოციოლოგიას,სოციოლოგია,სოციოლოგიამ,1.384326765288573e-23,75.93516165632907,2.572160614633273e-23,75.04136545004668,1.8457560773201928e-23,75.5201342736793,0.63
39,wiki_banking_00402,4,"ასევე, ეროვნულ [MASK] აქვს ექსკლუზიური უფლება, დაამზადოს მიმოქცევის ან სხვა მიზნით, სამახსოვრო ფულის ნიშნები.",ბანკს,ბანკი,ბანკმა,8.852233864785059e-17,53.326736047270586,3.270304671057195e-17,54.76335256545112,2.7720307203709437e-17,55.00183436719689,0.63
40,wiki_biochemistry_00424,13,"ნუკლეინის მჟავის მოლეკულები ქმნის დნმს, იგი არის უაღრესად მნიშვნელოვანი ნივთიერება, [MASK] ყოველი უჯრედული ორგანიზმი გენური ინფორმაციის საწყობად იყენებს.",რომელსაც,რომელიც,რომელმაც,1.1405819350329698e-05,16.41987038638399,1.6027506717364319e-06,19.25101855595041,3.984286195191089e-06,17.937247287994154,0.63
41,wiki_computer_00673,1,"[MASK] აქვს გაშვებადი სახე, ანუ პროცესორი მას იყენებს პირდაპირ, რათა შეასრულოს ინსტრუქციები.",პროგრამას,პროგრამა,პროგრამამ,6.330283023820629e-12,37.20086713537159,8.214182046644368e-12,36.82502021727724,8.82455859770241e-12,36.72161302171858,0.63
42,wiki_cosmology_00732,2,"სამყაროს [MASK] ხანგრძლივი ისტორია აქვს და მოიცავს მეცნიერებას, ფილოსოფიას, ეზოთერიციზმსა და რელიგიას.",შესწავლას,შესწავლა,შესწავლამ,1.6845651975575956e-18,59.04232944195108,1.899675016749116e-18,58.86895307458793,8.223516503955073e-18,56.7549502632184,0.63
43,GLC_00030,1,"[MASK] თავისი ამოცანა ჰქონდა გადასაწყვეტი – ეროვნულ-გამათავისუფლებელი მოძრაობა უნდა მიეყვანა ბოლომდე, გამხდარიყო დამოუკიდებელი.",მას,იგი,მან,1.9105633327853866e-05,15.675642392412161,3.5225095871282995e-06,18.114964936236067,1.7631234641157804e-06,19.113435065266827,0.63
44,wiki_astrophysics_00271,12,"ხოლო ჭიის ხვრელები მიეკუთვნებიან იმ ჰიპოთეზებისა და თეორიების რიცხვს, რომლებიც [MASK] დაუდასტურებია და არავის აღმოუჩენია, მაგრამ არსებობს მათი არსებობის თეორიული შესაძლებლობა.",არავის,არავინ,არავინ,1.2868884233527988e-11,36.17732207027518,9.17720920770821e-12,36.66508164234383,9.17720920770821e-12,36.66508164234383,0.63
45,wiki_phonology_02445,2,"ყოველ [MASK], ჩვეულებრივ, ერთი (ზოგჯერ ორი ან რამდენიმე) სამეტყველო ბგერა შეესაბამება.",ფონემას,ფონემა,ფონემამ,7.515439030252055e-17,53.56292022840237,1.2939517639743435e-17,56.100993775640426,1.658431208425526e-22,72.35259891701295,0.63
46,wiki_phonology_02456,3,"ერთნაირი რაგვარობის [MASK] ჰომოგენური ბგერები ეწოდება, ხოლო სხვადასხვა რაგვარობის ბგერები ერთმანეთის მიმართ ჰეტეროგენულია.",ბგერებს,ბგერები,ბგერებმა,2.2071497987740697e-17,55.33059306474787,6.516677519036945e-17,53.768641008831686,4.7393541778958603e-23,74.15965570299596,0.63
47,wiki_physical_02467,4,ნივთიერებათა აღნაგობის კრისტალთქიმიის [MASK] აქვს ორი ასპექტი: სტერეო ქიმია და კრისტალთსტრუქტურული.,ანალიზს,ანალიზი,ანალიზმა,6.385359091134573e-17,53.79800985855546,7.590517487902577e-18,56.87050746241333,2.4505454615894197e-17,55.17967470175833,0.63
48,wiki_physical_02498,1,[MASK] როგორც მეცნიერებას საფუძველი ჩაეყარა უძველეს დროში.,დედამიწისმცოდნეობას,დედამიწისმცოდნეობა,დედამიწისმცოდნეობამ,1.6113420299466463e-39,128.86693294179923,6.369556040855978e-40,130.20593097559947,5.676664493806314e-46,150.30364888785718,0.63
49,wiki_political_02554,2,"პოლიტიკის [MASK] რამდენიმე ქვესფერო გააჩნია: პოლიტიკური თეორია, საჯარო პოლიტიკა, სახელმწიფო პოლიტიკა, საერთაშორისო ურთიერთობები და შედარებითი პოლიტიკა.",მეცნიერებას,მეცნიერება,მეცნიერებამ,1.3770088405339527e-11,36.07967122201247,8.680079030312881e-12,36.74542896048074,2.360437831603551e-11,35.30215455752247,0.63
