Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg
10,wiki_geochemistry_01318,1,"[MASK] ემიჯნება გეოლოგიურ, ფიზიკურ და ქიმიურ მეცნიერებებს და ბიოგეოქიმიის საშუალებით უკავშირდება ბიოლოგიას.",იგი,მას,მან,-281.9294188317383,281.9294188317383,-265.35340278496756,265.35340278496756,-258.1149177178742,258.1149177178742
11,wiki_geochemistry_01334,1,[MASK] გეოქიმია მეცნიერებაში შემოიტანა შვეიცარიელმა ქიმიკოსმა კრისტიან ფრიდრიხ შენბაინმა 1838 წ.,ტერმინი,ტერმინს,ტერმინმა,-325.5195310151954,325.5195310151954,-318.95872337831344,318.95872337831344,-302.4864183710242,302.4864183710242
12,wiki_geography_01349,3,გეოგრაფიული გარსის [MASK] იცვლება დროსა და სივრცეში.,განვითარება,განვითარებას,განვითარებამ,-66.9596158312882,66.9596158312882,-68.56449779526159,68.56449779526159,-75.30570669610161,75.30570669610161
13,wiki_history_01509,1,"[MASK] უძველეს ხანაში წარმოიშვა, ხოლო XV-XVI საუკუნეებიდან მეცნიერთა პროფესიული გაერთიანების სახე მიიღო (ხშირად მათ აკადემიებს უწოდებდნენ).",იგი,მას,მან,-330.6256754492507,330.6256754492507,-320.7309578941904,320.7309578941904,-306.45651543030897,306.45651543030897
14,wiki_hydrobiology_01542,10,"ჰიდრობიოლოგია — მეცნიერება იმ ორგანიზმების მთელი კომპლექსის შესახებ, [MASK] წყალში (მტკნარ წყლებში, ზღვებსა და ოკეანეებში) ცხოვრობენ.",რომლებიც,რომლებსაც,რომლებმაც,-360.8078352623373,360.8078352623373,-365.107675874537,365.107675874537,-365.1305836084817,365.1305836084817
15,wiki_ideology_01602,1,"[MASK] გამოიყენება, როგორც პოპულარულ, ისე ფილოსოფიურ ტერმინოლოგიაში.",ტერმინი,ტერმინს,ტერმინმა,-117.21317743622285,117.21317743622285,-162.2839446194638,162.2839446194638,-165.48214187921695,165.48214187921695
16,wiki_international_01675,5,"არსებობს იმდენი საერთაშორისო კერძო [MASK], რამდენი სახელმწიფოცაა მსოფლიოში.",სამართალი,სამართალს,სამართალმა,-90.66531821088897,90.66531821088897,-116.5996796569667,116.5996796569667,-116.29532899812666,116.29532899812666
17,wiki_linguistics_01801,1,"[MASK] მომდინარეობს ლათინური lingua-საგან, რაც ნიშნავს „ენას“.",იგი,მას,მან,-162.67985038827672,162.67985038827672,-191.6437054523365,191.6437054523365,-164.36491816277447,164.36491816277447
18,wiki_linguistics_01802,6,"მონათესავედ მიაჩნიათ ისეთი ენები, [MASK] ერთი ენისგან მომდინარეობენ, ერთი ენის დიალექტთა დიფერენციაციის პროცესში გაჩნდნენ.",რომლებიც,რომლებსაც,რომლებმაც,-304.6413846206018,304.6413846206018,-307.62850734904407,307.62850734904407,-307.60240630970947,307.60240630970947
19,wiki_literary_01831,1,"[MASK] გვევლინება შემფასებლად, მხატვრული ქმნილების ავ-კარგის განმსაზღვრელად.",იგი,მას,მან,-240.11986546539137,240.11986546539137,-240.39318574414267,240.39318574414267,-254.9600848787214,254.9600848787214
20,wiki_literary_01839,2,"ლიტერატურის [MASK] ეფუძნება ხელოვნების თეორიასა და ფილოსოფიას, მჭიდრო კავშირი აქვს რელიგიასთან, ლინგვისტიკასთან, ესთეტიკასთან, კულტუროლოგიასთან, ანთროპოლოგიასთან, ფსიქოლოგიასთან და ა.შ.",თეორია,თეორიას,თეორიამ,-438.9423433692352,438.9423433692352,-451.3401251292516,451.3401251292516,-462.9803933547088,462.9803933547088
21,wiki_literature_01857,5,პოეზიისა და მუსიკის მჭიდრო [MASK] განპირობებულია მათი ძირითადი მასალის ბგერითი ბუნებით.,კავშირი,კავშირს,კავშირმა,-185.7814422319174,185.7814422319174,-182.29864122866798,182.29864122866798,-209.8737691546817,209.8737691546817
22,wiki_management_01907,12,"პროექტის შედეგები (Deliverable) წარმოადგენენ მატერიალურ ან არამატერიალურ ობიექტებს, [MASK] შექმნილია პროექტის ფარგლებში და განსაზღვრულია დამკვეთისთვის გადასაცემად.",რომლებიც,რომლებსაც,რომლებმაც,-431.68509537627693,431.68509537627693,-433.6364668911494,433.6364668911494,-436.71490009663466,436.71490009663466
23,wiki_material_01948,3,"ამ მასალების [MASK] ტრადიციულად ცალკეულ სეგმენტებად და სპეციალობებად იყოფა, მაგ. დურგლობა, სანტექნიკა, თბოიზოლაცია, გადახურვა და ა.შ.",გამოყენება,გამოყენებას,გამოყენებამ,-485.00447201556346,485.00447201556346,-446.39601126520955,446.39601126520955,-457.9252245628168,457.9252245628168
24,wiki_mathematics_01976,1,"[MASK] ნიშნავს რომ, მისი თითოეული მტკიცებულება - თეორემა მიიღება სხვა უკვე ცნობილი თეორემების საფუძველზე, დამტკიცების საშუალებით.",ეს,ამას,ამან,-259.5365598203449,259.5365598203449,-251.21157275907538,251.21157275907538,-206.63905502173202,206.63905502173202
25,wiki_metallurgy_02038,1,[MASK] „ლითონმცოდნეობა“ შემოიღეს გერმანიაში XX საუკუნის 20-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,-200.50255369578613,200.50255369578613,-258.77841813469456,258.77841813469456,-241.18176013999306,241.18176013999306
26,wiki_microbiology_02087,3,ამიტომ მათი [MASK] შეიძლება მხოლოდ ელექტრონული მიკროსკოპის საშუალებით.,შესწავლა,შესწავლას,შესწავლამ,-108.82265373076766,108.82265373076766,-122.65423534468208,122.65423534468208,-121.71665140970445,121.71665140970445
27,wiki_morphology_02148,1,[MASK] ორი ნაწილისაგან შედგება: მორფოლოგია და სინტაქსი.,იგი,მას,მან,-147.89560794224715,147.89560794224715,-152.49974043210486,152.49974043210486,-169.2452402712114,169.2452402712114
28,wiki_novel_02192,3,"თემატიკის მიხედვით [MASK] შეიძლება იყოს ისტორიული, სოციალური, ფილოსოფიური, საოჯახო-ყოფითი, სათავგადასავლო, ფანტასტიკური და ა.შ.",რომანი,რომანს,რომანმა,-313.8135353416776,313.8135353416776,-428.168510842739,428.168510842739,-416.56104202857654,416.56104202857654
29,wiki_organic_02247,1,"[MASK] მოიცავს დნობის ტემპერატურას, დუღილის ტემპერატურას და რეფრაქციის ინდექსს.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,-204.17734416708362,204.17734416708362,-216.94444385711896,216.94444385711896,-175.36411355534776,175.36411355534776
30,wiki_oriental_02257,2,თავდაპირველად [MASK] უმთავრესად ვითარდებოდა როგორც ფილოლოგიური დისციპლინა.,თურქოლოგია,თურქოლოგიას,თურქოლოგიამ,-159.83353831073998,159.83353831073998,-163.02597250697107,163.02597250697107,-160.23054265538255,160.23054265538255
31,wiki_paleontology_02315,8,პროფესორ გ. ხარატიშვილის სახელობის გეოლოგიისა და პალეონტოლოგიის [MASK] შეიქმნა 1953 წელს.,მუზეუმი,მუზეუმს,მუზეუმმა,-266.2989638530745,266.2989638530745,-270.21124229895116,270.21124229895116,-271.30607259372925,271.30607259372925
32,wiki_paleontology_02318,1,[MASK] ასევე გამოიყენებოდა მნიშვნელოვანი ევოლუციური მოვლენების თარიღების გასაგებად.,იგი,მას,მან,-117.11455005057002,117.11455005057002,-123.25152662374151,123.25152662374151,-121.83055661576512,121.83055661576512
33,wiki_pharmacology_02373,12,"ანტიბიოტიკები, აგრეთვე, ანტიბაქტერიული საშუალებები — არის ანტიმიკრობული პრეპარატები, [MASK] გამოიყენება ბაქტერიული ინფექციის სამკურნალოდ და პრევენციისთვის.",რომლებიც,რომლებსაც,რომლებმაც,-285.7269843149561,285.7269843149561,-286.9840980183643,286.9840980183643,-286.9708172347555,286.9708172347555
34,wiki_philology_02415,15,"სწორედ მეოცე საუკუნის ქართული არაბისტიკის ერთ–ერთ თვალსაჩინო ფიგურას წარმოადგენს აკადემიკოსი გიორგი წერეთელი, რომლის [MASK] თავისი მნიშვნელოვნებით სცდება საქართველოს ფარგლებს.",შრომები,შრომებს,შრომებმა,-469.9347331941138,469.9347331941138,-470.3982320453924,470.3982320453924,-469.62492243032443,469.62492243032443
35,wiki_philosophy_02431,1,"[MASK] წერს, რომ ისტორიული პროცესის საშუალებით სამყაროს აბსოლუტური გონი სრულყოფასა და თვითრეალიზაციის უმაღლეს ფორმას აღწევს.",იგი,მას,მან,-263.64500392101115,263.64500392101115,-232.87385180681116,232.87385180681116,-223.15813552784584,223.15813552784584
36,wiki_physical_02484,2,"კატალიზის [MASK] ბუნებაში გავრცელებულია (ცოცხალ ორგანიზმებში მიმდინარე პროცესების უმრავლესობა კატალიტურია) და ფართოდ გამოიყენება ტექნიკაში (ნავთობგადამუშავებასა და ნავთობქიმიაში, გოგირდმჟავის, ამიაკის, აზოტმჟავის წარმოებაში და ა.შ.).",მოვლენა,მოვლენას,მოვლენამ,-609.6460397522882,609.6460397522882,-608.0056309673414,608.0056309673414,-622.1032092154255,622.1032092154255
37,wiki_physical_02500,14,გასული საუკუნის 40-იან წწ. დაიწყო საქართველოსა და მისი რეგიონების ფიზიკურ-გეოგრაფიული (ლანდშაფტური) [MASK].,შესწავლა,შესწავლას,შესწავლამ,-290.1226319433806,290.1226319433806,-290.1851867244471,290.1851867244471,-302.2614729602292,302.2614729602292
38,wiki_physics_02525,3,ყოველი ფიზიკური [MASK] განიხილებოდა როგორც ნაწილაკების ურთიერთქმედებისა და მოძრაობის შედეგი.,მოვლენა,მოვლენას,მოვლენამ,-183.72870578693764,183.72870578693764,-186.75870931693734,186.75870931693734,-192.00027538678364,192.00027538678364
39,wiki_physics_02526,4,ატომური ფიზიკის შემდგომი [MASK] ორი მიმართულებით წარიმართა.,განვითარება,განვითარებას,განვითარებამ,-101.33673713703416,101.33673713703416,-107.36701408078156,107.36701408078156,-114.47814921061784,114.47814921061784
40,wiki_politics_02585,2,"შემოსავლის [MASK] განსხვავდება „ნებაყოფლობითი“ ხელფასისა და ფასების სახელმძღვანელო პრინციპებიდან ვიდრე სავალდებულო კონტროლისთვის, როგორიცაა ფასის/ხელფასის გაყინვა.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,-387.5279637960531,387.5279637960531,-378.99225663719517,378.99225663719517,-382.901693996632,382.901693996632
41,wiki_politics_02592,1,[MASK] დაკავშირებულია „სანიტარულ კორდონთან“ რომელიც შემდგომში ეწოდა სსრკ-ის გეოპოლიტიკურ შეკავებას 1940-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,-340.57760892267817,340.57760892267817,-368.3156368073235,368.3156368073235,-376.65924724036984,376.65924724036984
42,wiki_psychology_02635,8,"ფილოსოფიურად, ადამიანის გონებისა და მისი პროცესების [MASK] ძველი ბერძნების დროიდან დაიწყო.",შესწავლა,შესწავლას,შესწავლამ,-215.4847152636021,215.4847152636021,-217.5950517310996,217.5950517310996,-233.6928809490245,233.6928809490245
43,wiki_psychology_02638,3,სამედიცინო ფსიქოლოგიის [MASK] არ განსხვავდება ზოგადად ფსიქოლოგიის მეთოდებისაგან.,მეთოდები,მეთოდებს,მეთოდებმა,-115.55402111199744,115.55402111199744,-145.40445887941365,145.40445887941365,-141.54706545203464,141.54706545203464
44,wiki_sinology_02673,7,2007 წელს თბილისის აზიისა და აფრიკის [MASK] თავისუფალი უნივერსიტეტის შემადგენლობაში შევიდა.,ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,-182.69534113578447,182.69534113578447,-197.00019022980666,197.00019022980666,-199.77463982470547,199.77463982470547
45,wiki_soil_02748,3,ნიადაგების მეცნიერული [MASK] დაიწყო XVIII-XIX სს. მიჯნაზე.,შესწავლა,შესწავლას,შესწავლამ,-179.10080174825737,179.10080174825737,-179.53326289245922,179.53326289245922,-183.06534687279634,183.06534687279634
46,wiki_soil_02751,3,ნიადაგთმცოდნეობის მეცნიერული [MASK] რუსეთში XIX საუკუნის II ნახევარში შეიქმნა და მას გენეზისური მიმართულება მიეცა.,თეორია,თეორიას,თეორიამ,-251.6018697053976,251.6018697053976,-259.79288278931807,259.79288278931807,-257.4238985548059,257.4238985548059
47,wiki_technology_02824,10,"ნანოტექნოლოგიას აქვს პოტენციალი შექმნას მრავალი ახალი მოწყობილობა, რომელთა [MASK] შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",გამოყენება,გამოყენებას,გამოყენებამ,-305.0856111185086,305.0856111185086,-306.68628695892465,306.68628695892465,-315.153714957493,315.153714957493
48,wiki_thermotechnics_02911,8,"თუ ორთქლის კონდენსაციის დროს სითხე წარმოიქმნა, [MASK] ჩამოედინება ზედაპირიდან სიმძიმის ძალის ზემოქმედებით ან წაიტაცება მოძრავი ორთქლით.",იგი,მას,მან,-353.9693577499958,353.9693577499958,-353.4975969986414,353.4975969986414,-362.1197081587012,362.1197081587012
49,wiki_zoology_02997,12,"იგი იკვლევს ორგანული სამყაროს ისტორიას, იმ ცხოველების ნამარხ ნარჩენებს, [MASK] ცხოვრობდნენ წარსულ გეოლოგიურ ეპოქებში.",რომლებიც,რომლებსაც,რომლებმაც,-282.8969268360372,282.8969268360372,-288.86820687017973,288.86820687017973,-286.2852153487287,286.2852153487287
50,wiki_automotive_00335,1,"[MASK] სამოქალაქო ინჟინერია XVI საუკუნის ჰოლანდიაში გამოჩნდა და გულისხმობდა გზების და ხიდების მშენებელ სპეციალისტს, პირველი სასწავლო დაწესებულებები ინჟინერთა მოსამზადებლად ჩამოყალიბდა დანიაში XVII საუკუნეში, შემდეგ - დიდ ბრიტანეთში, საფრანგეთში, ავსტრიაში, გერმანიაში და სხვაგან.",ტერმინი,ტერმინს,ტერმინმა,-522.3454811893246,522.3454811893246,-666.7134698155647,666.7134698155647,-749.2040293477046,749.2040293477046
51,wiki_aviation_00374,2,"სააგენტოს [MASK] შედგება საავიაციო უშიშროების დეპარტამენტის, ლიცენზიების სახელმწიფო რეესტრის, საერთაშორისო ურთიერთობების დეპარტამენტისა და ფინანსური და ეკონომიკური დეპარტამენტებისგან.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,-249.46800265366855,249.46800265366855,-271.27973622535484,271.27973622535484,-282.21588855423994,282.21588855423994
52,wiki_aviation_00381,1,"[MASK] ძირითადად გამოიყენება უძრავფრთიანი თვითმფრინავების აღსანიშნავად, საზღვაო ბაზირების შვეულმფრენებს ოპერაციების ჩატარება უფრო ფართო სპექტრის საზღვაო ხომალდებიდან შეუძლიათ.",ტერმინი,ტერმინს,ტერმინმა,-429.328594776472,429.328594776472,-461.74588572670353,461.74588572670353,-449.89007862019537,449.89007862019537
53,wiki_biochemistry_00428,14,"ლიპიდები (ბერძნ. λίπος, lípos — ცხიმი) — ცხიმისებრი ნივთიერებები, [MASK] ყველა ცოცხალი უჯრედის შედგენილობაში შედის და განსაკუთრებული მნიშვნელობა აქვს სასიცოცხლო პროცესებისათვის - განაპირობებს უჯრედის განვლადობას, მოქმედებს მრავალი ფერმენტის აქტივობაზე, მონაწილეობს ნერვული იმპულსის გადაცემაში, კუნთის შეკუმშვაში, უჯრედებს შორის კონტაქტობის წარმოქმნაში, იმუნოქიმიურ პროცესებში.",რომლებიც,რომლებსაც,რომლებმაც,-1354.1595443251479,1354.1595443251479,-1346.5913198513986,1346.5913198513986,-1352.4735068124423,1352.4735068124423
54,wiki_bioinformatics_00482,1,"[MASK] ბიოლოგიური საინჟინრო გამოიყენება, აგრეთვე, გარემოსდაცვითი ცვლილებების აღსაწერად: ნიადაგის დაცვა, ფერდობების სტაბილიზაცია, წყლის და სანაპიროს დაცვა, ქარიშხალი, მცენარეული ბარიერები.",ტერმინი,ტერმინს,ტერმინმა,-324.20341933473765,324.20341933473765,-504.34434134386817,504.34434134386817,-452.014736761961,452.014736761961
55,wiki_biotechnology_00533,3,"ინსულინის დასამზადებლად [MASK] მცირე რაოდენობით იღებენ ადამიანის უჯრედებს და მისგან გენეტიკურ მასალას (დიენემი) გამოყოფენ, რომელიც ინსულინის დასამზადებელ ინსტრუქციებსაც შეიცავს.",მეცნიერები,მეცნიერებს,მეცნიერებმა,-465.7640556910134,465.7640556910134,-471.2930883317974,471.2930883317974,-458.0972067890383,458.0972067890383
56,wiki_cellular_00596,1,"[MASK] ძირითადად მოხდა პალეონტოლოგიაში, გარდამავალი ნამარხების და განვითარების ბიოლოგიაში კომპლექსური უჯრედული მექანიზმის შესწავლის გზით.",ეს,ამას,ამან,-333.1001124169146,333.1001124169146,-321.982203923932,321.982203923932,-305.9971874673589,305.9971874673589
57,wiki_children's_00639,7,"იგი მოისყიდის მიგასა და ჟულიოს, [MASK] მთელი ფულით გარბიან და არაფერს უტოვებენ ნეზნაიკასა და კოზლიკს.",რომლებიც,რომლებსაც,რომლებმაც,-318.6650035483349,318.6650035483349,-321.1499254837629,321.1499254837629,-317.8642036089538,317.8642036089538
58,wiki_computer_00675,2,"იგივე [MASK] შეიძლება იყოს ადამიანისთვის აღქმად ფორმაში, რომელსაც პროგრამის კოდი (ან სორს კოდი) ეწოდება.",პროგრამა,პროგრამას,პროგრამამ,-213.93919757068258,213.93919757068258,-230.1033029962593,230.1033029962593,-227.29534388107336,227.29534388107336
59,wiki_criminal_00753,8,"ფართოდ გავრცელებული აზრის თანახმად, თანამედროვე სისხლის [MASK] ჩაისახა XVIII საუკუნეში, როდესაც ძირითადმა ევროპულმა ქვეყნებმა მიიღეს შესაბამისი საერო კანონმდებლობა და მისი აღსრულების უზრუნველსაყოფად შექმნეს საპოლიციო სისტემები.",სამართალი,სამართალს,სამართალმა,-478.03531368777413,478.03531368777413,-493.3953540270081,493.3953540270081,-495.11992893907245,495.11992893907245
60,wiki_cultural_00794,4,"თანამედროვე მნიშვნელობით, [MASK] კულტურა XVII საუკუნიდან იხმარება.",ტერმინი,ტერმინს,ტერმინმა,-137.51003545315314,137.51003545315314,-155.51061786671414,155.51061786671414,-160.81552773324532,160.81552773324532
61,wiki_agriculture_00040,7,სოფლის მეურნეობის განვითარების საერთაშორისო ფონდის სტრატეგიული [MASK] დეტალურად არის გაწერილი განვითარების საერთაშორისო ფონდის 2011-2015 წლების სტრატეგიაში: სოფლის მოსახლეობის სიღარიბის დაძლევა.,პოლიტიკა,პოლიტიკას,პოლიტიკამ,-315.26516123619194,315.26516123619194,-315.7944939303859,315.7944939303859,-315.1656404824351,315.1656404824351
62,wiki_agriculture_00044,2,"ჩაის [MASK] ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის კომპანიამ სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",მრეწველობა,მრეწველობას,მრეწველობამ,-260.3543660945383,260.3543660945383,-239.12204328104323,239.12204328104323,-240.24366456125037,240.24366456125037
63,wiki_agrochemistry_00049,1,"[MASK] მჭიდროდ უკავშირდება ნიადაგთმცოდნეობას, მიწათმოქმედებას, მეტეოროლოგიას, მცენარეთა ფიზიოლოგიასა და ბიოქიმიას, სასოფლო-სამეურნეო მიკრობიოლოგიას, ფიზიკას, ქიმიას.",იგი,მას,მან,-490.28204880177066,490.28204880177066,-388.7161476150957,388.7161476150957,-383.8301755397656,383.8301755397656
64,wiki_archaeology_00146,11,"არქეოლოგიური ძეგლების დასათარიღებლად გამოიყენება პალეოკლიმატოლოგიის, პალეობოტანიკის, პალეოზოოლოგიის მეცნიერებათა [MASK].",მიღწევები,მიღწევებს,მიღწევებმა,-348.0827838136506,348.0827838136506,-372.61815972111043,372.61815972111043,-373.43668734342646,373.43668734342646
65,wiki_archaeology_00147,10,მასობრივი არქეოლოგიური მასალის შესწავლისას ხშირად გამოიყენება სტატისტიკურ — კომბინატორული [MASK].,მეთოდები,მეთოდებს,მეთოდებმა,-162.59493785601592,162.59493785601592,-177.9156887639357,177.9156887639357,-178.955589292998,178.955589292998
66,wiki_art_00196,2,"კრეატიული [MASK] უმეტესწილად იყოფა სხვადასხვა სპეციფიკურ კატეგორიებად, ადვილად გასარჩევ კატეგორიებად, როგორებიცაა მედია, ჟანრი, სტილი და ფორმა.",ხელოვნება,ხელოვნებას,ხელოვნებამ,-305.6903626784228,305.6903626784228,-327.7112481958749,327.7112481958749,-329.1665115486884,329.1665115486884
67,wiki_art_00204,5,"კულტურული შოკი - ეს [MASK] XX საუკუნის 50-იანი წლების მიწურულიდან გვხვდება სამეცნიერო ლიტერატურაში დაძაბულობის, დაურწმუნებლობისა და შფოთვის იმ შეგრძნების აღსანიშნავად, რომელსაც ადამიანი ან ადამიანთა ჯგუფი (მაგალითად, მასობრივი ემიგრაციის შემთხვევაში) განიცდის ახალ და უჩვეულო კულტურულ გარემოში აღმოჩენისას (K. Oberg, Culture Shock and the Problem of Adjusment in New Cultural Enviroments).",ტერმინი,ტერმინს,ტერმინმა,-1165.4807563981497,1165.4807563981497,-1220.2354418914567,1220.2354418914567,-1249.5031110604687,1249.5031110604687
68,wiki_art_00211,1,[MASK] მუდმივად თანამშრომლობს ხელოვნების სხვა ინსტიტუტებთან გამოფენების თანადაფინანსებისა და მოწყობის მიზნით.,მუზეუმი,მუზეუმს,მუზეუმმა,-188.0235263894201,188.0235263894201,-202.45539628244694,202.45539628244694,-193.33888108307272,193.33888108307272
69,wiki_art_00229,3,"ძირითადად, [MASK] დაკავებულია კულტურული პოლიტიკის ფორმირებით და ქმნის ინფრასტრუქტურას შიდა თანამედროვე ხელოვნების განვითარების პროექტებისთვის.",ცენტრი,ცენტრს,ცენტრმა,-178.4887504120602,178.4887504120602,-175.05047978300976,175.05047978300976,-177.59184954461173,177.59184954461173
