Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
10,wiki_geochemistry_01318,1,"[MASK] ემიჯნება გეოლოგიურ, ფიზიკურ და ქიმიურ მეცნიერებებს და ბიოგეოქიმიის საშუალებით უკავშირდება ბიოლოგიას.",იგი,მას,მან,0.03655633330345154,4.77373481823582,7.877270400058482e-05,13.631944675022542,1.2077168321411586e-05,16.33735824225265,0.7
11,wiki_geochemistry_01334,1,[MASK] გეოქიმია მეცნიერებაში შემოიტანა შვეიცარიელმა ქიმიკოსმა კრისტიან ფრიდრიხ შენბაინმა 1838 წ.,ტერმინი,ტერმინს,ტერმინმა,0.023265264928340915,5.425678574197835,9.538276266742341e-07,19.999768094638522,5.446575264746031e-09,27.452003486777844,0.78
12,wiki_geography_01349,3,გეოგრაფიული გარსის [MASK] იცვლება დროსა და სივრცეში.,განვითარება,განვითარებას,განვითარებამ,4.682684959789186e-07,21.02616068409439,6.27911234118984e-09,27.246792229818066,1.964998052306132e-11,35.566681161266764,0.7
13,wiki_history_01509,1,"[MASK] უძველეს ხანაში წარმოიშვა, ხოლო XV-XVI საუკუნეებიდან მეცნიერთა პროფესიული გაერთიანების სახე მიიღო (ხშირად მათ აკადემიებს უწოდებდნენ).",იგი,მას,მან,0.02546192519366741,5.2955146832475135,1.1805624353655726e-06,19.69209422719821,8.333963137374671e-07,20.194493945457896,0.66
14,wiki_hydrobiology_01542,10,"ჰიდრობიოლოგია — მეცნიერება იმ ორგანიზმების მთელი კომპლექსის შესახებ, [MASK] წყალში (მტკნარ წყლებში, ზღვებსა და ოკეანეებში) ცხოვრობენ.",რომლებიც,რომლებსაც,რომლებმაც,0.004637422040104865,7.75246125593123,4.0482267650077147e-05,14.592350368300579,3.4163510918006094e-06,18.159112323765132,0.64
15,wiki_ideology_01602,1,"[MASK] გამოიყენება, როგორც პოპულარულ, ისე ფილოსოფიურ ტერმინოლოგიაში.",ტერმინი,ტერმინს,ტერმინმა,0.1306658238172531,2.936046247226639,1.3296443040014537e-08,26.16438440020358,3.352260988626965e-10,31.474146475152494,0.75
16,wiki_international_01675,5,"არსებობს იმდენი საერთაშორისო კერძო [MASK], რამდენი სახელმწიფოცაა მსოფლიოში.",სამართალი,სამართალს,სამართალმა,1.7987219352866258e-11,35.694236866393005,2.6172706851109953e-17,55.08471447361611,9.151873836111006e-18,56.60063854410705,0.9
17,wiki_linguistics_01801,1,"[MASK] მომდინარეობს ლათინური lingua-საგან, რაც ნიშნავს „ენას“.",იგი,მას,მან,3.680286226881434e-07,21.373678690852,1.000000000000001e-12,39.86313713864835,1.000000000000001e-12,39.86313713864835,0.8
18,wiki_linguistics_01802,6,"მონათესავედ მიაჩნიათ ისეთი ენები, [MASK] ერთი ენისგან მომდინარეობენ, ერთი ენის დიალექტთა დიფერენციაციის პროცესში გაჩნდნენ.",რომლებიც,რომლებსაც,რომლებმაც,0.039376210421323776,4.666531917271612,4.140804230701176e-05,14.55972947797702,0.0001550542801851406,12.654939028273878,0.65
19,wiki_literary_01831,1,"[MASK] გვევლინება შემფასებლად, მხატვრული ქმნილების ავ-კარგის განმსაზღვრელად.",იგი,მას,მან,0.011725734919309618,6.414177842196861,0.0006263319519348445,10.640784900539506,5.843923123194372e-09,27.350415654372526,0.74
20,wiki_literary_01839,2,"ლიტერატურის [MASK] ეფუძნება ხელოვნების თეორიასა და ფილოსოფიას, მჭიდრო კავშირი აქვს რელიგიასთან, ლინგვისტიკასთან, ესთეტიკასთან, კულტუროლოგიასთან, ანთროპოლოგიასთან, ფსიქოლოგიასთან და ა.შ.",თეორია,თეორიას,თეორიამ,4.039144914713688e-05,14.595590567071643,1.2085648765776138e-05,16.336345554411867,5.309412124302851e-12,37.454585008749774,0.88
21,wiki_literature_01857,5,პოეზიისა და მუსიკის მჭიდრო [MASK] განპირობებულია მათი ძირითადი მასალის ბგერითი ბუნებით.,კავშირი,კავშირს,კავშირმა,0.00416162284091115,7.908638062069099,4.517273453075179e-07,21.078044414271744,1.2172943754640348e-08,26.291746665273553,0.75
22,wiki_management_01907,12,"პროექტის შედეგები (Deliverable) წარმოადგენენ მატერიალურ ან არამატერიალურ ობიექტებს, [MASK] შექმნილია პროექტის ფარგლებში და განსაზღვრულია დამკვეთისთვის გადასაცემად.",რომლებიც,რომლებსაც,რომლებმაც,0.25949761271476746,1.94620682852158,3.965490031987425e-05,14.622141317704296,4.202259515295737e-05,14.538475214408441,0.77
23,wiki_material_01948,3,"ამ მასალების [MASK] ტრადიციულად ცალკეულ სეგმენტებად და სპეციალობებად იყოფა, მაგ. დურგლობა, სანტექნიკა, თბოიზოლაცია, გადახურვა და ა.შ.",გამოყენება,გამოყენებას,გამოყენებამ,0.0009296056814491749,10.07109349349472,6.832156032032796e-06,17.159227645877856,1.4243041880434396e-07,22.743239369230356,0.74
24,wiki_mathematics_01976,1,"[MASK] ნიშნავს რომ, მისი თითოეული მტკიცებულება - თეორემა მიიღება სხვა უკვე ცნობილი თეორემების საფუძველზე, დამტკიცების საშუალებით.",ეს,ამას,ამან,0.0709974616765976,3.8160887439186304,0.001503593754023314,9.37736945715755,1.500546886745724e-07,22.668008265489448,0.88
25,wiki_metallurgy_02038,1,[MASK] „ლითონმცოდნეობა“ შემოიღეს გერმანიაში XX საუკუნის 20-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,0.916573166847229,0.1256780441992327,3.520164191684463e-07,21.437853941881787,0.00013282365272981192,12.878200300353198,0.95
26,wiki_microbiology_02087,3,ამიტომ მათი [MASK] შეიძლება მხოლოდ ელექტრონული მიკროსკოპის საშუალებით.,შესწავლა,შესწავლას,შესწავლამ,0.0030687926337122917,8.34811312221462,5.43478051895363e-07,20.811274890340894,2.923260477234306e-07,21.705918277944292,0.7
27,wiki_morphology_02148,1,[MASK] ორი ნაწილისაგან შედგება: მორფოლოგია და სინტაქსი.,იგი,მას,მან,0.07062809169292449,3.8236140730597286,2.6058528419525845e-06,18.549812955172445,6.313424364634562e-06,17.27314584243086,0.66
28,wiki_novel_02192,3,"თემატიკის მიხედვით [MASK] შეიძლება იყოს ისტორიული, სოციალური, ფილოსოფიური, საოჯახო-ყოფითი, სათავგადასავლო, ფანტასტიკური და ა.შ.",რომანი,რომანს,რომანმა,8.44855652104569e-09,26.818647983339574,5.24657168990247e-12,37.47176211997987,9.26705191808163e-14,43.294882874104545,0.73
29,wiki_organic_02247,1,"[MASK] მოიცავს დნობის ტემპერატურას, დუღილის ტემპერატურას და რეფრაქციის ინდექსს.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,0.00043709651799872534,11.159760494187204,2.057242454611695e-06,18.890856737807884,1.649731981907649e-08,25.85319309813107,0.83
30,wiki_oriental_02257,2,თავდაპირველად [MASK] უმთავრესად ვითარდებოდა როგორც ფილოლოგიური დისციპლინა.,თურქოლოგია,თურქოლოგიას,თურქოლოგიამ,5.070255662993812e-08,24.23336626346124,8.961193510284833e-10,30.055590056244867,8.681284658141302e-11,33.423300495009215,0.66
31,wiki_paleontology_02315,8,პროფესორ გ. ხარატიშვილის სახელობის გეოლოგიისა და პალეონტოლოგიის [MASK] შეიქმნა 1953 წელს.,მუზეუმი,მუზეუმს,მუზეუმმა,9.508916570810646e-11,33.29192807144079,1.0737554134720994e-19,63.01396839795048,5.041813722073125e-20,64.10461908125762,0.86
32,wiki_paleontology_02318,1,[MASK] ასევე გამოიყენებოდა მნიშვნელოვანი ევოლუციური მოვლენების თარიღების გასაგებად.,იგი,მას,მან,0.006292826030403375,7.312076225518786,0.00040357228135690077,11.274885290640892,1.4165349057293502e-05,16.107274321925058,0.68
33,wiki_pharmacology_02373,12,"ანტიბიოტიკები, აგრეთვე, ანტიბაქტერიული საშუალებები — არის ანტიმიკრობული პრეპარატები, [MASK] გამოიყენება ბაქტერიული ინფექციის სამკურნალოდ და პრევენციისთვის.",რომლებიც,რომლებსაც,რომლებმაც,0.0010638051899150014,9.876550304195028,7.23948517133976e-07,20.397609559052785,2.3921921865621693e-07,21.995163365201357,0.69
34,wiki_philology_02415,15,"სწორედ მეოცე საუკუნის ქართული არაბისტიკის ერთ–ერთ თვალსაჩინო ფიგურას წარმოადგენს აკადემიკოსი გიორგი წერეთელი, რომლის [MASK] თავისი მნიშვნელოვნებით სცდება საქართველოს ფარგლებს.",შრომები,შრომებს,შრომებმა,1.609283373866744e-07,22.567078275952518,4.132194937346543e-11,34.49430072844732,2.51599474103659e-11,35.2100801370797,0.72
35,wiki_philosophy_02431,1,"[MASK] წერს, რომ ისტორიული პროცესის საშუალებით სამყაროს აბსოლუტური გონი სრულყოფასა და თვითრეალიზაციის უმაღლეს ფორმას აღწევს.",იგი,მას,მან,0.13783417642116547,2.8589944416781266,0.00016499446064699455,12.565294789813267,2.8823840693803504e-05,15.082377891154211,0.69
36,wiki_physical_02484,2,"კატალიზის [MASK] ბუნებაში გავრცელებულია (ცოცხალ ორგანიზმებში მიმდინარე პროცესების უმრავლესობა კატალიტურია) და ფართოდ გამოიყენება ტექნიკაში (ნავთობგადამუშავებასა და ნავთობქიმიაში, გოგირდმჟავის, ამიაკის, აზოტმჟავის წარმოებაში და ა.შ.).",მოვლენა,მოვლენას,მოვლენამ,0.00021798307716380818,12.163496241976244,2.6510486587714973e-06,18.52500541887604,4.1627928573187504e-08,24.517872988070728,0.68
37,wiki_physical_02500,14,გასული საუკუნის 40-იან წწ. დაიწყო საქართველოსა და მისი რეგიონების ფიზიკურ-გეოგრაფიული (ლანდშაფტური) [MASK].,შესწავლა,შესწავლას,შესწავლამ,5.908145528366059e-09,27.33464749124405,1.0192392352337281e-07,23.22600394442891,3.649945842424615e-11,34.67333398619164,0.81
38,wiki_physics_02525,3,ყოველი ფიზიკური [MASK] განიხილებოდა როგორც ნაწილაკების ურთიერთქმედებისა და მოძრაობის შედეგი.,მოვლენა,მოვლენას,მოვლენამ,0.00010906583338510246,13.162513154384948,6.219750607854967e-07,20.61663993016179,1.4668575917496221e-08,26.022695943744928,0.72
39,wiki_physics_02526,4,ატომური ფიზიკის შემდგომი [MASK] ორი მიმართულებით წარიმართა.,განვითარება,განვითარებას,განვითარებამ,0.00021746646962128596,12.166919405439643,1.4836091395409323e-06,19.362457508847182,1.5369242049819687e-07,22.633450645437197,0.62
40,wiki_politics_02585,2,"შემოსავლის [MASK] განსხვავდება „ნებაყოფლობითი“ ხელფასისა და ფასების სახელმძღვანელო პრინციპებიდან ვიდრე სავალდებულო კონტროლისთვის, როგორიცაა ფასის/ხელფასის გაყინვა.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,0.005847832188010213,7.417882372995396,2.8686410587397428e-05,15.089273013535728,2.1105833094399705e-08,25.497782982281958,0.65
41,wiki_politics_02592,1,[MASK] დაკავშირებულია „სანიტარულ კორდონთან“ რომელიც შემდგომში ეწოდა სსრკ-ის გეოპოლიტიკურ შეკავებას 1940-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,0.002403178252279759,8.700840622402204,1.2787441293263745e-08,26.220697142480137,1.0883649734662213e-09,29.775190421374337,0.67
42,wiki_psychology_02635,8,"ფილოსოფიურად, ადამიანის გონებისა და მისი პროცესების [MASK] ძველი ბერძნების დროიდან დაიწყო.",შესწავლა,შესწავლას,შესწავლამ,0.0040880204178392904,7.934381882750073,0.00017249508528038846,12.501157122253542,0.00016135583426153148,12.597466636196202,0.64
43,wiki_psychology_02638,3,სამედიცინო ფსიქოლოგიის [MASK] არ განსხვავდება ზოგადად ფსიქოლოგიის მეთოდებისაგან.,მეთოდები,მეთოდებს,მეთოდებმა,0.0026026398409157987,8.58580860245319,1.0847826694717384e-06,19.814162534102785,6.62949214596666e-09,27.168454497458082,0.73
44,wiki_sinology_02673,7,2007 წელს თბილისის აზიისა და აფრიკის [MASK] თავისუფალი უნივერსიტეტის შემადგენლობაში შევიდა.,ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,2.8036983845680627e-09,28.410021698108732,2.8713956793436872e-09,28.37560070585363,4.0487083999718136e-12,37.8456753990827,0.83
45,wiki_soil_02748,3,ნიადაგების მეცნიერული [MASK] დაიწყო XVIII-XIX სს. მიჯნაზე.,შესწავლა,შესწავლას,შესწავლამ,0.0006613219156861303,10.562359667408243,3.7145794067328097e-06,18.038369702348216,5.86852698376307e-06,17.37857014092964,0.71
46,wiki_soil_02751,3,ნიადაგთმცოდნეობის მეცნიერული [MASK] რუსეთში XIX საუკუნის II ნახევარში შეიქმნა და მას გენეზისური მიმართულება მიეცა.,თეორია,თეორიას,თეორიამ,1.4975281601437016e-06,19.348985437016164,1.1031875362340419e-09,29.75567479143699,1.2263222473849465e-09,29.603014720295185,0.65
47,wiki_technology_02824,10,"ნანოტექნოლოგიას აქვს პოტენციალი შექმნას მრავალი ახალი მოწყობილობა, რომელთა [MASK] შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",გამოყენება,გამოყენებას,გამოყენებამ,0.06588277965784071,3.923954764734988,9.846546163316816e-06,16.631950804842237,5.984047121704241e-07,20.67237512836076,0.72
48,wiki_thermotechnics_02911,8,"თუ ორთქლის კონდენსაციის დროს სითხე წარმოიქმნა, [MASK] ჩამოედინება ზედაპირიდან სიმძიმის ძალის ზემოქმედებით ან წაიტაცება მოძრავი ორთქლით.",იგი,მას,მან,0.0312553271651268,4.999754085769082,0.00015563638589810585,12.64953299520172,0.0003441096923779698,11.504843851180741,0.61
49,wiki_zoology_02997,12,"იგი იკვლევს ორგანული სამყაროს ისტორიას, იმ ცხოველების ნამარხ ნარჩენებს, [MASK] ცხოვრობდნენ წარსულ გეოლოგიურ ეპოქებში.",რომლებიც,რომლებსაც,რომლებმაც,0.0023784821387380366,8.715743093269987,2.0938206546361484e-07,22.187358790112768,2.3891518594609794e-06,18.675070011918248,0.67
50,wiki_automotive_00335,1,"[MASK] სამოქალაქო ინჟინერია XVI საუკუნის ჰოლანდიაში გამოჩნდა და გულისხმობდა გზების და ხიდების მშენებელ სპეციალისტს, პირველი სასწავლო დაწესებულებები ინჟინერთა მოსამზადებლად ჩამოყალიბდა დანიაში XVII საუკუნეში, შემდეგ - დიდ ბრიტანეთში, საფრანგეთში, ავსტრიაში, გერმანიაში და სხვაგან.",ტერმინი,ტერმინს,ტერმინმა,0.4217897653579712,1.2454040060299147,6.505523823833228e-08,23.87375953188365,4.558499245215022e-09,27.708793917282737,0.82
51,wiki_aviation_00374,2,"სააგენტოს [MASK] შედგება საავიაციო უშიშროების დეპარტამენტის, ლიცენზიების სახელმწიფო რეესტრის, საერთაშორისო ურთიერთობების დეპარტამენტისა და ფინანსური და ეკონომიკური დეპარტამენტებისგან.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,0.0007044696831144396,10.471174758126779,3.3497107806999376e-06,18.187532032936645,2.928092101194495e-07,21.70353573086048,0.72
52,wiki_aviation_00381,1,"[MASK] ძირითადად გამოიყენება უძრავფრთიანი თვითმფრინავების აღსანიშნავად, საზღვაო ბაზირების შვეულმფრენებს ოპერაციების ჩატარება უფრო ფართო სპექტრის საზღვაო ხომალდებიდან შეუძლიათ.",ტერმინი,ტერმინს,ტერმინმა,0.006307743489742281,7.308660291876908,1.8451778810738552e-08,25.69166485567348,5.088134635997187e-10,30.87214410291417,0.64
53,wiki_biochemistry_00428,14,"ლიპიდები (ბერძნ. λίπος, lípos — ცხიმი) — ცხიმისებრი ნივთიერებები, [MASK] ყველა ცოცხალი უჯრედის შედგენილობაში შედის და განსაკუთრებული მნიშვნელობა აქვს სასიცოცხლო პროცესებისათვის - განაპირობებს უჯრედის განვლადობას, მოქმედებს მრავალი ფერმენტის აქტივობაზე, მონაწილეობს ნერვული იმპულსის გადაცემაში, კუნთის შეკუმშვაში, უჯრედებს შორის კონტაქტობის წარმოქმნაში, იმუნოქიმიურ პროცესებში.",რომლებიც,რომლებსაც,რომლებმაც,0.012593481689691545,6.3111789931326285,5.647239231620915e-05,14.112094725539684,6.324436071736267e-06,17.2706317239489,0.75
54,wiki_bioinformatics_00482,1,"[MASK] ბიოლოგიური საინჟინრო გამოიყენება, აგრეთვე, გარემოსდაცვითი ცვლილებების აღსაწერად: ნიადაგის დაცვა, ფერდობების სტაბილიზაცია, წყლის და სანაპიროს დაცვა, ქარიშხალი, მცენარეული ბარიერები.",ტერმინი,ტერმინს,ტერმინმა,0.0005435234052129088,10.84537021760403,2.353349280479839e-08,25.340709300066703,2.2197676944253686e-09,28.746944152022106,0.85
55,wiki_biotechnology_00533,3,"ინსულინის დასამზადებლად [MASK] მცირე რაოდენობით იღებენ ადამიანის უჯრედებს და მისგან გენეტიკურ მასალას (დიენემი) გამოყოფენ, რომელიც ინსულინის დასამზადებელ ინსტრუქციებსაც შეიცავს.",მეცნიერები,მეცნიერებს,მეცნიერებმა,0.0006322250701487063,10.627274134781425,9.507440072887904e-12,36.61408019833126,0.00025800021830946223,11.920340093149582,0.69
56,wiki_cellular_00596,1,"[MASK] ძირითადად მოხდა პალეონტოლოგიაში, გარდამავალი ნამარხების და განვითარების ბიოლოგიაში კომპლექსური უჯრედული მექანიზმის შესწავლის გზით.",ეს,ამას,ამან,0.13928331434726715,2.8439056564046443,1.8323569747735746e-05,15.735939881719043,7.218249265861235e-06,17.079919605028824,0.74
57,wiki_children's_00639,7,"იგი მოისყიდის მიგასა და ჟულიოს, [MASK] მთელი ფულით გარბიან და არაფერს უტოვებენ ნეზნაიკასა და კოზლიკს.",რომლებიც,რომლებსაც,რომლებმაც,0.00556644983589649,7.489026784222202,0.00010435141302878029,13.226262243298834,0.0003319895185995848,11.556574685275748,0.66
58,wiki_computer_00675,2,"იგივე [MASK] შეიძლება იყოს ადამიანისთვის აღქმად ფორმაში, რომელსაც პროგრამის კოდი (ან სორს კოდი) ეწოდება.",პროგრამა,პროგრამას,პროგრამამ,5.077935849584492e-09,27.55311068469421,1.000000000000001e-12,39.86313713864835,6.645493412001205e-14,43.77461700828652,0.79
59,wiki_criminal_00753,8,"ფართოდ გავრცელებული აზრის თანახმად, თანამედროვე სისხლის [MASK] ჩაისახა XVIII საუკუნეში, როდესაც ძირითადმა ევროპულმა ქვეყნებმა მიიღეს შესაბამისი საერო კანონმდებლობა და მისი აღსრულების უზრუნველსაყოფად შექმნეს საპოლიციო სისტემები.",სამართალი,სამართალს,სამართალმა,0.00017835095059126607,12.452993474315788,3.068399133140081e-11,34.9237228849264,1.3294306404509124e-10,32.808472438536086,0.76
60,wiki_cultural_00794,4,"თანამედროვე მნიშვნელობით, [MASK] კულტურა XVII საუკუნიდან იხმარება.",ტერმინი,ტერმინს,ტერმინმა,4.9635553295956945e-05,14.298266600008507,1.3577046106886781e-08,26.134255125650018,6.088288251190265e-13,40.57902856840021,0.68
61,wiki_agriculture_00040,7,სოფლის მეურნეობის განვითარების საერთაშორისო ფონდის სტრატეგიული [MASK] დეტალურად არის გაწერილი განვითარების საერთაშორისო ფონდის 2011-2015 წლების სტრატეგიაში: სოფლის მოსახლეობის სიღარიბის დაძლევა.,პოლიტიკა,პოლიტიკას,პოლიტიკამ,0.000187452053069137,12.381190752715433,2.3951482575057532e-08,25.315309798858372,5.664771877082514e-13,40.68304737429988,0.76
62,wiki_agriculture_00044,2,"ჩაის [MASK] ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის კომპანიამ სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",მრეწველობა,მრეწველობას,მრეწველობამ,0.0032961193937808262,8.245015783131299,3.422700708084402e-06,18.156433425337593,3.0196138290536946e-09,28.30298879534069,0.65
63,wiki_agrochemistry_00049,1,"[MASK] მჭიდროდ უკავშირდება ნიადაგთმცოდნეობას, მიწათმოქმედებას, მეტეოროლოგიას, მცენარეთა ფიზიოლოგიასა და ბიოქიმიას, სასოფლო-სამეურნეო მიკრობიოლოგიას, ფიზიკას, ქიმიას.",იგი,მას,მან,0.03052224218845367,5.033995242171591,8.65408146637492e-05,13.496259772606763,1.8409538142805108e-06,19.051115136413806,0.82
64,wiki_archaeology_00146,11,"არქეოლოგიური ძეგლების დასათარიღებლად გამოიყენება პალეოკლიმატოლოგიის, პალეობოტანიკის, პალეოზოოლოგიის მეცნიერებათა [MASK].",მიღწევები,მიღწევებს,მიღწევებმა,2.728374511207223e-06,18.483526879369304,2.3344659067155668e-09,28.67426033483068,5.314048552053485e-11,34.131397634621536,0.72
65,wiki_archaeology_00147,10,მასობრივი არქეოლოგიური მასალის შესწავლისას ხშირად გამოიყენება სტატისტიკურ — კომბინატორული [MASK].,მეთოდები,მეთოდებს,მეთოდებმა,1.6673557183821675e-05,15.872078548637392,3.22393556726953e-09,28.20852994315686,2.1203935943858752e-10,32.13494886146085,0.66
66,wiki_art_00196,2,"კრეატიული [MASK] უმეტესწილად იყოფა სხვადასხვა სპეციფიკურ კატეგორიებად, ადვილად გასარჩევ კატეგორიებად, როგორებიცაა მედია, ჟანრი, სტილი და ფორმა.",ხელოვნება,ხელოვნებას,ხელოვნებამ,0.001134505146183073,9.78372113148616,0.0002524935757819163,11.951465697845316,4.056251832824972e-06,17.9114213443278,0.67
67,wiki_art_00204,5,"კულტურული შოკი - ეს [MASK] XX საუკუნის 50-იანი წლების მიწურულიდან გვხვდება სამეცნიერო ლიტერატურაში დაძაბულობის, დაურწმუნებლობისა და შფოთვის იმ შეგრძნების აღსანიშნავად, რომელსაც ადამიანი ან ადამიანთა ჯგუფი (მაგალითად, მასობრივი ემიგრაციის შემთხვევაში) განიცდის ახალ და უჩვეულო კულტურულ გარემოში აღმოჩენისას (K. Oberg, Culture Shock and the Problem of Adjusment in New Cultural Enviroments).",ტერმინი,ტერმინს,ტერმინმა,0.0819038674235344,3.6099246135980336,3.022857152277845e-10,31.62336814409578,5.720881577804014e-10,30.703043467966776,0.64
68,wiki_art_00211,1,[MASK] მუდმივად თანამშრომლობს ხელოვნების სხვა ინსტიტუტებთან გამოფენების თანადაფინანსებისა და მოწყობის მიზნით.,მუზეუმი,მუზეუმს,მუზეუმმა,0.020280342549085614,5.623774169105394,1.7135627137830017e-08,25.79842576583647,6.659419212752378e-09,27.161956492818657,0.79
69,wiki_art_00229,3,"ძირითადად, [MASK] დაკავებულია კულტურული პოლიტიკის ფორმირებით და ქმნის ინფრასტრუქტურას შიდა თანამედროვე ხელოვნების განვითარების პროექტებისთვის.",ცენტრი,ცენტრს,ცენტრმა,4.4865682866657146e-05,14.444028104920207,1.3909511764609327e-08,26.099352978121612,1.1326875437589482e-08,26.39567481606785,0.92
